time,wind
2012-01-01 10:30:00,0.60125
2012-01-02 10:30:00,0.71375
2012-01-03 10:30:00,1.6875
2012-01-04 10:30:00,0.4725
2012-01-05 10:30:00,2.35125
2012-01-06 10:30:00,0.985
2012-01-07 10:30:00,0.91875
2012-01-08 10:30:00,0.9625
2012-01-09 10:30:00,0.72375
2012-01-10 10:30:00,2.185
2012-01-11 10:30:00,0.67375
2012-01-12 10:30:00,1.1375
2012-01-13 10:30:00,1.23875
2012-01-14 10:30:00,1.68875
2012-01-15 10:30:00,0.93874997
2012-01-16 10:30:00,0.5025
2012-01-17 10:30:00,0.6575
2012-01-18 10:30:00,1.6725
2012-01-19 10:30:00,1.45125
2012-01-20 10:30:00,1.59
2012-01-21 10:30:00,1.675
2012-01-22 10:30:00,0.49375
2012-01-23 10:30:00,0.6175
2012-01-24 10:30:00,0.43375
2012-01-25 10:30:00,0.53875
2012-01-26 10:30:00,0.9775
2012-01-27 10:30:00,1.35
2012-01-28 10:30:00,1.10875
2012-01-29 10:30:00,1.035
2012-01-30 10:30:00,1.88625
2012-01-31 10:30:00,2.83
2012-02-01 10:30:00,2.5325
2012-02-02 10:30:00,2.8174999
2012-02-03 10:30:00,2.7575
2012-02-04 10:30:00,1.51
2012-02-05 10:30:00,2.14875
2012-02-06 10:30:00,3.34
2012-02-07 10:30:00,2.0775
2012-02-08 10:30:00,2.0362499
2012-02-09 10:30:00,3.16125
2012-02-10 10:30:00,2.52625
2012-02-11 10:30:00,2.11125
2012-02-12 10:30:00,1.14375
2012-02-13 10:30:00,1.795
2012-02-14 10:30:00,2.575
2012-02-15 10:30:00,2.10375
2012-02-16 10:30:00,3.2925
2012-02-17 10:30:00,2.1575
2012-02-18 10:30:00,1.715
2012-02-19 10:30:00,3.44
2012-02-20 10:30:00,2.48125
2012-02-21 10:30:00,1.035
2012-02-22 10:30:00,0.9975
2012-02-23 10:30:00,1.2025
2012-02-24 10:30:00,3.73625
2012-02-25 10:30:00,2.93875
2012-02-26 10:30:00,1.92875
2012-02-27 10:30:00,1.7675
2012-02-28 10:30:00,2.0325
2012-02-29 10:30:00,2.11125
2012-03-01 10:30:00,3.0675
2012-03-02 10:30:00,1.73
2012-03-03 10:30:00,2.145
2012-03-04 10:30:00,1.55
2012-03-05 10:30:00,1.2775
2012-03-06 10:30:00,2.385
2012-03-07 10:30:00,1.96375
2012-03-08 10:30:00,3.03375
2012-03-09 10:30:00,1.905
2012-03-10 10:30:00,2.81625
2012-03-11 10:30:00,2.69375
2012-03-12 10:30:00,1.795
2012-03-13 10:30:00,3.8475
2012-03-14 10:30:00,2.2675
2012-03-15 10:30:00,3.345
2012-03-16 10:30:00,4.39125
2012-03-17 10:30:00,3.44875
2012-03-18 10:30:00,3.46375
2012-03-19 10:30:00,4.64625
2012-03-20 10:30:00,1.72125
2012-03-21 10:30:00,4.56125
2012-03-22 10:30:00,2.4
2012-03-23 10:30:00,3.9924998
2012-03-24 10:30:00,5.685
2012-03-25 10:30:00,2.6599998
2012-03-26 10:30:00,2.16625
2012-03-27 10:30:00,3.7762501
2012-03-28 10:30:00,4.29625
2012-03-29 10:30:00,4.4587502
2012-03-30 10:30:00,1.7787501
2012-03-31 10:30:00,2.78125
2012-04-01 10:30:00,2.03875
2012-04-02 10:30:00,1.93875
2012-04-03 10:30:00,2.78125
2012-04-04 10:30:00,2.46375
2012-04-05 10:30:00,3.68625
2012-04-06 10:30:00,2.6187499
2012-04-07 10:30:00,4.305
2012-04-08 10:30:00,3.9975
2012-04-09 10:30:00,2.0675
2012-04-10 10:30:00,4.67125
2012-04-11 10:30:00,4.72625
2012-04-12 10:30:00,3.965
2012-04-13 10:30:00,4.255
2012-04-14 10:30:00,2.61375
2012-04-15 10:30:00,4.0625
2012-04-16 10:30:00,2.10625
2012-04-17 10:30:00,2.64875
2012-04-18 10:30:00,1.92625
2012-04-19 10:30:00,4.80375
2012-04-20 10:30:00,3.55
2012-04-21 10:30:00,3.23375
2012-04-22 10:30:00,2.2375
2012-04-23 10:30:00,3.5975
2012-04-24 10:30:00,2.7975001
2012-04-25 10:30:00,3.45
2012-04-26 10:30:00,3.35125
2012-04-27 10:30:00,3.02875
2012-04-28 10:30:00,4.8975
2012-04-29 10:30:00,2.6025
2012-04-30 10:30:00,1.755
2012-05-01 10:30:00,2.52375
2012-05-02 10:30:00,1.7475
2012-05-03 10:30:00,4.39875
2012-05-04 10:30:00,3.455
2012-05-05 10:30:00,4.06625
2012-05-06 10:30:00,3.185
2012-05-07 10:30:00,2.3287501
2012-05-08 10:30:00,1.66125
2012-05-09 10:30:00,2.8387501
2012-05-10 10:30:00,2.0425
2012-05-11 10:30:00,2.3799999
2012-05-12 10:30:00,2.41125
2012-05-13 10:30:00,3.72375
2012-05-14 10:30:00,1.9825
2012-05-15 10:30:00,1.33625
2012-05-16 10:30:00,1.7
2012-05-17 10:30:00,1.805
2012-05-18 10:30:00,4.17
2012-05-19 10:30:00,4.01625
2012-05-20 10:30:00,1.305
2012-05-21 10:30:00,4.31875
2012-05-22 10:30:00,2.9524999
2012-05-23 10:30:00,3.2437499
2012-05-24 10:30:00,3.1512501
2012-05-25 10:30:00,3.2862499
2012-05-26 10:30:00,1.0962499
2012-05-27 10:30:00,3.3700001
2012-05-28 10:30:00,2.4
2012-05-29 10:30:00,2.77
2012-05-30 10:30:00,3.03875
2012-05-31 10:30:00,2.7875
2012-06-01 10:30:00,1.9175
2012-06-02 10:30:00,1.5400001
2012-06-03 10:30:00,1.23875
2012-06-04 10:30:00,2.09625
2012-06-05 10:30:00,1.2025
2012-06-06 10:30:00,1.15375
2012-06-07 10:30:00,2.02625
2012-06-08 10:30:00,2.44375
2012-06-09 10:30:00,1.795
2012-06-10 10:30:00,3.43
2012-06-11 10:30:00,3.10625
2012-06-12 10:30:00,3.5925
2012-06-13 10:30:00,2.3425
2012-06-14 10:30:00,2.45125
2012-06-15 10:30:00,2.36125
2012-06-16 10:30:00,1.72
2012-06-17 10:30:00,1.9612501
2012-06-18 10:30:00,1.48375
2012-06-19 10:30:00,1.075
2012-06-20 10:30:00,1.43375
2012-06-21 10:30:00,1.1275
2012-06-22 10:30:00,1.955
2012-06-23 10:30:00,2.1025
2012-06-24 10:30:00,2.79
2012-06-25 10:30:00,2.245
2012-06-26 10:30:00,2.08
2012-06-27 10:30:00,1.175
2012-06-28 10:30:00,1.9200001
2012-06-29 10:30:00,1.51
2012-06-30 10:30:00,2.29625
2012-07-01 10:30:00,1.8125
2012-07-02 10:30:00,2.4225001
2012-07-03 10:30:00,3.1
2012-07-04 10:30:00,1.845
2012-07-05 10:30:00,1.00125
2012-07-06 10:30:00,1.16
2012-07-07 10:30:00,1.8
2012-07-08 10:30:00,1.38125
2012-07-09 10:30:00,1.35625
2012-07-10 10:30:00,0.67875
2012-07-11 10:30:00,3.12125
2012-07-12 10:30:00,2.79125
2012-07-13 10:30:00,0.75625
2012-07-14 10:30:00,1.4425
2012-07-15 10:30:00,1.51125
2012-07-16 10:30:00,0.90500003
2012-07-17 10:30:00,1.9275
2012-07-18 10:30:00,2.0375
2012-07-19 10:30:00,0.8075
2012-07-20 10:30:00,0.79125
2012-07-21 10:30:00,2.2225
2012-07-22 10:30:00,1.475
2012-07-23 10:30:00,1.625
2012-07-24 10:30:00,0.35625
2012-07-25 10:30:00,1.74875
2012-07-26 10:30:00,1.93375
2012-07-27 10:30:00,1.76
2012-07-28 10:30:00,2.70625
2012-07-29 10:30:00,4.5525
2012-07-30 10:30:00,2.18625
2012-07-31 10:30:00,1.5537499
2012-08-01 10:30:00,1.24
2012-08-02 10:30:00,1.0975
2012-08-03 10:30:00,1.04
2012-08-04 10:30:00,1.5600001
2012-08-05 10:30:00,1.62875
2012-08-06 10:30:00,0.9925
2012-08-07 10:30:00,2.67875
2012-08-08 10:30:00,2.415
2012-08-09 10:30:00,2.73
2012-08-10 10:30:00,2.125
2012-08-11 10:30:00,1.19375
2012-08-12 10:30:00,2.05875
2012-08-13 10:30:00,1.4425
2012-08-14 10:30:00,1.79375
2012-08-15 10:30:00,1.13875
2012-08-16 10:30:00,2.04625
2012-08-17 10:30:00,2.23125
2012-08-18 10:30:00,2.4675
2012-08-19 10:30:00,1.78125
2012-08-20 10:30:00,2.645
2012-08-21 10:30:00,2.0774999
2012-08-22 10:30:00,2.26875
2012-08-23 10:30:00,3.0125
2012-08-24 10:30:00,1.2987499
2012-08-25 10:30:00,1.83375
2012-08-26 10:30:00,1.2225
2012-08-27 10:30:00,1.59375
2012-08-28 10:30:00,2.1275
2012-08-29 10:30:00,2.6675
