time,wind
2012-01-01 10:30:00,0.41625002
2012-01-02 10:30:00,0.5775
2012-01-03 10:30:00,1.0962499
2012-01-04 10:30:00,0.76
2012-01-05 10:30:00,1.36625
2012-01-06 10:30:00,0.62625
2012-01-07 10:30:00,0.91499996
2012-01-08 10:30:00,0.57375
2012-01-09 10:30:00,0.43125
2012-01-10 10:30:00,1.715
2012-01-11 10:30:00,0.74375004
2012-01-12 10:30:00,1.31375
2012-01-13 10:30:00,1.27125
2012-01-14 10:30:00,1.1750001
2012-01-15 10:30:00,1.10625
2012-01-16 10:30:00,0.44625
2012-01-17 10:30:00,0.61375
2012-01-18 10:30:00,1.21125
2012-01-19 10:30:00,0.88125
2012-01-20 10:30:00,1.615
2012-01-21 10:30:00,1.4399999
2012-01-22 10:30:00,0.8475
2012-01-23 10:30:00,0.5625
2012-01-24 10:30:00,0.5725
2012-01-25 10:30:00,0.81
2012-01-26 10:30:00,1.38
2012-01-27 10:30:00,1.3775
2012-01-28 10:30:00,0.95125
2012-01-29 10:30:00,1.29875
2012-01-30 10:30:00,1.77125
2012-01-31 10:30:00,1.60125
2012-02-01 10:30:00,1.9175
2012-02-02 10:30:00,2.89375
2012-02-03 10:30:00,2.4275
2012-02-04 10:30:00,2.2925
2012-02-05 10:30:00,2.43375
2012-02-06 10:30:00,3.1075
2012-02-07 10:30:00,1.6075
2012-02-08 10:30:00,2.055
2012-02-09 10:30:00,3.2475
2012-02-10 10:30:00,2.2275
2012-02-11 10:30:00,1.9325
2012-02-12 10:30:00,1.0325
2012-02-13 10:30:00,1.555
2012-02-14 10:30:00,2.5900002
2012-02-15 10:30:00,2.09875
2012-02-16 10:30:00,2.72375
2012-02-17 10:30:00,1.84375
2012-02-18 10:30:00,1.62875
2012-02-19 10:30:00,2.6775
2012-02-20 10:30:00,1.89125
2012-02-21 10:30:00,1.225
2012-02-22 10:30:00,0.71750003
2012-02-23 10:30:00,0.8225
2012-02-24 10:30:00,3.60875
2012-02-25 10:30:00,2.49375
2012-02-26 10:30:00,1.69875
2012-02-27 10:30:00,1.995
2012-02-28 10:30:00,1.53375
2012-02-29 10:30:00,1.9675
2012-03-01 10:30:00,2.765
2012-03-02 10:30:00,1.375
2012-03-03 10:30:00,1.85625
2012-03-04 10:30:00,1.1125001
2012-03-05 10:30:00,1.37875
2012-03-06 10:30:00,2.3899999
2012-03-07 10:30:00,1.7975
2012-03-08 10:30:00,2.80125
2012-03-09 10:30:00,1.865
2012-03-10 10:30:00,2.65875
2012-03-11 10:30:00,2.3799999
2012-03-12 10:30:00,1.8075
2012-03-13 10:30:00,3.44
2012-03-14 10:30:00,2.2025
2012-03-15 10:30:00,3.295
2012-03-16 10:30:00,3.6775
2012-03-17 10:30:00,2.3725
2012-03-18 10:30:00,3.20125
2012-03-19 10:30:00,3.6975
2012-03-20 10:30:00,1.5325
2012-03-21 10:30:00,4.545
2012-03-22 10:30:00,1.9300001
2012-03-23 10:30:00,3.74625
2012-03-24 10:30:00,5.01875
2012-03-25 10:30:00,2.1612499
2012-03-26 10:30:00,2.2125
2012-03-27 10:30:00,3.40875
2012-03-28 10:30:00,3.74875
2012-03-29 10:30:00,3.2175
2012-03-30 10:30:00,3.0325
2012-03-31 10:30:00,2.8025
2012-04-01 10:30:00,1.83625
2012-04-02 10:30:00,1.5775
2012-04-03 10:30:00,2.355
2012-04-04 10:30:00,2.43375
2012-04-05 10:30:00,3.3812501
2012-04-06 10:30:00,2.4950001
2012-04-07 10:30:00,4.81
2012-04-08 10:30:00,4.87875
2012-04-09 10:30:00,1.90125
2012-04-10 10:30:00,4.0625
2012-04-11 10:30:00,4.91
2012-04-12 10:30:00,3.6925
2012-04-13 10:30:00,3.6125
2012-04-14 10:30:00,1.5975
2012-04-15 10:30:00,3.94
2012-04-16 10:30:00,2.575
2012-04-17 10:30:00,2.9025
2012-04-18 10:30:00,1.8125
2012-04-19 10:30:00,4.7825
2012-04-20 10:30:00,3.34125
2012-04-21 10:30:00,2.79125
2012-04-22 10:30:00,1.74125
2012-04-23 10:30:00,3.0049999
2012-04-24 10:30:00,2.22875
2012-04-25 10:30:00,2.9375
2012-04-26 10:30:00,3.105
2012-04-27 10:30:00,2.6625
2012-04-28 10:30:00,4.425
2012-04-29 10:30:00,1.8425
2012-04-30 10:30:00,1.5775
2012-05-01 10:30:00,2.18625
2012-05-02 10:30:00,1.68125
2012-05-03 10:30:00,3.6825001
2012-05-04 10:30:00,3.68625
2012-05-05 10:30:00,3.80125
2012-05-06 10:30:00,2.86125
2012-05-07 10:30:00,2.2437499
2012-05-08 10:30:00,1.275
2012-05-09 10:30:00,2.7250001
