time,wind
2012-01-01 10:30:00,0.31625
2012-01-02 10:30:00,0.47875
2012-01-03 10:30:00,0.8825
2012-01-04 10:30:00,0.90625
2012-01-05 10:30:00,1.15
2012-01-06 10:30:00,0.70125
2012-01-07 10:30:00,0.99125
2012-01-08 10:30:00,0.62375003
2012-01-09 10:30:00,0.43
2012-01-10 10:30:00,1.5375
2012-01-11 10:30:00,0.72375
2012-01-12 10:30:00,1.575
2012-01-13 10:30:00,1.48375
2012-01-14 10:30:00,1.09125
2012-01-15 10:30:00,1.0875
2012-01-16 10:30:00,0.34375
2012-01-17 10:30:00,0.53125
2012-01-18 10:30:00,1.2675
2012-01-19 10:30:00,0.87375
2012-01-20 10:30:00,1.83
2012-01-21 10:30:00,1.5875
2012-01-22 10:30:00,1.1675
2012-01-23 10:30:00,0.7275
2012-01-24 10:30:00,0.66375
2012-01-25 10:30:00,1.02625
2012-01-26 10:30:00,1.5024999
2012-01-27 10:30:00,1.345
2012-01-28 10:30:00,0.965
2012-01-29 10:30:00,1.57125
2012-01-30 10:30:00,1.94375
2012-01-31 10:30:00,1.19375
2012-02-01 10:30:00,1.79125
2012-02-02 10:30:00,2.92125
2012-02-03 10:30:00,2.51
2012-02-04 10:30:00,2.34125
2012-02-05 10:30:00,2.51125
2012-02-06 10:30:00,2.8287501
2012-02-07 10:30:00,1.4925
2012-02-08 10:30:00,2.1775
2012-02-09 10:30:00,3.10625
2012-02-10 10:30:00,2.0925
2012-02-11 10:30:00,1.86875
2012-02-12 10:30:00,0.9125
2012-02-13 10:30:00,1.5862501
2012-02-14 10:30:00,2.5249999
2012-02-15 10:30:00,2.0325
2012-02-16 10:30:00,2.2925
2012-02-17 10:30:00,1.66625
2012-02-18 10:30:00,1.6225
2012-02-19 10:30:00,2.25625
2012-02-20 10:30:00,1.81125
2012-02-21 10:30:00,1.15625
2012-02-22 10:30:00,0.5675
2012-02-23 10:30:00,0.89624995
2012-02-24 10:30:00,3.48125
2012-02-25 10:30:00,2.16625
2012-02-26 10:30:00,1.5275
2012-02-27 10:30:00,1.8275
2012-02-28 10:30:00,1.35625
2012-02-29 10:30:00,1.8575
2012-03-01 10:30:00,2.59375
2012-03-02 10:30:00,1.37875
2012-03-03 10:30:00,1.46625
2012-03-04 10:30:00,1.04125
2012-03-05 10:30:00,1.1275
2012-03-06 10:30:00,2.065
2012-03-07 10:30:00,2.01
2012-03-08 10:30:00,2.625
2012-03-09 10:30:00,1.80625
