time,wind
2012-01-01 10:30:00,0.4625
2012-01-02 10:30:00,0.7025
2012-01-03 10:30:00,1.37125
2012-01-04 10:30:00,0.3325
2012-01-05 10:30:00,1.875
2012-01-06 10:30:00,0.72
2012-01-07 10:30:00,0.72375
2012-01-08 10:30:00,0.965
2012-01-09 10:30:00,0.5775
2012-01-10 10:30:00,1.98125
2012-01-11 10:30:00,0.655
2012-01-12 10:30:00,1.04625
2012-01-13 10:30:00,1.2875
2012-01-14 10:30:00,1.64875
2012-01-15 10:30:00,1.12375
2012-01-16 10:30:00,0.5325
2012-01-17 10:30:00,0.57875
2012-01-18 10:30:00,1.46125
2012-01-19 10:30:00,1.15625
2012-01-20 10:30:00,1.4275
2012-01-21 10:30:00,1.46875
2012-01-22 10:30:00,0.43625
2012-01-23 10:30:00,0.51
2012-01-24 10:30:00,0.41625
2012-01-25 10:30:00,0.53875
2012-01-26 10:30:00,0.965
2012-01-27 10:30:00,1.21875
2012-01-28 10:30:00,1.035
2012-01-29 10:30:00,0.895
2012-01-30 10:30:00,1.6575
2012-01-31 10:30:00,2.44375
2012-02-01 10:30:00,2.30125
2012-02-02 10:30:00,2.6325
2012-02-03 10:30:00,2.43875
2012-02-04 10:30:00,1.58375
2012-02-05 10:30:00,2.1100001
2012-02-06 10:30:00,3.25125
2012-02-07 10:30:00,1.8825
2012-02-08 10:30:00,1.865
2012-02-09 10:30:00,3.16875
2012-02-10 10:30:00,2.37
2012-02-11 10:30:00,2.01375
2012-02-12 10:30:00,0.9625
2012-02-13 10:30:00,1.62375
2012-02-14 10:30:00,2.46125
2012-02-15 10:30:00,1.98625
2012-02-16 10:30:00,3.1612499
2012-02-17 10:30:00,1.99
2012-02-18 10:30:00,1.5925
2012-02-19 10:30:00,3.22625
2012-02-20 10:30:00,2.305
2012-02-21 10:30:00,1.0525
2012-02-22 10:30:00,0.8625
2012-02-23 10:30:00,1.0775
2012-02-24 10:30:00,3.69875
2012-02-25 10:30:00,2.775
2012-02-26 10:30:00,1.785
2012-02-27 10:30:00,1.7425
2012-02-28 10:30:00,1.6925
2012-02-29 10:30:00,2.0325
2012-03-01 10:30:00,2.8925
2012-03-02 10:30:00,1.52625
2012-03-03 10:30:00,2.055
2012-03-04 10:30:00,1.4137499
2012-03-05 10:30:00,1.2825
2012-03-06 10:30:00,2.49
2012-03-07 10:30:00,1.8625
2012-03-08 10:30:00,2.94125
2012-03-09 10:30:00,1.81875
2012-03-10 10:30:00,2.78125
2012-03-11 10:30:00,2.45
2012-03-12 10:30:00,1.70125
2012-03-13 10:30:00,3.7125
2012-03-14 10:30:00,2.23625
2012-03-15 10:30:00,3.36125
2012-03-16 10:30:00,4.1975
2012-03-17 10:30:00,3.20375
2012-03-18 10:30:00,3.38625
2012-03-19 10:30:00,4.3375
2012-03-20 10:30:00,1.69375
2012-03-21 10:30:00,4.5475
2012-03-22 10:30:00,2.20875
2012-03-23 10:30:00,3.96625
2012-03-24 10:30:00,5.51625
2012-03-25 10:30:00,2.48
2012-03-26 10:30:00,2.06625
2012-03-27 10:30:00,3.6375
2012-03-28 10:30:00,4.1425
2012-03-29 10:30:00,4.24875
2012-03-30 10:30:00,2.21125
2012-03-31 10:30:00,2.7425
2012-04-01 10:30:00,2.05625
2012-04-02 10:30:00,1.7687501
2012-04-03 10:30:00,2.585
2012-04-04 10:30:00,2.40625
2012-04-05 10:30:00,3.535
2012-04-06 10:30:00,2.6387498
2012-04-07 10:30:00,4.5099998
2012-04-08 10:30:00,4.22625
2012-04-09 10:30:00,1.9087499
2012-04-10 10:30:00,4.5299997
2012-04-11 10:30:00,4.74375
2012-04-12 10:30:00,3.9675
2012-04-13 10:30:00,4.02875
2012-04-14 10:30:00,2.13625
2012-04-15 10:30:00,3.99625
2012-04-16 10:30:00,2.1575
2012-04-17 10:30:00,2.72625
2012-04-18 10:30:00,1.9712499
2012-04-19 10:30:00,4.895
2012-04-20 10:30:00,3.50625
2012-04-21 10:30:00,3.0675
2012-04-22 10:30:00,2.09
2012-04-23 10:30:00,3.44375
2012-04-24 10:30:00,2.6025
2012-04-25 10:30:00,3.2237499
2012-04-26 10:30:00,3.3375
2012-04-27 10:30:00,2.8525
2012-04-28 10:30:00,4.78875
2012-04-29 10:30:00,2.42375
2012-04-30 10:30:00,1.69625
2012-05-01 10:30:00,2.535
2012-05-02 10:30:00,1.67625
2012-05-03 10:30:00,4.1075
2012-05-04 10:30:00,3.36625
2012-05-05 10:30:00,3.81125
2012-05-06 10:30:00,3.07875
2012-05-07 10:30:00,2.26
2012-05-08 10:30:00,1.5975
2012-05-09 10:30:00,2.81125
2012-05-10 10:30:00,2.05625
2012-05-11 10:30:00,2.2925
2012-05-12 10:30:00,2.3525
2012-05-13 10:30:00,3.67375
2012-05-14 10:30:00,1.9475
2012-05-15 10:30:00,1.25875
2012-05-16 10:30:00,1.59375
2012-05-17 10:30:00,1.8225
2012-05-18 10:30:00,4.1375
2012-05-19 10:30:00,3.67625
2012-05-20 10:30:00,1.3375
2012-05-21 10:30:00,4.42625
2012-05-22 10:30:00,2.9637501
2012-05-23 10:30:00,3.2125
2012-05-24 10:30:00,3.1425
2012-05-25 10:30:00,3.1725001
2012-05-26 10:30:00,1.04125
2012-05-27 10:30:00,3.13375
