time,wind
2012-01-01 10:30:00,0.6075
2012-01-02 10:30:00,0.475
2012-01-03 10:30:00,0.9875
2012-01-04 10:30:00,1.3975
2012-01-05 10:30:00,0.89750004
2012-01-06 10:30:00,0.83625
2012-01-07 10:30:00,1.16875
2012-01-08 10:30:00,1.2775
2012-01-09 10:30:00,0.63875
2012-01-10 10:30:00,1.74
2012-01-11 10:30:00,1.17625
2012-01-12 10:30:00,1.9662501
2012-01-13 10:30:00,2.13375
2012-01-14 10:30:00,1.32625
2012-01-15 10:30:00,1.45375
2012-01-16 10:30:00,0.42375
2012-01-17 10:30:00,0.68625003
2012-01-18 10:30:00,1.59875
2012-01-19 10:30:00,1.2325
2012-01-20 10:30:00,2.9225001
2012-01-21 10:30:00,2.76875
2012-01-22 10:30:00,2.29625
2012-01-23 10:30:00,1.4775
2012-01-24 10:30:00,1.29875
2012-01-25 10:30:00,1.33625
2012-01-26 10:30:00,2.35
2012-01-27 10:30:00,1.83625
2012-01-28 10:30:00,1.3275
2012-01-29 10:30:00,2.20625
2012-01-30 10:30:00,2.9125001
2012-01-31 10:30:00,1.19375
2012-02-01 10:30:00,2.41875
2012-02-02 10:30:00,4.16625
2012-02-03 10:30:00,3.5900002
2012-02-04 10:30:00,3.28375
2012-02-05 10:30:00,3.26625
2012-02-06 10:30:00,3.67875
2012-02-07 10:30:00,2.2475
2012-02-08 10:30:00,2.95875
2012-02-09 10:30:00,3.7
2012-02-10 10:30:00,2.6375
2012-02-11 10:30:00,2.27625
2012-02-12 10:30:00,1.24375
2012-02-13 10:30:00,1.95625
2012-02-14 10:30:00,3.15625
2012-02-15 10:30:00,2.695
2012-02-16 10:30:00,2.61875
2012-02-17 10:30:00,2.10125
2012-02-18 10:30:00,2.39875
2012-02-19 10:30:00,2.47875
2012-02-20 10:30:00,2.03375
2012-02-21 10:30:00,1.41
2012-02-22 10:30:00,0.63375
2012-02-23 10:30:00,0.955
2012-02-24 10:30:00,3.82125
2012-02-25 10:30:00,2.405
2012-02-26 10:30:00,1.6850001
2012-02-27 10:30:00,2.1212502
2012-02-28 10:30:00,1.4775
2012-02-29 10:30:00,2.1775
2012-03-01 10:30:00,3.09625
2012-03-02 10:30:00,1.5
2012-03-03 10:30:00,1.525
