time,wind
2012-01-01 10:30:00,0.9225
2012-01-02 10:30:00,0.76625
2012-01-03 10:30:00,1.4
2012-01-04 10:30:00,1.63875
2012-01-05 10:30:00,1.48375
2012-01-06 10:30:00,0.95875
2012-01-07 10:30:00,1.4925
2012-01-08 10:30:00,1.0912501
2012-01-09 10:30:00,0.4175
2012-01-10 10:30:00,2.1612499
2012-01-11 10:30:00,1.255
2012-01-12 10:30:00,1.67375
2012-01-13 10:30:00,1.975
2012-01-14 10:30:00,1.765
2012-01-15 10:30:00,1.5849999
2012-01-16 10:30:00,1.085
2012-01-17 10:30:00,0.84375
2012-01-18 10:30:00,1.31
2012-01-19 10:30:00,1.2225
2012-01-20 10:30:00,2.89125
2012-01-21 10:30:00,2.7037501
2012-01-22 10:30:00,2.00875
2012-01-23 10:30:00,1.1899999
2012-01-24 10:30:00,1.2975
2012-01-25 10:30:00,1.225
2012-01-26 10:30:00,2.3775
2012-01-27 10:30:00,1.99125
2012-01-28 10:30:00,1.5225
2012-01-29 10:30:00,2.03375
2012-01-30 10:30:00,2.665
2012-01-31 10:30:00,1.6375
2012-02-01 10:30:00,2.60125
2012-02-02 10:30:00,4.07875
2012-02-03 10:30:00,3.335
2012-02-04 10:30:00,3.2975001
2012-02-05 10:30:00,3.5
2012-02-06 10:30:00,4.36
2012-02-07 10:30:00,2.3374999
2012-02-08 10:30:00,2.79625
2012-02-09 10:30:00,4.1725
2012-02-10 10:30:00,2.8825
2012-02-11 10:30:00,2.4625
2012-02-12 10:30:00,1.6425
2012-02-13 10:30:00,2.34
2012-02-14 10:30:00,3.3425
2012-02-15 10:30:00,3.02875
2012-02-16 10:30:00,3.25125
2012-02-17 10:30:00,2.5225
2012-02-18 10:30:00,2.51125
2012-02-19 10:30:00,3.08125
2012-02-20 10:30:00,2.4424999
2012-02-21 10:30:00,1.625
2012-02-22 10:30:00,1.30125
2012-02-23 10:30:00,0.685
2012-02-24 10:30:00,4.27125
2012-02-25 10:30:00,3.13
2012-02-26 10:30:00,2.02
2012-02-27 10:30:00,2.635
2012-02-28 10:30:00,1.7325
2012-02-29 10:30:00,2.77
2012-03-01 10:30:00,3.53375
2012-03-02 10:30:00,1.5649999
2012-03-03 10:30:00,2.24875
2012-03-04 10:30:00,1.46375
2012-03-05 10:30:00,2.35125
2012-03-06 10:30:00,3.2262502
2012-03-07 10:30:00,2.57375
2012-03-08 10:30:00,3.89375
2012-03-09 10:30:00,1.97375
2012-03-10 10:30:00,3.66875
2012-03-11 10:30:00,3.01125
2012-03-12 10:30:00,2.3225
2012-03-13 10:30:00,4.3025002
2012-03-14 10:30:00,2.48625
2012-03-15 10:30:00,3.52
2012-03-16 10:30:00,3.80875
2012-03-17 10:30:00,2.7649999
2012-03-18 10:30:00,3.76375
2012-03-19 10:30:00,3.885
2012-03-20 10:30:00,1.85375
2012-03-21 10:30:00,5.4225
2012-03-22 10:30:00,2.075
2012-03-23 10:30:00,3.97125
2012-03-24 10:30:00,5.6525
2012-03-25 10:30:00,2.76125
2012-03-26 10:30:00,3.08
2012-03-27 10:30:00,3.83125
2012-03-28 10:30:00,4.1
2012-03-29 10:30:00,3.6525
2012-03-30 10:30:00,3.5362499
2012-03-31 10:30:00,3.1000001
2012-04-01 10:30:00,2.2875
2012-04-02 10:30:00,1.64625
2012-04-03 10:30:00,2.80625
2012-04-04 10:30:00,2.91875
