time,wind
2012-01-01 10:30:00,0.6625
2012-01-02 10:30:00,0.74375
2012-01-03 10:30:00,1.61
2012-01-04 10:30:00,2.085
2012-01-05 10:30:00,1.54375
2012-01-06 10:30:00,1.33125
2012-01-07 10:30:00,1.7262499
2012-01-08 10:30:00,1.55375
2012-01-09 10:30:00,0.6775
2012-01-10 10:30:00,2.345
2012-01-11 10:30:00,1.36875
2012-01-12 10:30:00,2.1825
2012-01-13 10:30:00,2.46125
2012-01-14 10:30:00,1.88625
2012-01-15 10:30:00,2.065
2012-01-16 10:30:00,1.25125
2012-01-17 10:30:00,0.74125004
2012-01-18 10:30:00,1.59625
2012-01-19 10:30:00,1.65375
2012-01-20 10:30:00,3.77
2012-01-21 10:30:00,3.71625
2012-01-22 10:30:00,2.95875
2012-01-23 10:30:00,1.8824999
2012-01-24 10:30:00,1.745
2012-01-25 10:30:00,1.55625
2012-01-26 10:30:00,2.88375
2012-01-27 10:30:00,2.24125
2012-01-28 10:30:00,1.7275
2012-01-29 10:30:00,2.5787501
2012-01-30 10:30:00,3.33125
2012-01-31 10:30:00,1.67625
2012-02-01 10:30:00,3.09625
2012-02-02 10:30:00,4.74625
2012-02-03 10:30:00,4.0425
2012-02-04 10:30:00,4.02625
2012-02-05 10:30:00,3.93375
2012-02-06 10:30:00,4.8075
2012-02-07 10:30:00,2.86375
2012-02-08 10:30:00,3.415
2012-02-09 10:30:00,4.42375
2012-02-10 10:30:00,3.00125
2012-02-11 10:30:00,2.51125
2012-02-12 10:30:00,1.8425
2012-02-13 10:30:00,2.5575
2012-02-14 10:30:00,3.59625
2012-02-15 10:30:00,3.5349998
2012-02-16 10:30:00,3.4675
2012-02-17 10:30:00,2.93375
2012-02-18 10:30:00,2.90875
2012-02-19 10:30:00,2.87125
2012-02-20 10:30:00,2.3474998
2012-02-21 10:30:00,1.55125
2012-02-22 10:30:00,1.5225
2012-02-23 10:30:00,0.80375004
2012-02-24 10:30:00,4.37125
2012-02-25 10:30:00,3.15875
2012-02-26 10:30:00,2.0225
2012-02-27 10:30:00,2.73875
2012-02-28 10:30:00,1.9449999
2012-02-29 10:30:00,2.8675
2012-03-01 10:30:00,3.64625
2012-03-02 10:30:00,1.58875
2012-03-03 10:30:00,2.10375
2012-03-04 10:30:00,1.25
2012-03-05 10:30:00,2.675
2012-03-06 10:30:00,2.8775
2012-03-07 10:30:00,3.34875
2012-03-08 10:30:00,4.31
2012-03-09 10:30:00,1.8575001
2012-03-10 10:30:00,3.76
2012-03-11 10:30:00,3.32125
2012-03-12 10:30:00,2.21375
2012-03-13 10:30:00,4.32875
2012-03-14 10:30:00,2.4975
2012-03-15 10:30:00,3.05375
2012-03-16 10:30:00,3.56625
2012-03-17 10:30:00,2.8125
2012-03-18 10:30:00,3.56875
2012-03-19 10:30:00,3.5149999
2012-03-20 10:30:00,1.69125
2012-03-21 10:30:00,5.4025
2012-03-22 10:30:00,2.0
2012-03-23 10:30:00,3.46
2012-03-24 10:30:00,5.135
2012-03-25 10:30:00,2.82625
2012-03-26 10:30:00,3.42625
2012-03-27 10:30:00,3.68625
2012-03-28 10:30:00,3.74375
2012-03-29 10:30:00,4.0837502
2012-03-30 10:30:00,3.635
2012-03-31 10:30:00,3.24
2012-04-01 10:30:00,2.14125
2012-04-02 10:30:00,1.615
2012-04-03 10:30:00,2.8275
2012-04-04 10:30:00,3.0774999
2012-04-05 10:30:00,3.37625
2012-04-06 10:30:00,2.40875
2012-04-07 10:30:00,5.76875
2012-04-08 10:30:00,6.02375
2012-04-09 10:30:00,2.24125
2012-04-10 10:30:00,4.4775
2012-04-11 10:30:00,5.78875
2012-04-12 10:30:00,3.82875
2012-04-13 10:30:00,4.00625
2012-04-14 10:30:00,2.2275
2012-04-15 10:30:00,4.455
2012-04-16 10:30:00,2.72
2012-04-17 10:30:00,2.905
2012-04-18 10:30:00,2.29125
2012-04-19 10:30:00,5.0437503
2012-04-20 10:30:00,3.19
2012-04-21 10:30:00,3.35125
2012-04-22 10:30:00,1.6025001
2012-04-23 10:30:00,3.45875
2012-04-24 10:30:00,2.49375
2012-04-25 10:30:00,3.2037501
2012-04-26 10:30:00,3.82625
2012-04-27 10:30:00,4.19625
2012-04-28 10:30:00,5.44375
2012-04-29 10:30:00,2.05375
2012-04-30 10:30:00,2.07
2012-05-01 10:30:00,2.375
2012-05-02 10:30:00,1.84875
2012-05-03 10:30:00,3.43875
2012-05-04 10:30:00,4.375
2012-05-05 10:30:00,4.03
2012-05-06 10:30:00,2.975
2012-05-07 10:30:00,2.33125
2012-05-08 10:30:00,1.48875
2012-05-09 10:30:00,2.68375
2012-05-10 10:30:00,2.1525
2012-05-11 10:30:00,1.85875
2012-05-12 10:30:00,1.93125
2012-05-13 10:30:00,3.3387501
2012-05-14 10:30:00,2.665
2012-05-15 10:30:00,2.24625
2012-05-16 10:30:00,2.01375
2012-05-17 10:30:00,2.0275
2012-05-18 10:30:00,4.21625
2012-05-19 10:30:00,3.14125
2012-05-20 10:30:00,1.5387499
2012-05-21 10:30:00,5.2175
2012-05-22 10:30:00,3.555
2012-05-23 10:30:00,4.0699997
2012-05-24 10:30:00,4.0125
2012-05-25 10:30:00,2.785
2012-05-26 10:30:00,1.73875
2012-05-27 10:30:00,3.3425
2012-05-28 10:30:00,3.91625
2012-05-29 10:30:00,2.90625
2012-05-30 10:30:00,2.97625
2012-05-31 10:30:00,3.45875
2012-06-01 10:30:00,2.655
2012-06-02 10:30:00,2.22375
2012-06-03 10:30:00,1.4925001
2012-06-04 10:30:00,2.19
2012-06-05 10:30:00,1.98875
2012-06-06 10:30:00,2.12625
2012-06-07 10:30:00,2.97
2012-06-08 10:30:00,2.40625
2012-06-09 10:30:00,1.06375
2012-06-10 10:30:00,3.33875
2012-06-11 10:30:00,1.80125
2012-06-12 10:30:00,2.0225
2012-06-13 10:30:00,2.09625
2012-06-14 10:30:00,2.94875
2012-06-15 10:30:00,2.9575
2012-06-16 10:30:00,1.575
2012-06-17 10:30:00,1.515
2012-06-18 10:30:00,1.67875
2012-06-19 10:30:00,1.01625
2012-06-20 10:30:00,1.3924999
2012-06-21 10:30:00,0.9575
2012-06-22 10:30:00,1.96625
2012-06-23 10:30:00,2.0525
2012-06-24 10:30:00,2.14375
2012-06-25 10:30:00,2.085
2012-06-26 10:30:00,2.865
2012-06-27 10:30:00,1.95375
2012-06-28 10:30:00,2.3075
2012-06-29 10:30:00,2.1325
2012-06-30 10:30:00,2.13625
2012-07-01 10:30:00,3.2375
2012-07-02 10:30:00,2.72875
2012-07-03 10:30:00,3.27125
2012-07-04 10:30:00,2.19
2012-07-05 10:30:00,0.8725
2012-07-06 10:30:00,0.9725
2012-07-07 10:30:00,1.72125
2012-07-08 10:30:00,1.76625
2012-07-09 10:30:00,1.08875
2012-07-10 10:30:00,0.825
2012-07-11 10:30:00,4.53125
2012-07-12 10:30:00,2.71
2012-07-13 10:30:00,1.31125
2012-07-14 10:30:00,1.255
2012-07-15 10:30:00,2.05625
2012-07-16 10:30:00,1.045
2012-07-17 10:30:00,1.83125
2012-07-18 10:30:00,1.83875
2012-07-19 10:30:00,0.94375
2012-07-20 10:30:00,1.4225
2012-07-21 10:30:00,1.8225
2012-07-22 10:30:00,1.75375
2012-07-23 10:30:00,2.38125
2012-07-24 10:30:00,1.19625
2012-07-25 10:30:00,1.4275
2012-07-26 10:30:00,3.53875
2012-07-27 10:30:00,2.26
