time,wind
2012-01-01 10:30:00,0.89500004
2012-01-02 10:30:00,0.6225
2012-01-03 10:30:00,2.065
2012-01-04 10:30:00,2.2625
2012-01-05 10:30:00,1.8075
2012-01-06 10:30:00,1.6725
2012-01-07 10:30:00,1.89
2012-01-08 10:30:00,2.31125
2012-01-09 10:30:00,1.39625
2012-01-10 10:30:00,2.67625
2012-01-11 10:30:00,1.2325
2012-01-12 10:30:00,2.46875
2012-01-13 10:30:00,2.86625
2012-01-14 10:30:00,1.6075
2012-01-15 10:30:00,1.6075
2012-01-16 10:30:00,0.51125
2012-01-17 10:30:00,0.55875003
2012-01-18 10:30:00,2.11375
2012-01-19 10:30:00,1.92
2012-01-20 10:30:00,3.93625
2012-01-21 10:30:00,3.96375
2012-01-22 10:30:00,3.52625
2012-01-23 10:30:00,2.35875
2012-01-24 10:30:00,1.9712499
2012-01-25 10:30:00,1.77875
2012-01-26 10:30:00,2.7325
2012-01-27 10:30:00,2.11125
2012-01-28 10:30:00,1.65125
2012-01-29 10:30:00,2.68125
2012-01-30 10:30:00,3.5075
2012-01-31 10:30:00,2.22
2012-02-01 10:30:00,3.465
2012-02-02 10:30:00,5.0025
2012-02-03 10:30:00,4.54875
2012-02-04 10:30:00,3.47625
2012-02-05 10:30:00,3.495
2012-02-06 10:30:00,4.5375
2012-02-07 10:30:00,3.19625
2012-02-08 10:30:00,3.48
2012-02-09 10:30:00,3.9424999
2012-02-10 10:30:00,2.74625
2012-02-11 10:30:00,2.485
2012-02-12 10:30:00,1.0437499
2012-02-13 10:30:00,2.40875
2012-02-14 10:30:00,3.51625
2012-02-15 10:30:00,3.50125
2012-02-16 10:30:00,3.315
2012-02-17 10:30:00,2.89375
2012-02-18 10:30:00,2.97125
2012-02-19 10:30:00,2.3475
2012-02-20 10:30:00,2.19
2012-02-21 10:30:00,1.46125
2012-02-22 10:30:00,0.90875
2012-02-23 10:30:00,1.15
2012-02-24 10:30:00,4.0825
2012-02-25 10:30:00,2.6725
2012-02-26 10:30:00,1.86375
2012-02-27 10:30:00,2.20625
2012-02-28 10:30:00,1.49
2012-02-29 10:30:00,2.445
2012-03-01 10:30:00,3.23875
2012-03-02 10:30:00,1.8237499
2012-03-03 10:30:00,1.49625
2012-03-04 10:30:00,1.04125
2012-03-05 10:30:00,1.66625
2012-03-06 10:30:00,2.36375
2012-03-07 10:30:00,3.92625
2012-03-08 10:30:00,3.78
2012-03-09 10:30:00,1.8725
2012-03-10 10:30:00,2.89
2012-03-11 10:30:00,3.0775
2012-03-12 10:30:00,1.7475
2012-03-13 10:30:00,3.4675
2012-03-14 10:30:00,2.25875
2012-03-15 10:30:00,2.18625
2012-03-16 10:30:00,3.08125
2012-03-17 10:30:00,1.9975
2012-03-18 10:30:00,3.47625
2012-03-19 10:30:00,3.1125
2012-03-20 10:30:00,1.6525
2012-03-21 10:30:00,5.45
2012-03-22 10:30:00,1.69
2012-03-23 10:30:00,3.16625
2012-03-24 10:30:00,4.3425
2012-03-25 10:30:00,2.935
2012-03-26 10:30:00,3.11875
2012-03-27 10:30:00,3.46875
2012-03-28 10:30:00,2.80625
2012-03-29 10:30:00,3.67375
2012-03-30 10:30:00,3.79625
2012-03-31 10:30:00,3.6425002
2012-04-01 10:30:00,1.2425
2012-04-02 10:30:00,1.69125
2012-04-03 10:30:00,2.6575
2012-04-04 10:30:00,3.26375
2012-04-05 10:30:00,3.4450002
2012-04-06 10:30:00,2.325
2012-04-07 10:30:00,5.39875
2012-04-08 10:30:00,5.13125
2012-04-09 10:30:00,1.9625
2012-04-10 10:30:00,3.99
2012-04-11 10:30:00,5.88
2012-04-12 10:30:00,3.7525
2012-04-13 10:30:00,3.435
2012-04-14 10:30:00,1.6962501
2012-04-15 10:30:00,3.8875
2012-04-16 10:30:00,2.15625
2012-04-17 10:30:00,2.2025
2012-04-18 10:30:00,2.17
2012-04-19 10:30:00,3.48
2012-04-20 10:30:00,3.0125
2012-04-21 10:30:00,1.75875
2012-04-22 10:30:00,1.27875
2012-04-23 10:30:00,2.64375
2012-04-24 10:30:00,2.3425
2012-04-25 10:30:00,2.8325
2012-04-26 10:30:00,3.1875
2012-04-27 10:30:00,4.42
2012-04-28 10:30:00,4.765
2012-04-29 10:30:00,1.47125
2012-04-30 10:30:00,2.37625
2012-05-01 10:30:00,2.04875
2012-05-02 10:30:00,1.33875
2012-05-03 10:30:00,3.225
2012-05-04 10:30:00,4.14125
2012-05-05 10:30:00,3.5249999
2012-05-06 10:30:00,2.7237499
2012-05-07 10:30:00,2.44625
2012-05-08 10:30:00,1.3325
2012-05-09 10:30:00,2.94875
2012-05-10 10:30:00,1.8675001
2012-05-11 10:30:00,2.23
2012-05-12 10:30:00,0.99375
2012-05-13 10:30:00,2.435
2012-05-14 10:30:00,2.3487499
2012-05-15 10:30:00,2.09375
2012-05-16 10:30:00,1.9525
2012-05-17 10:30:00,1.35
2012-05-18 10:30:00,3.57625
2012-05-19 10:30:00,2.9875
2012-05-20 10:30:00,1.4425
2012-05-21 10:30:00,3.4650002
2012-05-22 10:30:00,3.5037498
2012-05-23 10:30:00,3.57375
2012-05-24 10:30:00,3.6975
2012-05-25 10:30:00,2.95375
2012-05-26 10:30:00,1.61375
2012-05-27 10:30:00,2.56875
2012-05-28 10:30:00,4.09375
2012-05-29 10:30:00,3.0125
2012-05-30 10:30:00,3.0149999
2012-05-31 10:30:00,2.88875
2012-06-01 10:30:00,2.83625
2012-06-02 10:30:00,1.57875
2012-06-03 10:30:00,1.39
2012-06-04 10:30:00,1.76375
2012-06-05 10:30:00,2.135
2012-06-06 10:30:00,1.80875
2012-06-07 10:30:00,2.67875
2012-06-08 10:30:00,2.3275
2012-06-09 10:30:00,1.53125
2012-06-10 10:30:00,3.09375
2012-06-11 10:30:00,1.1175001
2012-06-12 10:30:00,1.7975
2012-06-13 10:30:00,1.42125
2012-06-14 10:30:00,2.15
2012-06-15 10:30:00,1.93375
2012-06-16 10:30:00,1.34375
2012-06-17 10:30:00,1.02125
2012-06-18 10:30:00,1.565
2012-06-19 10:30:00,1.1775
2012-06-20 10:30:00,1.5
2012-06-21 10:30:00,1.09875
2012-06-22 10:30:00,2.13875
2012-06-23 10:30:00,2.05
2012-06-24 10:30:00,1.9187499
2012-06-25 10:30:00,1.36
2012-06-26 10:30:00,2.43375
2012-06-27 10:30:00,1.23
2012-06-28 10:30:00,1.28
2012-06-29 10:30:00,1.97375
2012-06-30 10:30:00,1.94
2012-07-01 10:30:00,2.68125
2012-07-02 10:30:00,2.31875
2012-07-03 10:30:00,2.1725
2012-07-04 10:30:00,1.5875
2012-07-05 10:30:00,1.025
2012-07-06 10:30:00,0.8275
2012-07-07 10:30:00,1.72375
2012-07-08 10:30:00,1.535
2012-07-09 10:30:00,0.90999997
2012-07-10 10:30:00,0.6225
2012-07-11 10:30:00,3.32
2012-07-12 10:30:00,1.915
2012-07-13 10:30:00,0.93125004
2012-07-14 10:30:00,0.98125
2012-07-15 10:30:00,1.47
2012-07-16 10:30:00,0.60375
2012-07-17 10:30:00,1.575
2012-07-18 10:30:00,1.60875
2012-07-19 10:30:00,0.98375005
2012-07-20 10:30:00,1.2125
2012-07-21 10:30:00,1.44875
2012-07-22 10:30:00,1.39625
2012-07-23 10:30:00,1.7149999
2012-07-24 10:30:00,0.59000003
2012-07-25 10:30:00,1.17625
2012-07-26 10:30:00,3.5725
2012-07-27 10:30:00,2.06
2012-07-28 10:30:00,3.07
2012-07-29 10:30:00,3.77625
2012-07-30 10:30:00,2.0375
2012-07-31 10:30:00,1.56125
2012-08-01 10:30:00,1.65625
2012-08-02 10:30:00,1.00875
2012-08-03 10:30:00,1.83875
2012-08-04 10:30:00,1.21125
2012-08-05 10:30:00,1.80375
2012-08-06 10:30:00,1.3000001
2012-08-07 10:30:00,1.95
2012-08-08 10:30:00,2.8175
2012-08-09 10:30:00,2.41875
2012-08-10 10:30:00,2.15
2012-08-11 10:30:00,1.10125
2012-08-12 10:30:00,2.06625
2012-08-13 10:30:00,1.32375
2012-08-14 10:30:00,1.12625
2012-08-15 10:30:00,1.15125
2012-08-16 10:30:00,1.8937501
2012-08-17 10:30:00,2.12625
2012-08-18 10:30:00,2.21875
2012-08-19 10:30:00,1.56
2012-08-20 10:30:00,3.0975
2012-08-21 10:30:00,1.975
2012-08-22 10:30:00,2.51125
2012-08-23 10:30:00,2.115
2012-08-24 10:30:00,0.9575
2012-08-25 10:30:00,1.86625
2012-08-26 10:30:00,1.3675001
2012-08-27 10:30:00,1.33625
2012-08-28 10:30:00,1.3325
2012-08-29 10:30:00,1.83375
2012-08-30 10:30:00,1.46875
2012-08-31 10:30:00,1.06125
2012-09-01 10:30:00,2.0325
2012-09-02 10:30:00,2.02625
2012-09-03 10:30:00,1.11
2012-09-04 10:30:00,2.065
2012-09-05 10:30:00,1.38625
2012-09-06 10:30:00,1.61375
2012-09-07 10:30:00,1.38
2012-09-08 10:30:00,0.94124997
2012-09-09 10:30:00,1.74375
2012-09-10 10:30:00,2.07625
2012-09-11 10:30:00,2.9575
2012-09-12 10:30:00,2.3525
2012-09-13 10:30:00,1.55875
2012-09-14 10:30:00,1.36375
2012-09-15 10:30:00,0.96999997
2012-09-16 10:30:00,1.2312499
2012-09-17 10:30:00,1.7225
2012-09-18 10:30:00,1.56625
2012-09-19 10:30:00,1.3562499
2012-09-20 10:30:00,2.015
2012-09-21 10:30:00,0.9375
2012-09-22 10:30:00,1.255
2012-09-23 10:30:00,1.1425
2012-09-24 10:30:00,1.91
2012-09-25 10:30:00,0.90999997
2012-09-26 10:30:00,1.7850001
2012-09-27 10:30:00,2.62875
2012-09-28 10:30:00,2.82875
2012-09-29 10:30:00,1.9625
2012-09-30 10:30:00,1.335
2012-10-01 10:30:00,0.84375
2012-10-02 10:30:00,1.51
2012-10-03 10:30:00,1.1387501
2012-10-04 10:30:00,2.4375
2012-10-05 10:30:00,2.0725
2012-10-06 10:30:00,0.935
2012-10-07 10:30:00,1.09375
2012-10-08 10:30:00,1.33
2012-10-09 10:30:00,3.23375
2012-10-10 10:30:00,1.13
2012-10-11 10:30:00,1.47875
2012-10-12 10:30:00,1.54125
2012-10-13 10:30:00,4.1925
2012-10-14 10:30:00,3.56625
2012-10-15 10:30:00,1.85
2012-10-16 10:30:00,3.1625
2012-10-17 10:30:00,4.14375
2012-10-18 10:30:00,3.0925
2012-10-19 10:30:00,1.27125
2012-10-20 10:30:00,3.485
2012-10-21 10:30:00,1.75125
2012-10-22 10:30:00,0.855
2012-10-23 10:30:00,2.01
2012-10-24 10:30:00,2.0075
2012-10-25 10:30:00,1.36625
2012-10-26 10:30:00,1.62
2012-10-27 10:30:00,3.74875
2012-10-28 10:30:00,2.27
2012-10-29 10:30:00,1.8875
2012-10-30 10:30:00,0.8075
