time,wind
2012-01-01 10:30:00,1.0024999
2012-01-02 10:30:00,1.01
2012-01-03 10:30:00,2.85375
2012-01-04 10:30:00,1.6737499
2012-01-05 10:30:00,2.53
2012-01-06 10:30:00,1.44625
2012-01-07 10:30:00,1.5225
2012-01-08 10:30:00,1.9237499
2012-01-09 10:30:00,1.85625
2012-01-10 10:30:00,2.61375
2012-01-11 10:30:00,1.7675
2012-01-12 10:30:00,2.39875
2012-01-13 10:30:00,2.60625
2012-01-14 10:30:00,1.9137499
2012-01-15 10:30:00,1.5625
2012-01-16 10:30:00,0.120000005
2012-01-17 10:30:00,0.545
2012-01-18 10:30:00,1.8987501
2012-01-19 10:30:00,2.2875
2012-01-20 10:30:00,3.325
2012-01-21 10:30:00,3.3425
2012-01-22 10:30:00,2.91875
2012-01-23 10:30:00,2.22625
2012-01-24 10:30:00,1.84
2012-01-25 10:30:00,1.21875
2012-01-26 10:30:00,2.155
2012-01-27 10:30:00,2.0225
2012-01-28 10:30:00,0.94
2012-01-29 10:30:00,1.995
2012-01-30 10:30:00,2.6725001
2012-01-31 10:30:00,2.70625
2012-02-01 10:30:00,3.63875
2012-02-02 10:30:00,3.57625
2012-02-03 10:30:00,3.2537498
2012-02-04 10:30:00,2.41625
2012-02-05 10:30:00,2.90625
2012-02-06 10:30:00,3.75
2012-02-07 10:30:00,2.86875
2012-02-08 10:30:00,2.73125
2012-02-09 10:30:00,2.87625
2012-02-10 10:30:00,2.2925
2012-02-11 10:30:00,2.285
2012-02-12 10:30:00,1.4875
2012-02-13 10:30:00,1.9275
2012-02-14 10:30:00,2.52875
2012-02-15 10:30:00,2.49875
2012-02-16 10:30:00,2.80375
2012-02-17 10:30:00,2.6875
2012-02-18 10:30:00,2.48625
2012-02-19 10:30:00,2.2525
2012-02-20 10:30:00,1.91625
2012-02-21 10:30:00,0.9225
2012-02-22 10:30:00,1.855
2012-02-23 10:30:00,1.365
2012-02-24 10:30:00,3.36125
2012-02-25 10:30:00,1.74625
2012-02-26 10:30:00,1.77125
2012-02-27 10:30:00,1.83875
2012-02-28 10:30:00,0.83875
2012-02-29 10:30:00,1.8824999
2012-03-01 10:30:00,2.6512501
2012-03-02 10:30:00,2.1612499
2012-03-03 10:30:00,0.77875
2012-03-04 10:30:00,0.9875
2012-03-05 10:30:00,1.115
2012-03-06 10:30:00,1.1775
2012-03-07 10:30:00,3.70625
2012-03-08 10:30:00,2.5425
2012-03-09 10:30:00,1.48625
2012-03-10 10:30:00,2.7125
2012-03-11 10:30:00,2.5225
2012-03-12 10:30:00,1.5425
2012-03-13 10:30:00,2.57
2012-03-14 10:30:00,1.71
2012-03-15 10:30:00,2.4125
2012-03-16 10:30:00,2.435
2012-03-17 10:30:00,2.5675
2012-03-18 10:30:00,3.2975001
2012-03-19 10:30:00,3.055
2012-03-20 10:30:00,2.55875
2012-03-21 10:30:00,5.2425
2012-03-22 10:30:00,1.6875
