time,tmin
2012-01-01,-29.984379
2012-01-02,-26.674656
2012-01-03,-26.646172
2012-01-04,-28.652668
2012-01-05,-29.376495
2012-01-06,-34.201935
2012-01-07,-33.797585
2012-01-08,-32.11087
2012-01-09,-30.191376
2012-01-10,-34.955658
2012-01-11,-35.958515
2012-01-12,-22.69344
2012-01-13,-22.03361
2012-01-14,-27.445591
2012-01-15,-28.56178
2012-01-16,-30.0988
2012-01-17,-27.697699
2012-01-18,-29.408497
2012-01-19,-31.375647
2012-01-20,-34.95593
2012-01-21,-38.05389
2012-01-22,-37.669296
2012-01-23,-39.330048
2012-01-24,-35.980278
2012-01-25,-37.44841
2012-01-26,-33.455437
2012-01-27,-36.008343
2012-01-28,-35.71191
2012-01-29,-37.678894
2012-01-30,-39.199707
2012-01-31,-40.480343
2012-02-01,-39.6137
2012-02-02,-37.71712
2012-02-03,-29.09209
2012-02-04,-28.402649
2012-02-05,-27.26813
2012-02-06,-26.136223
2012-02-07,-35.15392
2012-02-08,-29.1911
2012-02-09,-24.938288
2012-02-10,-33.491585
2012-02-11,-34.00038
2012-02-12,-31.236526
2012-02-13,-26.685398
2012-02-14,-28.596462
2012-02-15,-33.283325
2012-02-16,-32.57326
2012-02-17,-34.160744
2012-02-18,-31.87329
2012-02-19,-28.657795
2012-02-20,-33.974297
2012-02-21,-35.24403
2012-02-22,-26.051884
2012-02-23,-29.343037
2012-02-24,-25.05313
2012-02-25,-28.186342
2012-02-26,-29.336311
2012-02-27,-22.380526
2012-02-28,-23.549084
2012-02-29,-21.796595
2012-03-01,-26.148682
2012-03-02,-31.295101
2012-03-03,-30.419811
2012-03-04,-22.971178
2012-03-05,-17.374674
2012-03-06,-19.425377
2012-03-07,-16.601704
2012-03-08,-24.213972
2012-03-09,-29.99078
2012-03-10,-22.607817
2012-03-11,-28.301018
2012-03-12,-29.23938
2012-03-13,-24.22427
2012-03-14,-20.227732
2012-03-15,-19.310186
2012-03-16,-12.080021
2012-03-17,-23.673317
2012-03-18,-28.514233
2012-03-19,-22.046959
2012-03-20,-23.159431
2012-03-21,-7.842325
2012-03-22,-16.187222
2012-03-23,-13.962953
2012-03-24,-16.4198
2012-03-25,-19.627342
2012-03-26,-14.204213
2012-03-27,-8.620319
2012-03-28,-11.695545
2012-03-29,-5.113993
2012-03-30,-13.06397
2012-03-31,-19.31814
2012-04-01,-24.891068
2012-04-02,-21.036243
2012-04-03,-17.29832
2012-04-04,-14.9050455
2012-04-05,-15.364897
2012-04-06,-20.353363
2012-04-07,-12.6020975
2012-04-08,-6.564499
2012-04-09,-13.1671295
2012-04-10,-4.2486706
2012-04-11,-8.424036
2012-04-12,-4.1545086
2012-04-13,-4.1535344
2012-04-14,-8.205493
2012-04-15,-12.224326
2012-04-16,-12.179041
2012-04-17,-3.4039915
2012-04-18,-3.29066
2012-04-19,6.0283084
2012-04-20,-0.58886516
2012-04-21,-2.524879
2012-04-22,4.8400145
2012-04-23,10.230736
2012-04-24,-3.6446662
2012-04-25,-6.941286
2012-04-26,-9.437825
2012-04-27,-6.693445
2012-04-28,-4.899484
2012-04-29,-7.5009766
2012-04-30,-0.47703648
2012-05-01,-5.6494646
2012-05-02,1.3791697
2012-05-03,0.47365355
2012-05-04,-1.7625158
2012-05-05,-2.4233494
2012-05-06,-3.800395
2012-05-07,-0.52232695
2012-05-08,-0.93713856
2012-05-09,6.9399576
2012-05-10,7.1413403
2012-05-11,7.0167637
2012-05-12,3.687149
2012-05-13,0.26719302
2012-05-14,-1.3274801
2012-05-15,-3.671664
2012-05-16,0.88913715
2012-05-17,-2.1292272
2012-05-18,8.21107
2012-05-19,0.956213
2012-05-20,-5.229737
2012-05-21,12.714941
2012-05-22,7.3438506
2012-05-23,-0.4683051
2012-05-24,1.2703602
2012-05-25,-1.6555874
2012-05-26,0.01887244
2012-05-27,-0.763711
2012-05-28,5.132783
2012-05-29,4.8426304
2012-05-30,0.6704241
2012-05-31,-0.38599825
2012-06-01,1.8513005
2012-06-02,5.7596827
2012-06-03,3.862819
2012-06-04,4.9858103
2012-06-05,4.5544796
2012-06-06,5.815358
2012-06-07,8.5778675
2012-06-08,4.71828
2012-06-09,3.9444826
2012-06-10,3.775421
2012-06-11,4.651549
2012-06-12,4.0623307
2012-06-13,8.3596
2012-06-14,4.0913506
2012-06-15,4.5644774
2012-06-16,6.1382227
2012-06-17,8.803667
2012-06-18,5.2133813
2012-06-19,7.788766
2012-06-20,10.997918
2012-06-21,11.543444
2012-06-22,13.808994
2012-06-23,13.285969
2012-06-24,17.196167
2012-06-25,15.360415
2012-06-26,13.621847
2012-06-27,9.577719
2012-06-28,15.358002
2012-06-29,12.143588
2012-06-30,10.145916
2012-07-01,10.45676
2012-07-02,9.8021965
2012-07-03,9.456382
2012-07-04,10.294307
2012-07-05,11.165972
2012-07-06,12.491096
2012-07-07,13.407944
2012-07-08,17.683321
2012-07-09,12.829
2012-07-10,14.099313
2012-07-11,12.748448
2012-07-12,13.1070795
2012-07-13,8.303955
2012-07-14,9.685143
2012-07-15,14.907106
2012-07-16,9.152966
2012-07-17,17.879967
2012-07-18,15.389086
2012-07-19,12.473125
2012-07-20,15.88815
2012-07-21,14.135481
2012-07-22,12.110654
2012-07-23,7.915389
2012-07-24,10.52055
2012-07-25,10.389723
2012-07-26,14.685192
2012-07-27,11.816767
2012-07-28,11.857159
2012-07-29,11.800802
2012-07-30,8.579559
2012-07-31,7.863967
2012-08-01,7.4054494
2012-08-02,13.835412
2012-08-03,14.401406
2012-08-04,13.042058
2012-08-05,11.038582
2012-08-06,11.019445
2012-08-07,15.532497
2012-08-08,13.248505
2012-08-09,6.7287145
2012-08-10,7.8744717
2012-08-11,6.6064615
2012-08-12,5.8733673
2012-08-13,6.2593393
2012-08-14,12.652024
2012-08-15,6.594611
2012-08-16,8.476159
2012-08-17,14.578537
2012-08-18,10.553822
2012-08-19,3.55611
2012-08-20,6.920774
2012-08-21,0.0671612
2012-08-22,-0.124069214
2012-08-23,10.418964
2012-08-24,5.121625
2012-08-25,9.938158
2012-08-26,6.3383493
2012-08-27,13.443357
2012-08-28,8.537011
2012-08-29,5.086814
2012-08-30,4.6780186
2012-08-31,11.857829
2012-09-01,11.030584
2012-09-02,6.4899116
2012-09-03,5.9097767
2012-09-04,6.43969
2012-09-05,7.03607
2012-09-06,0.6322117
2012-09-07,1.3994789
2012-09-08,9.554797
2012-09-09,5.1887507
2012-09-10,5.4205475
2012-09-11,5.572786
