time,tmin
2012-01-01,-20.948074
2012-01-02,-19.520731
2012-01-03,-18.27857
2012-01-04,-18.600277
2012-01-05,-20.875837
2012-01-06,-20.97318
2012-01-07,-21.924025
2012-01-08,-21.101395
2012-01-09,-23.798101
2012-01-10,-21.819195
2012-01-11,-25.234173
2012-01-12,-22.896309
2012-01-13,-21.390125
2012-01-14,-21.608465
2012-01-15,-19.540281
2012-01-16,-20.427345
2012-01-17,-22.729275
2012-01-18,-23.132965
2012-01-19,-22.289362
2012-01-20,-21.780771
2012-01-21,-23.88296
2012-01-22,-23.005857
2012-01-23,-26.911034
2012-01-24,-23.533667
2012-01-25,-25.291096
2012-01-26,-22.100786
2012-01-27,-23.501997
2012-01-28,-25.230886
2012-01-29,-25.813654
2012-01-30,-25.909721
2012-01-31,-27.234379
2012-02-01,-26.128868
2012-02-02,-22.002087
2012-02-03,-18.19925
2012-02-04,-17.952606
2012-02-05,-18.30649
2012-02-06,-17.051844
2012-02-07,-21.989489
2012-02-08,-19.753664
2012-02-09,-19.389599
2012-02-10,-20.77491
2012-02-11,-20.63641
2012-02-12,-21.951668
2012-02-13,-17.402826
2012-02-14,-15.513712
2012-02-15,-17.97675
2012-02-16,-20.244602
2012-02-17,-20.658356
2012-02-18,-18.52498
2012-02-19,-17.184
2012-02-20,-19.47432
2012-02-21,-24.028069
2012-02-22,-17.723162
2012-02-23,-16.485245
2012-02-24,-13.218129
2012-02-25,-14.593479
2012-02-26,-19.096998
2012-02-27,-16.365059
2012-02-28,-13.235846
2012-02-29,-8.772421
2012-03-01,-13.919269
2012-03-02,-18.419851
2012-03-03,-18.410294
2012-03-04,-11.251171
2012-03-05,-9.074134
2012-03-06,-10.239988
2012-03-07,-14.787802
2012-03-08,-14.19173
2012-03-09,-18.114923
2012-03-10,-13.490594
2012-03-11,-19.028255
2012-03-12,-17.260195
2012-03-13,-14.98118
2012-03-14,-12.22823
2012-03-15,-9.475117
2012-03-16,2.6874022
2012-03-17,-11.551677
2012-03-18,-16.505165
2012-03-19,-11.721067
2012-03-20,-12.168865
2012-03-21,-4.455362
2012-03-22,-5.561112
2012-03-23,-3.115252
2012-03-24,-3.2567515
2012-03-25,-7.7568207
2012-03-26,-3.8305883
2012-03-27,0.51647234
2012-03-28,-5.760137
2012-03-29,-0.73422194
2012-03-30,-4.948053
2012-03-31,-6.5875816
2012-04-01,-12.631263
2012-04-02,-9.729763
2012-04-03,-7.658057
2012-04-04,-3.423817
2012-04-05,-6.2945604
2012-04-06,-10.214862
2012-04-07,-7.017997
2012-04-08,0.84916914
2012-04-09,-4.100467
2012-04-10,3.1571836
2012-04-11,-3.97323
2012-04-12,3.9983275
2012-04-13,1.1850369
2012-04-14,-1.794947
2012-04-15,0.5872625
2012-04-16,-5.493161
2012-04-17,1.7379615
2012-04-18,3.7851076
2012-04-19,10.112953
2012-04-20,5.2374916
2012-04-21,2.4485364
2012-04-22,6.198486
2012-04-23,6.4168854
2012-04-24,11.433391
2012-04-25,3.9001522
2012-04-26,-2.5944762
2012-04-27,1.9108417
2012-04-28,2.0521917
2012-04-29,0.44381857
2012-04-30,7.0585747
2012-05-01,3.25465
2012-05-02,8.575212
2012-05-03,7.85573
2012-05-04,7.8631864
2012-05-05,7.4370866
2012-05-06,7.653685
2012-05-07,4.6465697
2012-05-08,7.521594
2012-05-09,10.735762
2012-05-10,10.5112705
2012-05-11,7.4533973
2012-05-12,8.195164
2012-05-13,5.3802624
2012-05-14,3.0058813
2012-05-15,2.0808668
2012-05-16,5.4169493
2012-05-17,2.6834354
2012-05-18,10.100322
2012-05-19,13.986683
2012-05-20,6.3966527
2012-05-21,13.570638
2012-05-22,15.059412
2012-05-23,6.535187
2012-05-24,6.727327
