time,tmin
2012-01-01,-22.996367
2012-01-02,-22.166449
2012-01-03,-20.813185
2012-01-04,-20.400866
2012-01-05,-24.144012
2012-01-06,-26.929888
2012-01-07,-27.781712
2012-01-08,-25.299719
2012-01-09,-23.991674
2012-01-10,-28.52127
2012-01-11,-30.056684
2012-01-12,-21.250048
2012-01-13,-20.968973
2012-01-14,-23.239485
2012-01-15,-23.148901
2012-01-16,-23.764837
2012-01-17,-23.593824
2012-01-18,-22.334274
2012-01-19,-25.360975
2012-01-20,-26.13219
2012-01-21,-29.711298
2012-01-22,-28.670416
2012-01-23,-31.186115
2012-01-24,-28.442541
2012-01-25,-29.571136
2012-01-26,-26.568901
2012-01-27,-27.754799
2012-01-28,-28.496107
2012-01-29,-28.393988
2012-01-30,-30.642992
2012-01-31,-31.88646
2012-02-01,-30.29831
2012-02-02,-27.989174
2012-02-03,-23.476658
2012-02-04,-22.288883
2012-02-05,-21.06498
2012-02-06,-23.109112
2012-02-07,-26.866434
2012-02-08,-23.061388
2012-02-09,-22.109827
2012-02-10,-26.402342
2012-02-11,-25.615707
2012-02-12,-24.703945
2012-02-13,-19.17384
2012-02-14,-20.701956
2012-02-15,-25.034336
2012-02-16,-26.076052
2012-02-17,-26.704403
2012-02-18,-23.954746
2012-02-19,-20.744041
2012-02-20,-23.192848
2012-02-21,-27.032349
2012-02-22,-15.787233
2012-02-23,-21.243938
2012-02-24,-17.858421
2012-02-25,-19.195568
2012-02-26,-22.681301
2012-02-27,-17.989168
2012-02-28,-17.569918
2012-02-29,-13.199337
2012-03-01,-16.915642
2012-03-02,-21.934607
2012-03-03,-20.919033
2012-03-04,-13.442359
2012-03-05,-9.36316
2012-03-06,-11.505167
2012-03-07,-14.362763
2012-03-08,-17.07351
2012-03-09,-21.946194
2012-03-10,-18.0271
2012-03-11,-21.40549
2012-03-12,-22.908909
2012-03-13,-17.52773
2012-03-14,-18.169407
2012-03-15,-18.890667
2012-03-16,-2.814949
2012-03-17,-15.726295
2012-03-18,-20.795477
2012-03-19,-13.686206
2012-03-20,-14.982067
2012-03-21,-4.2061195
2012-03-22,-7.9909916
2012-03-23,-7.5797844
2012-03-24,-9.116757
2012-03-25,-12.104172
2012-03-26,-7.6401844
2012-03-27,0.7091129
2012-03-28,-6.3046575
2012-03-29,-1.786684
2012-03-30,-7.0716553
2012-03-31,-12.816305
2012-04-01,-15.4360695
2012-04-02,-10.410862
2012-04-03,-9.8991585
2012-04-04,-7.3182826
2012-04-05,-8.334019
2012-04-06,-13.531543
2012-04-07,-7.8449373
2012-04-08,-2.8262925
2012-04-09,-7.41672
2012-04-10,0.20585382
2012-04-11,-4.608594
2012-04-12,0.27122915
2012-04-13,-0.32776678
2012-04-14,-2.6520185
2012-04-15,-3.746132
2012-04-16,-8.662191
2012-04-17,-1.9166516
2012-04-18,1.1470375
2012-04-19,8.27755
2012-04-20,5.1694527
2012-04-21,0.6217809
2012-04-22,3.3639042
2012-04-23,7.6070795
2012-04-24,5.695615
2012-04-25,-3.2697227
2012-04-26,-5.897737
2012-04-27,-0.09887916
2012-04-28,-1.9010127
2012-04-29,-3.5730848
2012-04-30,4.7307935
2012-05-01,1.4679108
2012-05-02,5.5442266
2012-05-03,2.0149007
2012-05-04,6.3971353
2012-05-05,3.4157028
2012-05-06,1.1440835
2012-05-07,3.4233103
2012-05-08,5.0903997
2012-05-09,7.257989
2012-05-10,8.821242
2012-05-11,7.6074686
2012-05-12,8.176484
2012-05-13,3.7182467
2012-05-14,1.9615119
2012-05-15,1.4407293
2012-05-16,3.3576128
2012-05-17,-0.23166275
2012-05-18,9.158138
2012-05-19,6.747934
2012-05-20,1.3329964
2012-05-21,11.894328
2012-05-22,10.709463
2012-05-23,5.0831003
2012-05-24,4.6145635
2012-05-25,5.2834272
2012-05-26,6.8613477
2012-05-27,3.3732152
2012-05-28,7.901077
2012-05-29,6.0523868
2012-05-30,4.6981916
2012-05-31,2.3021746
2012-06-01,7.108124
2012-06-02,7.64876
2012-06-03,7.4587097
2012-06-04,10.786606
2012-06-05,9.020316
2012-06-06,10.556346
2012-06-07,11.007006
2012-06-08,9.424991
2012-06-09,9.238903
2012-06-10,6.948439
2012-06-11,5.278698
2012-06-12,7.788427
2012-06-13,8.858364
2012-06-14,9.909643
2012-06-15,10.796624
2012-06-16,9.324834
2012-06-17,9.588415
2012-06-18,8.914183
2012-06-19,11.298735
2012-06-20,12.043401
2012-06-21,14.215473
2012-06-22,13.339113
2012-06-23,14.816159
2012-06-24,17.265184
2012-06-25,15.252243
2012-06-26,13.68889
2012-06-27,15.179908
2012-06-28,17.990496
2012-06-29,14.755577
2012-06-30,11.645271
2012-07-01,14.443362
2012-07-02,12.408423
2012-07-03,12.538136
2012-07-04,12.2758465
2012-07-05,12.120199
2012-07-06,14.741196
2012-07-07,15.946751
2012-07-08,18.231968
2012-07-09,17.164766
2012-07-10,16.13944
2012-07-11,15.263243
2012-07-12,15.345102
2012-07-13,13.373562
2012-07-14,12.540189
2012-07-15,15.118441
2012-07-16,15.147932
2012-07-17,14.510826
2012-07-18,16.319714
2012-07-19,16.906986
2012-07-20,17.998318
2012-07-21,16.583973
2012-07-22,15.981026
2012-07-23,10.889551
2012-07-24,12.552353
2012-07-25,15.52533
2012-07-26,18.218006
2012-07-27,14.363435
2012-07-28,14.427882
2012-07-29,15.276991
2012-07-30,12.110725
2012-07-31,10.871124
2012-08-01,12.087006
2012-08-02,15.736031
2012-08-03,12.744495
2012-08-04,15.307372
