time,tmin
2012-01-01,-26.772509
2012-01-02,-24.328646
2012-01-03,-23.64895
2012-01-04,-25.005434
2012-01-05,-26.704815
2012-01-06,-30.855152
2012-01-07,-31.45595
2012-01-08,-29.04917
2012-01-09,-27.432217
2012-01-10,-34.188717
2012-01-11,-35.97356
2012-01-12,-22.836863
2012-01-13,-22.009981
2012-01-14,-26.626863
2012-01-15,-27.599749
2012-01-16,-28.382591
2012-01-17,-26.37132
2012-01-18,-25.218807
2012-01-19,-29.608656
2012-01-20,-31.21517
2012-01-21,-34.486263
2012-01-22,-33.089294
2012-01-23,-35.82614
2012-01-24,-32.636856
2012-01-25,-33.949306
2012-01-26,-29.947304
2012-01-27,-31.887701
2012-01-28,-32.29263
2012-01-29,-33.638527
2012-01-30,-35.392925
2012-01-31,-36.621426
2012-02-01,-35.590343
2012-02-02,-33.59327
2012-02-03,-26.445427
2012-02-04,-25.79848
2012-02-05,-24.815851
2012-02-06,-23.34491
2012-02-07,-31.409397
2012-02-08,-25.822552
2012-02-09,-23.002832
2012-02-10,-29.656084
2012-02-11,-30.45411
2012-02-12,-28.374647
2012-02-13,-23.269567
2012-02-14,-24.256083
2012-02-15,-30.185934
2012-02-16,-29.654106
2012-02-17,-30.43886
2012-02-18,-27.88803
2012-02-19,-24.991095
2012-02-20,-28.883083
2012-02-21,-30.509953
2012-02-22,-21.803843
2012-02-23,-26.057236
2012-02-24,-22.154417
2012-02-25,-23.925909
2012-02-26,-25.82464
2012-02-27,-20.216742
2012-02-28,-20.768585
2012-02-29,-17.88266
2012-03-01,-21.118162
2012-03-02,-26.836409
2012-03-03,-24.806103
2012-03-04,-19.092976
2012-03-05,-12.839038
2012-03-06,-15.2279825
2012-03-07,-15.607866
2012-03-08,-20.233955
2012-03-09,-25.739574
2012-03-10,-20.96737
2012-03-11,-26.19299
2012-03-12,-26.911135
2012-03-13,-20.244553
2012-03-14,-19.485573
2012-03-15,-22.363089
2012-03-16,-7.1776667
2012-03-17,-18.346483
2012-03-18,-24.49514
2012-03-19,-18.067358
2012-03-20,-17.129969
2012-03-21,-6.141017
2012-03-22,-12.204621
2012-03-23,-11.030492
2012-03-24,-12.67912
