time,tmin
2012-01-01,-21.992231
2012-01-02,-19.816322
2012-01-03,-20.001572
2012-01-04,-19.968784
2012-01-05,-20.466423
2012-01-06,-20.583557
2012-01-07,-22.153004
2012-01-08,-22.194654
2012-01-09,-24.199944
2012-01-10,-22.173676
2012-01-11,-25.47357
2012-01-12,-23.094076
2012-01-13,-22.49761
2012-01-14,-22.103132
2012-01-15,-19.2416
2012-01-16,-19.34913
2012-01-17,-22.366941
2012-01-18,-23.181408
2012-01-19,-20.482832
2012-01-20,-22.33719
2012-01-21,-24.42895
2012-01-22,-24.368984
2012-01-23,-26.529463
2012-01-24,-25.808868
2012-01-25,-25.809078
2012-01-26,-21.878721
2012-01-27,-24.377762
2012-01-28,-24.988121
2012-01-29,-24.878422
2012-01-30,-26.074892
2012-01-31,-28.16788
2012-02-01,-26.719753
2012-02-02,-23.744968
2012-02-03,-19.459757
2012-02-04,-19.376518
2012-02-05,-16.84595
2012-02-06,-16.318274
2012-02-07,-20.60413
2012-02-08,-21.29652
2012-02-09,-19.644697
2012-02-10,-20.717817
2012-02-11,-20.284918
2012-02-12,-20.180178
2012-02-13,-17.92368
2012-02-14,-14.416969
2012-02-15,-18.846918
2012-02-16,-18.790573
2012-02-17,-20.75015
2012-02-18,-19.382595
2012-02-19,-15.764413
2012-02-20,-17.691917
2012-02-21,-22.792055
2012-02-22,-16.207792
2012-02-23,-17.530865
2012-02-24,-12.067059
2012-02-25,-14.3827505
2012-02-26,-18.008703
2012-02-27,-15.561415
2012-02-28,-11.93543
2012-02-29,-7.01942
2012-03-01,-13.281669
2012-03-02,-16.265133
2012-03-03,-16.540901
2012-03-04,-9.219371
2012-03-05,-5.4883738
2012-03-06,-8.7048025
2012-03-07,-13.373829
2012-03-08,-11.639621
2012-03-09,-15.70664
2012-03-10,-11.942195
2012-03-11,-16.161194
2012-03-12,-15.573908
2012-03-13,-12.659664
2012-03-14,-10.654291
2012-03-15,-8.021805
2012-03-16,1.6141005
2012-03-17,-11.291582
2012-03-18,-16.011108
2012-03-19,-10.803554
2012-03-20,-10.720375
2012-03-21,-3.4824142
2012-03-22,-4.3254013
2012-03-23,-2.2671604
2012-03-24,-2.8428195
2012-03-25,-6.4423833
2012-03-26,-4.3538775
2012-03-27,-0.044469118
2012-03-28,-4.7685156
2012-03-29,-1.0826166
2012-03-30,-6.7889814
2012-03-31,-7.7921057
2012-04-01,-12.3293295
2012-04-02,-6.265062
2012-04-03,-6.7867465
2012-04-04,-3.4427352
2012-04-05,-6.678691
2012-04-06,-8.26355
2012-04-07,-5.5861382
2012-04-08,2.2093885
2012-04-09,-2.3680615
2012-04-10,2.9851685
2012-04-11,-2.7214847
2012-04-12,5.5117273
2012-04-13,2.8435297
2012-04-14,1.7031841
2012-04-15,2.7877657
2012-04-16,-2.824391
2012-04-17,4.8755608
2012-04-18,7.1333513
2012-04-19,12.332647
2012-04-20,11.4960785
2012-04-21,7.059901
2012-04-22,9.273844
2012-04-23,8.021544
2012-04-24,12.273192
2012-04-25,7.099592
2012-04-26,-0.75690603
2012-04-27,2.864555
2012-04-28,2.6549149
2012-04-29,1.8588018
2012-04-30,10.89313
2012-05-01,5.1638536
2012-05-02,11.038461
2012-05-03,9.519689
2012-05-04,9.41934
2012-05-05,8.202286
2012-05-06,5.1719947
2012-05-07,5.4734206
2012-05-08,10.625308
2012-05-09,11.041575
2012-05-10,12.340521
2012-05-11,8.397676
2012-05-12,10.691278
2012-05-13,8.704419
2012-05-14,7.3184357
2012-05-15,2.855455
2012-05-16,6.4247503
2012-05-17,5.5115495
2012-05-18,12.451132
