time,tmin
2012-01-01,-20.833895
2012-01-02,-19.466587
2012-01-03,-18.452787
2012-01-04,-18.215857
2012-01-05,-20.603165
2012-01-06,-20.83663
2012-01-07,-21.792612
2012-01-08,-20.855482
2012-01-09,-23.341515
2012-01-10,-21.89271
2012-01-11,-24.505466
2012-01-12,-21.185865
2012-01-13,-19.677948
2012-01-14,-20.053122
2012-01-15,-18.824842
2012-01-16,-19.462883
2012-01-17,-22.115982
2012-01-18,-22.450932
2012-01-19,-22.127026
2012-01-20,-21.786291
2012-01-21,-24.060331
2012-01-22,-23.157387
2012-01-23,-26.209019
2012-01-24,-23.762499
2012-01-25,-25.45223
2012-01-26,-22.09818
2012-01-27,-23.3365
2012-01-28,-24.63985
2012-01-29,-25.25201
2012-01-30,-25.4928
2012-01-31,-27.464838
2012-02-01,-26.125837
2012-02-02,-22.47866
2012-02-03,-18.084114
2012-02-04,-18.451687
2012-02-05,-18.484413
2012-02-06,-17.150743
2012-02-07,-22.000334
2012-02-08,-20.23047
2012-02-09,-19.35965
2012-02-10,-20.837605
2012-02-11,-20.648489
2012-02-12,-21.816944
2012-02-13,-17.06372
2012-02-14,-14.956245
2012-02-15,-18.143482
2012-02-16,-20.209953
2012-02-17,-20.69574
2012-02-18,-18.672157
2012-02-19,-16.309975
2012-02-20,-19.023714
2012-02-21,-23.681606
2012-02-22,-16.735397
2012-02-23,-16.357277
2012-02-24,-12.628521
2012-02-25,-14.337958
2012-02-26,-18.83747
2012-02-27,-16.414267
2012-02-28,-13.070081
2012-02-29,-7.927346
2012-03-01,-13.288947
2012-03-02,-17.608242
2012-03-03,-18.089497
2012-03-04,-10.4850445
2012-03-05,-8.044538
2012-03-06,-10.6510105
2012-03-07,-14.202653
2012-03-08,-14.239596
2012-03-09,-17.329126
2012-03-10,-12.770152
2012-03-11,-17.785334
2012-03-12,-16.542912
2012-03-13,-14.064715
2012-03-14,-11.980323
2012-03-15,-8.972335
2012-03-16,2.9523864
2012-03-17,-13.289389
2012-03-18,-16.371037
2012-03-19,-11.536102
2012-03-20,-11.816723
2012-03-21,-3.6910686
2012-03-22,-5.4528103
2012-03-23,-3.2382042
2012-03-24,-3.71766
2012-03-25,-7.3509955
2012-03-26,-3.7194078
2012-03-27,0.5900092
2012-03-28,-5.484537
2012-03-29,-0.7178212
2012-03-30,-4.2901716
2012-03-31,-6.8554864
2012-04-01,-12.072429
2012-04-02,-8.963533
2012-04-03,-7.6176753
2012-04-04,-3.4013104
2012-04-05,-6.416703
2012-04-06,-10.089977
2012-04-07,-6.9464455
2012-04-08,0.9638659
2012-04-09,-4.092309
2012-04-10,3.0551476
2012-04-11,-3.7290745
2012-04-12,3.8717277
2012-04-13,3.138696
2012-04-14,-0.59824955
2012-04-15,1.1531045
2012-04-16,-5.0636826
2012-04-17,2.2761593
2012-04-18,4.37393
2012-04-19,10.734662
2012-04-20,8.915934
2012-04-21,3.135419
2012-04-22,6.6751537
2012-04-23,6.6317005
2012-04-24,11.27624
2012-04-25,4.1005607
2012-04-26,-2.2138467
2012-04-27,2.4859357
2012-04-28,2.984278
2012-04-29,0.2571988
2012-04-30,7.7062387
2012-05-01,3.9801679
2012-05-02,9.049835
2012-05-03,9.043554
2012-05-04,9.776031
2012-05-05,8.376122
2012-05-06,8.310949
2012-05-07,5.134888
2012-05-08,8.539213
2012-05-09,10.522361
2012-05-10,11.777985
