time,tmin
2012-01-01,-24.347155
2012-01-02,-22.70462
2012-01-03,-21.259365
2012-01-04,-22.366533
2012-01-05,-25.614876
2012-01-06,-27.878492
2012-01-07,-29.070429
2012-01-08,-26.042828
2012-01-09,-26.439857
2012-01-10,-31.071562
2012-01-11,-33.415867
2012-01-12,-25.158916
2012-01-13,-24.027458
2012-01-14,-26.193127
2012-01-15,-27.008049
2012-01-16,-27.2485
2012-01-17,-25.911951
2012-01-18,-26.441088
2012-01-19,-28.756945
2012-01-20,-27.987957
2012-01-21,-31.323687
2012-01-22,-29.147057
2012-01-23,-33.304527
2012-01-24,-28.995838
2012-01-25,-30.952993
2012-01-26,-27.448391
2012-01-27,-28.550575
2012-01-28,-29.498774
2012-01-29,-30.365658
2012-01-30,-32.1204
2012-01-31,-33.31441
2012-02-01,-32.377922
2012-02-02,-29.368536
2012-02-03,-23.5732
2012-02-04,-22.111597
2012-02-05,-22.99963
2012-02-06,-21.997662
2012-02-07,-27.602371
2012-02-08,-23.438402
2012-02-09,-22.461502
2012-02-10,-26.547483
2012-02-11,-26.637909
2012-02-12,-26.648865
2012-02-13,-21.97425
2012-02-14,-21.428272
2012-02-15,-26.426905
2012-02-16,-26.77831
2012-02-17,-27.098387
2012-02-18,-24.57454
2012-02-19,-23.081945
2012-02-20,-24.2628
2012-02-21,-27.877956
2012-02-22,-19.94432
2012-02-23,-22.412073
2012-02-24,-19.110313
2012-02-25,-20.196478
2012-02-26,-23.380035
2012-02-27,-18.982475
2012-02-28,-18.734419
2012-02-29,-14.626174
2012-03-01,-17.215286
2012-03-02,-22.836628
2012-03-03,-22.122643
2012-03-04,-16.447844
2012-03-05,-10.447071
2012-03-06,-13.356968
2012-03-07,-16.074966
2012-03-08,-17.401897
2012-03-09,-23.08412
2012-03-10,-20.448523
2012-03-11,-24.923834
2012-03-12,-24.1925
2012-03-13,-19.902409
2012-03-14,-18.538269
2012-03-15,-22.720472
2012-03-16,-4.041655
2012-03-17,-14.440946
2012-03-18,-21.594439
2012-03-19,-15.846021
2012-03-20,-15.968454
2012-03-21,-6.233303
2012-03-22,-8.833041
2012-03-23,-8.553945
2012-03-24,-11.070323
2012-03-25,-13.906999
2012-03-26,-9.574562
2012-03-27,-1.9251318
2012-03-28,-7.2439733
2012-03-29,-2.3423078
2012-03-30,-8.901248
2012-03-31,-7.4080124
2012-04-01,-15.887336
2012-04-02,-13.757871
2012-04-03,-11.369465
2012-04-04,-8.458894
2012-04-05,-8.261539
2012-04-06,-14.709591
2012-04-07,-8.218962
2012-04-08,-2.724192
2012-04-09,-7.890704
2012-04-10,0.523002
2012-04-11,-6.4803953
2012-04-12,0.39315438
2012-04-13,-1.9481049
2012-04-14,-5.0880094
2012-04-15,-4.102294
2012-04-16,-9.021382
2012-04-17,-0.7380512
2012-04-18,0.92470074
2012-04-19,6.7075596
2012-04-20,6.6442814
2012-04-21,0.09477091
2012-04-22,4.8723135
2012-04-23,7.0416584
2012-04-24,4.8249226
2012-04-25,-2.044404
2012-04-26,-5.066018
2012-04-27,-1.8080654
2012-04-28,-1.0059633
2012-04-29,-2.164655
2012-04-30,4.5409546
2012-05-01,1.1219602
