time,tmin
2012-01-01,-22.862602
2012-01-02,-21.726496
2012-01-03,-21.024645
2012-01-04,-20.745413
2012-01-05,-24.284218
2012-01-06,-27.303553
2012-01-07,-27.979704
2012-01-08,-25.987898
2012-01-09,-23.706406
2012-01-10,-27.786705
2012-01-11,-29.688185
2012-01-12,-19.524551
2012-01-13,-20.2949
2012-01-14,-22.915493
2012-01-15,-22.139353
2012-01-16,-23.549768
2012-01-17,-23.628988
2012-01-18,-20.85493
2012-01-19,-24.810144
2012-01-20,-26.241978
2012-01-21,-29.997572
2012-01-22,-28.875002
2012-01-23,-30.9445
2012-01-24,-28.439043
2012-01-25,-28.739946
2012-01-26,-26.254879
2012-01-27,-27.845993
2012-01-28,-28.21575
2012-01-29,-28.039656
2012-01-30,-30.50975
2012-01-31,-31.869423
2012-02-01,-29.934402
2012-02-02,-27.854387
2012-02-03,-24.062847
2012-02-04,-22.302834
2012-02-05,-20.394514
2012-02-06,-23.003162
2012-02-07,-26.86112
2012-02-08,-22.726889
2012-02-09,-21.938343
2012-02-10,-27.05128
2012-02-11,-25.504744
2012-02-12,-24.245426
2012-02-13,-18.643768
2012-02-14,-21.127934
2012-02-15,-24.994972
2012-02-16,-26.087887
2012-02-17,-26.823244
2012-02-18,-23.73478
2012-02-19,-20.047081
2012-02-20,-22.930538
2012-02-21,-26.808088
2012-02-22,-14.749761
2012-02-23,-21.175795
2012-02-24,-18.242544
2012-02-25,-18.966726
2012-02-26,-22.63146
2012-02-27,-17.041306
2012-02-28,-17.201536
2012-02-29,-13.397114
2012-03-01,-17.485287
2012-03-02,-22.243443
2012-03-03,-20.756216
2012-03-04,-12.753735
2012-03-05,-9.227418
2012-03-06,-12.304149
2012-03-07,-13.832744
2012-03-08,-17.79943
2012-03-09,-22.509636
2012-03-10,-17.428986
2012-03-11,-20.629261
2012-03-12,-23.412418
2012-03-13,-17.125212
2012-03-14,-18.556566
2012-03-15,-17.518463
2012-03-16,-3.01889
2012-03-17,-15.822746
2012-03-18,-20.788128
2012-03-19,-12.730348
2012-03-20,-15.252551
2012-03-21,-3.8860204
2012-03-22,-7.9812717
2012-03-23,-7.5784454
2012-03-24,-9.201771
2012-03-25,-12.083787
2012-03-26,-7.0193224
2012-03-27,0.693558
2012-03-28,-6.268677
2012-03-29,-2.0488465
2012-03-30,-7.510223
2012-03-31,-13.842385
2012-04-01,-15.639706
2012-04-02,-9.364093
2012-04-03,-9.4708805
2012-04-04,-7.3441906
2012-04-05,-8.604161
2012-04-06,-13.326841
2012-04-07,-7.8673472
