time,tmin
2012-01-01,-28.153454
2012-01-02,-24.777477
2012-01-03,-25.357773
2012-01-04,-26.888704
2012-01-05,-28.519625
2012-01-06,-32.193546
2012-01-07,-32.316444
2012-01-08,-29.749184
2012-01-09,-28.904713
2012-01-10,-33.489357
2012-01-11,-34.084503
2012-01-12,-24.54213
2012-01-13,-23.920069
2012-01-14,-27.778337
2012-01-15,-28.974293
2012-01-16,-29.670841
2012-01-17,-26.803589
2012-01-18,-28.577908
2012-01-19,-31.101809
2012-01-20,-32.920235
2012-01-21,-36.549316
2012-01-22,-35.911
2012-01-23,-38.413136
2012-01-24,-34.148518
2012-01-25,-35.97143
2012-01-26,-32.43254
2012-01-27,-34.134983
2012-01-28,-34.745766
2012-01-29,-36.54595
2012-01-30,-37.614834
2012-01-31,-38.474453
2012-02-01,-37.93706
2012-02-02,-35.47541
2012-02-03,-27.756529
2012-02-04,-26.538065
2012-02-05,-26.699852
2012-02-06,-27.860851
2012-02-07,-33.15061
2012-02-08,-27.950823
2012-02-09,-25.671896
2012-02-10,-31.953936
2012-02-11,-32.33975
2012-02-12,-30.723093
2012-02-13,-26.883286
2012-02-14,-27.006712
2012-02-15,-31.153593
2012-02-16,-31.329603
2012-02-17,-32.599384
2012-02-18,-30.197172
2012-02-19,-28.245022
2012-02-20,-32.55658
2012-02-21,-34.57492
2012-02-22,-26.172707
2012-02-23,-27.38129
2012-02-24,-23.744528
2012-02-25,-26.471706
2012-02-26,-28.230452
2012-02-27,-22.415192
2012-02-28,-22.754425
2012-02-29,-19.539259
2012-03-01,-25.202438
2012-03-02,-30.856926
2012-03-03,-30.332369
2012-03-04,-22.632044
2012-03-05,-17.57578
2012-03-06,-19.5668
2012-03-07,-18.135326
2012-03-08,-22.851078
2012-03-09,-28.463638
2012-03-10,-22.822197
2012-03-11,-29.242163
2012-03-12,-28.103537
2012-03-13,-21.734304
2012-03-14,-19.748295
2012-03-15,-18.387243
2012-03-16,-12.1879425
2012-03-17,-21.545534
