time,tmin
2012-01-01,-20.77245
2012-01-02,-18.689503
2012-01-03,-19.07217
2012-01-04,-18.44552
2012-01-05,-19.337692
2012-01-06,-19.426228
2012-01-07,-21.005045
2012-01-08,-20.356552
2012-01-09,-23.220251
2012-01-10,-21.40641
2012-01-11,-24.122864
2012-01-12,-21.488546
2012-01-13,-19.869875
2012-01-14,-19.329615
2012-01-15,-18.165085
2012-01-16,-18.459732
2012-01-17,-21.7577
2012-01-18,-21.966103
2012-01-19,-20.608717
2012-01-20,-21.197386
2012-01-21,-23.689344
2012-01-22,-22.881676
2012-01-23,-25.003208
2012-01-24,-23.905313
2012-01-25,-24.559875
2012-01-26,-20.85279
2012-01-27,-22.86354
2012-01-28,-23.8617
2012-01-29,-24.348005
2012-01-30,-24.52497
2012-01-31,-26.841717
2012-02-01,-25.663424
2012-02-02,-22.754808
2012-02-03,-18.278368
2012-02-04,-18.91718
2012-02-05,-16.999182
2012-02-06,-15.562583
2012-02-07,-20.410269
2012-02-08,-20.394302
2012-02-09,-18.95577
2012-02-10,-19.781584
2012-02-11,-19.299105
2012-02-12,-19.891808
2012-02-13,-16.449783
2012-02-14,-13.957067
2012-02-15,-17.463186
2012-02-16,-18.570747
2012-02-17,-19.677164
2012-02-18,-18.106857
2012-02-19,-14.306916
2012-02-20,-17.264374
2012-02-21,-21.132446
2012-02-22,-15.714068
2012-02-23,-16.142662
2012-02-24,-11.355561
2012-02-25,-12.425363
2012-02-26,-17.092443
2012-02-27,-14.760801
2012-02-28,-11.330331
2012-02-29,-5.6962585
2012-03-01,-11.65717
2012-03-02,-15.101103
2012-03-03,-15.853811
2012-03-04,-8.364755
2012-03-05,-5.0229554
2012-03-06,-7.875957
2012-03-07,-13.019116
2012-03-08,-10.7166815
2012-03-09,-14.7928705
2012-03-10,-10.952098
2012-03-11,-14.889636
2012-03-12,-14.341676
2012-03-13,-11.911169
2012-03-14,-9.8439455
2012-03-15,-7.2820034
2012-03-16,2.358646
2012-03-17,-12.463147
2012-03-18,-15.097644
2012-03-19,-9.919745
2012-03-20,-10.038906
2012-03-21,-2.3432946
2012-03-22,-4.0118256
2012-03-23,-1.8829207
2012-03-24,-2.5784702
2012-03-25,-5.8382807
2012-03-26,-3.5723064
2012-03-27,1.2168796
2012-03-28,-3.8734436
2012-03-29,-0.64735484
2012-03-30,-5.810128
2012-03-31,-6.3880363
2012-04-01,-10.673439
2012-04-02,-7.0610046
2012-04-03,-6.0830297
2012-04-04,-2.2250798
2012-04-05,-5.5595326
2012-04-06,-7.942527
2012-04-07,-5.3704348
2012-04-08,2.4903827
2012-04-09,-1.914073
2012-04-10,4.005648
2012-04-11,-2.3462796
2012-04-12,5.793188
2012-04-13,5.446191
2012-04-14,1.1269064
2012-04-15,3.331905
