time,tmin
2012-01-01,-22.92486
2012-01-02,-21.80453
2012-01-03,-19.713488
2012-01-04,-21.039188
2012-01-05,-24.337826
2012-01-06,-25.40108
2012-01-07,-26.614063
2012-01-08,-23.685093
2012-01-09,-25.94414
2012-01-10,-26.462915
2012-01-11,-28.762491
2012-01-12,-26.139421
2012-01-13,-24.805614
2012-01-14,-24.621037
2012-01-15,-24.804163
2012-01-16,-24.954205
2012-01-17,-24.515965
2012-01-18,-26.2771
2012-01-19,-26.332396
2012-01-20,-25.976
2012-01-21,-28.021168
2012-01-22,-26.291037
2012-01-23,-31.85229
2012-01-24,-26.55206
2012-01-25,-29.270878
2012-01-26,-25.715899
2012-01-27,-26.362492
2012-01-28,-28.614937
2012-01-29,-28.533861
2012-01-30,-29.67253
2012-01-31,-30.59287
2012-02-01,-29.875038
2012-02-02,-25.850904
2012-02-03,-21.062504
2012-02-04,-19.517317
2012-02-05,-21.959343
2012-02-06,-20.100279
2012-02-07,-25.354303
2012-02-08,-21.715405
2012-02-09,-21.578516
2012-02-10,-24.080204
2012-02-11,-23.637362
2012-02-12,-25.650606
2012-02-13,-21.066206
2012-02-14,-18.878962
2012-02-15,-22.437572
2012-02-16,-24.006966
2012-02-17,-24.252956
2012-02-18,-21.703573
2012-02-19,-22.499233
2012-02-20,-21.897024
2012-02-21,-26.358824
2012-02-22,-19.855103
2012-02-23,-19.318502
2012-02-24,-16.465528
2012-02-25,-18.043043
2012-02-26,-22.015892
2012-02-27,-19.083935
2012-02-28,-16.667934
2012-02-29,-13.392573
2012-03-01,-15.897195
2012-03-02,-21.501236
2012-03-03,-20.89747
2012-03-04,-14.522732
2012-03-05,-9.476241
2012-03-06,-13.382834
2012-03-07,-17.042692
2012-03-08,-15.672903
2012-03-09,-21.838821
2012-03-10,-19.869106
2012-03-11,-24.23294
2012-03-12,-21.22136
2012-03-13,-18.765577
2012-03-14,-15.757816
2012-03-15,-19.322645
2012-03-16,-1.0884013
2012-03-17,-13.153407
2012-03-18,-19.73898
2012-03-19,-14.68082
2012-03-20,-14.624483
2012-03-21,-7.703775
2012-03-22,-7.405588
2012-03-23,-5.670992
2012-03-24,-7.912422
2012-03-25,-11.626564
2012-03-26,-7.045211
2012-03-27,-1.2634163
2012-03-28,-6.8595343
2012-03-29,-1.8169822
2012-03-30,-6.7442007
2012-03-31,-7.950315
2012-04-01,-14.228408
2012-04-02,-12.069193
2012-04-03,-9.523353
2012-04-04,-6.0465584
2012-04-05,-7.6703076
2012-04-06,-12.717461
2012-04-07,-8.5912895
2012-04-08,-1.2970244
2012-04-09,-6.6877713
2012-04-10,1.6522906
2012-04-11,-6.5693083
2012-04-12,2.3780441
2012-04-13,-1.5074267
2012-04-14,-4.8761783
2012-04-15,-2.1651301
2012-04-16,-7.835813
2012-04-17,-1.3804933
2012-04-18,1.5414319
2012-04-19,7.1272163
2012-04-20,5.8958035
2012-04-21,0.3014412
2012-04-22,4.3285995
2012-04-23,4.6834974
2012-04-24,8.686079
2012-04-25,0.35466814
2012-04-26,-4.9996934
2012-04-27,-0.73087394
2012-04-28,1.0831742
2012-04-29,-1.229559
2012-04-30,4.262677
2012-05-01,1.4318085
2012-05-02,4.987027
2012-05-03,6.043719
2012-05-04,6.4008574
2012-05-05,4.3852043
2012-05-06,4.2733583
2012-05-07,3.0670633
2012-05-08,5.0458775
2012-05-09,9.792558
