time,srad
2012-01-01 10:30:00,6.2856
2012-01-02 10:30:00,5.6052003
2012-01-03 10:30:00,4.4712
2012-01-04 10:30:00,6.4044003
2012-01-05 10:30:00,4.7628
2012-01-06 10:30:00,6.5448003
2012-01-07 10:30:00,6.5880003
2012-01-08 10:30:00,6.6096
2012-01-09 10:30:00,6.6204
2012-01-10 10:30:00,4.158
2012-01-11 10:30:00,6.2532
2012-01-12 10:30:00,6.7932
2012-01-13 10:30:00,6.9012003
2012-01-14 10:30:00,7.0848002
2012-01-15 10:30:00,6.966
2012-01-16 10:30:00,7.1172004
2012-01-17 10:30:00,6.9336
2012-01-18 10:30:00,7.1496
2012-01-19 10:30:00,6.21
2012-01-20 10:30:00,6.7392
2012-01-21 10:30:00,6.9768
2012-01-22 10:30:00,7.0956
2012-01-23 10:30:00,5.616
2012-01-24 10:30:00,7.4412003
2012-01-25 10:30:00,8.1108
2012-01-26 10:30:00,8.2836
2012-01-27 10:30:00,8.4456005
2012-01-28 10:30:00,8.6724
2012-01-29 10:30:00,8.8128
2012-01-30 10:30:00,8.4132
2012-01-31 10:30:00,8.8344
2012-02-01 10:30:00,8.1216
2012-02-02 10:30:00,8.7264
2012-02-03 10:30:00,8.8236
2012-02-04 10:30:00,9.126
2012-02-05 10:30:00,8.8128
2012-02-06 10:30:00,9.244801
2012-02-07 10:30:00,9.288
2012-02-08 10:30:00,9.666
2012-02-09 10:30:00,9.8496
2012-02-10 10:30:00,9.3204
2012-02-11 10:30:00,10.0764
2012-02-12 10:30:00,9.5472
2012-02-13 10:30:00,10.7244005
2012-02-14 10:30:00,10.6812
2012-02-15 10:30:00,10.9188
2012-02-16 10:30:00,10.983601
2012-02-17 10:30:00,11.232
2012-02-18 10:30:00,11.448
2012-02-19 10:30:00,12.0852
2012-02-20 10:30:00,12.1932
2012-02-21 10:30:00,12.096001
2012-02-22 10:30:00,12.096001
2012-02-23 10:30:00,12.6144
2012-02-24 10:30:00,13.0572
2012-02-25 10:30:00,13.2732
2012-02-26 10:30:00,13.1436
2012-02-27 10:30:00,12.862801
2012-02-28 10:30:00,15.2496
2012-02-29 10:30:00,14.04
2012-03-01 10:30:00,13.986
2012-03-02 10:30:00,14.407201
2012-03-03 10:30:00,15.5844
2012-03-04 10:30:00,12.722401
2012-03-05 10:30:00,4.5360003
2012-03-06 10:30:00,14.7312
2012-03-07 10:30:00,8.208
2012-03-08 10:30:00,14.2236
2012-03-09 10:30:00,14.9256
2012-03-10 10:30:00,11.696401
2012-03-11 10:30:00,15.0768
2012-03-12 10:30:00,15.2388
2012-03-13 10:30:00,16.718401
2012-03-14 10:30:00,14.958
2012-03-15 10:30:00,14.493601
2012-03-16 10:30:00,18.349201
2012-03-17 10:30:00,16.2108
2012-03-18 10:30:00,17.442001
2012-03-19 10:30:00,18.0144
2012-03-20 10:30:00,17.0316
2012-03-21 10:30:00,20.304
2012-03-22 10:30:00,18.1656
2012-03-23 10:30:00,5.1732
2012-03-24 10:30:00,17.3988
2012-03-25 10:30:00,20.3904
2012-03-26 10:30:00,18.662401
2012-03-27 10:30:00,22.302
2012-03-28 10:30:00,19.818
2012-03-29 10:30:00,4.4604
2012-03-30 10:30:00,13.6404
2012-03-31 10:30:00,20.2068
2012-04-01 10:30:00,20.412
2012-04-02 10:30:00,20.3256
2012-04-03 10:30:00,18.003601
2012-04-04 10:30:00,20.2716
2012-04-05 10:30:00,20.714401
2012-04-06 10:30:00,21.4704
2012-04-07 10:30:00,18.8784
2012-04-08 10:30:00,14.1264
2012-04-09 10:30:00,20.0448
2012-04-10 10:30:00,21.135601
2012-04-11 10:30:00,24.9156
2012-04-12 10:30:00,25.7364
2012-04-13 10:30:00,24.7212
2012-04-14 10:30:00,5.67
2012-04-15 10:30:00,18.208801
2012-04-16 10:30:00,26.2332
2012-04-17 10:30:00,22.0644
2012-04-18 10:30:00,22.658401
2012-04-19 10:30:00,16.642801
2012-04-20 10:30:00,26.6004
2012-04-21 10:30:00,17.4204
2012-04-22 10:30:00,24.7212
2012-04-23 10:30:00,19.224
2012-04-24 10:30:00,11.523601
2012-04-25 10:30:00,24.3108
2012-04-26 10:30:00,26.665201
2012-04-27 10:30:00,8.5968
2012-04-28 10:30:00,20.8008
2012-04-29 10:30:00,17.4852
2012-04-30 10:30:00,25.304401
2012-05-01 10:30:00,26.384401
2012-05-02 10:30:00,25.1748
2012-05-03 10:30:00,25.866001
2012-05-04 10:30:00,29.0736
2012-05-05 10:30:00,28.328402
2012-05-06 10:30:00,25.3584
2012-05-07 10:30:00,23.468401
2012-05-08 10:30:00,24.7644
2012-05-09 10:30:00,20.466
2012-05-10 10:30:00,28.7928
2012-05-11 10:30:00,13.5432005
2012-05-12 10:30:00,7.02
2012-05-13 10:30:00,23.2308
2012-05-14 10:30:00,17.1504
2012-05-15 10:30:00,19.386
2012-05-16 10:30:00,21.7296
2012-05-17 10:30:00,18.8892
2012-05-18 10:30:00,28.5876
2012-05-19 10:30:00,32.7564
2012-05-20 10:30:00,32.238
2012-05-21 10:30:00,26.805601
2012-05-22 10:30:00,25.444801
2012-05-23 10:30:00,23.274
2012-05-24 10:30:00,25.002
2012-05-25 10:30:00,32.0652
2012-05-26 10:30:00,27.9288
2012-05-27 10:30:00,32.346
2012-05-28 10:30:00,29.095201
2012-05-29 10:30:00,18.1116
2012-05-30 10:30:00,23.9976
2012-05-31 10:30:00,28.857601
2012-06-01 10:30:00,12.3444
2012-06-02 10:30:00,5.8536
2012-06-03 10:30:00,8.694
2012-06-04 10:30:00,11.7612
2012-06-05 10:30:00,27.54
2012-06-06 10:30:00,17.928001
2012-06-07 10:30:00,25.5744
2012-06-08 10:30:00,15.314401
2012-06-09 10:30:00,15.4656
2012-06-10 10:30:00,12.9924
2012-06-11 10:30:00,10.098001
2012-06-12 10:30:00,6.8148003
2012-06-13 10:30:00,4.6008
2012-06-14 10:30:00,9.8064
2012-06-15 10:30:00,17.8524
2012-06-16 10:30:00,20.6172
2012-06-17 10:30:00,22.2588
2012-06-18 10:30:00,29.170801
2012-06-19 10:30:00,31.2012
2012-06-20 10:30:00,28.4148
2012-06-21 10:30:00,23.652
2012-06-22 10:30:00,25.5636
2012-06-23 10:30:00,24.3216
2012-06-24 10:30:00,10.357201
2012-06-25 10:30:00,10.5516
2012-06-26 10:30:00,10.3788
2012-06-27 10:30:00,10.8648
2012-06-28 10:30:00,9.7632
2012-06-29 10:30:00,25.7148
2012-06-30 10:30:00,29.581202
2012-07-01 10:30:00,7.5384
2012-07-02 10:30:00,12.582001
2012-07-03 10:30:00,19.3428
2012-07-04 10:30:00,26.5788
2012-07-05 10:30:00,23.9976
2012-07-06 10:30:00,27.982801
2012-07-07 10:30:00,31.7196
2012-07-08 10:30:00,15.3252
2012-07-09 10:30:00,10.2384
2012-07-10 10:30:00,13.5108
2012-07-11 10:30:00,6.8364
2012-07-12 10:30:00,13.629601
2012-07-13 10:30:00,29.5596
2012-07-14 10:30:00,27.4536
2012-07-15 10:30:00,26.784
2012-07-16 10:30:00,28.501202
2012-07-17 10:30:00,30.0996
2012-07-18 10:30:00,21.0924
2012-07-19 10:30:00,24.84
2012-07-20 10:30:00,16.9344
2012-07-21 10:30:00,18.241201
2012-07-22 10:30:00,10.1736
2012-07-23 10:30:00,28.7604
2012-07-24 10:30:00,23.706001
2012-07-25 10:30:00,22.075201
2012-07-26 10:30:00,15.3792
2012-07-27 10:30:00,25.822802
2012-07-28 10:30:00,4.9356003
2012-07-29 10:30:00,3.3156002
2012-07-30 10:30:00,21.2436
2012-07-31 10:30:00,24.786001
2012-08-01 10:30:00,18.8244
2012-08-02 10:30:00,17.7336
2012-08-03 10:30:00,8.586
2012-08-04 10:30:00,20.2716
2012-08-05 10:30:00,28.123201
2012-08-06 10:30:00,27.010801
2012-08-07 10:30:00,24.2136
2012-08-08 10:30:00,27.9936
2012-08-09 10:30:00,29.052
2012-08-10 10:30:00,19.180801
2012-08-11 10:30:00,20.0016
2012-08-12 10:30:00,25.5312
2012-08-13 10:30:00,24.958801
2012-08-14 10:30:00,15.368401
2012-08-15 10:30:00,27.9936
2012-08-16 10:30:00,21.8484
2012-08-17 10:30:00,11.0268
2012-08-18 10:30:00,27.54
2012-08-19 10:30:00,24.3756
2012-08-20 10:30:00,9.6012
2012-08-21 10:30:00,25.0452
2012-08-22 10:30:00,26.3304
2012-08-23 10:30:00,24.6996
2012-08-24 10:30:00,24.8076
2012-08-25 10:30:00,20.2176
2012-08-26 10:30:00,24.516
2012-08-27 10:30:00,16.4808
