time,srad
2012-01-01 10:30:00,6.6312003
2012-01-02 10:30:00,6.102
2012-01-03 10:30:00,6.5988
2012-01-04 10:30:00,6.7392
2012-01-05 10:30:00,6.2964
2012-01-06 10:30:00,3.3372002
2012-01-07 10:30:00,3.6072001
2012-01-08 10:30:00,2.7432
2012-01-09 10:30:00,4.0932
2012-01-10 10:30:00,4.4712
2012-01-11 10:30:00,3.3912
2012-01-12 10:30:00,7.1172004
2012-01-13 10:30:00,7.2252
2012-01-14 10:30:00,7.3440003
2012-01-15 10:30:00,7.3116
2012-01-16 10:30:00,2.0628002
2012-01-17 10:30:00,4.1904
2012-01-18 10:30:00,4.2012
2012-01-19 10:30:00,6.7824
2012-01-20 10:30:00,3.9852002
2012-01-21 10:30:00,3.7476
2012-01-22 10:30:00,4.5036
2012-01-23 10:30:00,4.1904
2012-01-24 10:30:00,6.0912004
2012-01-25 10:30:00,4.3524003
2012-01-26 10:30:00,4.8708
2012-01-27 10:30:00,4.9356003
2012-01-28 10:30:00,5.0868
2012-01-29 10:30:00,5.13
2012-01-30 10:30:00,6.3504
2012-01-31 10:30:00,6.5772
2012-02-01 10:30:00,6.5556
2012-02-02 10:30:00,5.5512
2012-02-03 10:30:00,7.7112
2012-02-04 10:30:00,9.0072
2012-02-05 10:30:00,6.0264
2012-02-06 10:30:00,8.2836
2012-02-07 10:30:00,6.1668
2012-02-08 10:30:00,9.9468
2012-02-09 10:30:00,3.1536
2012-02-10 10:30:00,6.6528
2012-02-11 10:30:00,6.8472004
2012-02-12 10:30:00,8.154
2012-02-13 10:30:00,9.644401
2012-02-14 10:30:00,11.556001
2012-02-15 10:30:00,7.722
2012-02-16 10:30:00,8.1972
2012-02-17 10:30:00,9.4068
2012-02-18 10:30:00,10.692
2012-02-19 10:30:00,8.6292
2012-02-20 10:30:00,11.1888
2012-02-21 10:30:00,11.988
2012-02-22 10:30:00,13.068001
2012-02-23 10:30:00,12.96
2012-02-24 10:30:00,13.7052
2012-02-25 10:30:00,12.1716
2012-02-26 10:30:00,11.9124
2012-02-27 10:30:00,10.0008
2012-02-28 10:30:00,14.493601
2012-02-29 10:30:00,15.055201
2012-03-01 10:30:00,14.4396
2012-03-02 10:30:00,14.958
2012-03-03 10:30:00,16.254
2012-03-04 10:30:00,15.120001
2012-03-05 10:30:00,7.4736004
2012-03-06 10:30:00,14.7852
2012-03-07 10:30:00,11.232
2012-03-08 10:30:00,12.063601
2012-03-09 10:30:00,16.4592
2012-03-10 10:30:00,11.9988
2012-03-11 10:30:00,11.4912
2012-03-12 10:30:00,15.595201
2012-03-13 10:30:00,16.502401
2012-03-14 10:30:00,17.982
2012-03-15 10:30:00,17.01
2012-03-16 10:30:00,18.241201
2012-03-17 10:30:00,18.36
2012-03-18 10:30:00,19.1052
2012-03-19 10:30:00,19.5804
2012-03-20 10:30:00,18.1872
2012-03-21 10:30:00,16.0488
2012-03-22 10:30:00,19.332
2012-03-23 10:30:00,10.184401
2012-03-24 10:30:00,19.7316
2012-03-25 10:30:00,21.0816
2012-03-26 10:30:00,19.9908
2012-03-27 10:30:00,22.4964
2012-03-28 10:30:00,20.25
2012-03-29 10:30:00,15.7788
2012-03-30 10:30:00,11.4912
2012-03-31 10:30:00,12.754801
2012-04-01 10:30:00,19.6236
2012-04-02 10:30:00,20.6388
2012-04-03 10:30:00,20.844
2012-04-04 10:30:00,18.9324
2012-04-05 10:30:00,21.3516
2012-04-06 10:30:00,21.33
2012-04-07 10:30:00,20.304
2012-04-08 10:30:00,5.8644004
2012-04-09 10:30:00,19.5264
2012-04-10 10:30:00,21.222
2012-04-11 10:30:00,24.084002
2012-04-12 10:30:00,24.4512
2012-04-13 10:30:00,24.332401
2012-04-14 10:30:00,6.5988
2012-04-15 10:30:00,11.0808
2012-04-16 10:30:00,25.7148
2012-04-17 10:30:00,22.906801
2012-04-18 10:30:00,22.6692
2012-04-19 10:30:00,12.0528
2012-04-20 10:30:00,24.883202
2012-04-21 10:30:00,18.176401
2012-04-22 10:30:00,25.6392
2012-04-23 10:30:00,16.4484
2012-04-24 10:30:00,12.236401
2012-04-25 10:30:00,18.198
2012-04-26 10:30:00,26.589602
2012-04-27 10:30:00,9.9252
2012-04-28 10:30:00,9.45
2012-04-29 10:30:00,17.4744
2012-04-30 10:30:00,25.2504
2012-05-01 10:30:00,26.0604
2012-05-02 10:30:00,23.328001
2012-05-03 10:30:00,25.488
2012-05-04 10:30:00,30.034801
