time,srad
2012-01-01 10:30:00,5.994
2012-01-02 10:30:00,5.13
2012-01-03 10:30:00,4.7952003
2012-01-04 10:30:00,6.2424
2012-01-05 10:30:00,5.4648004
2012-01-06 10:30:00,6.2532
2012-01-07 10:30:00,6.4584002
2012-01-08 10:30:00,6.0156
2012-01-09 10:30:00,6.3504
2012-01-10 10:30:00,5.4324
2012-01-11 10:30:00,6.21
2012-01-12 10:30:00,6.6096
2012-01-13 10:30:00,6.6852
2012-01-14 10:30:00,6.8688
2012-01-15 10:30:00,6.7284
2012-01-16 10:30:00,5.3028
2012-01-17 10:30:00,6.4908004
2012-01-18 10:30:00,6.5124
2012-01-19 10:30:00,5.7996
2012-01-20 10:30:00,6.0480003
2012-01-21 10:30:00,6.2964
2012-01-22 10:30:00,6.6528
2012-01-23 10:30:00,6.5340004
2012-01-24 10:30:00,6.912
2012-01-25 10:30:00,6.75
2012-01-26 10:30:00,7.2576003
2012-01-27 10:30:00,7.506
2012-01-28 10:30:00,7.8192
2012-01-29 10:30:00,7.9272003
2012-01-30 10:30:00,7.722
2012-01-31 10:30:00,7.992
2012-02-01 10:30:00,8.3808
2012-02-02 10:30:00,8.1324005
2012-02-03 10:30:00,8.164801
2012-02-04 10:30:00,9.9792
2012-02-05 10:30:00,8.8668
2012-02-06 10:30:00,8.5104
2012-02-07 10:30:00,8.704801
2012-02-08 10:30:00,8.91
2012-02-09 10:30:00,7.7004004
2012-02-10 10:30:00,6.8040004
2012-02-11 10:30:00,9.4932
2012-02-12 10:30:00,7.5708003
2012-02-13 10:30:00,10.0548
2012-02-14 10:30:00,9.8388
2012-02-15 10:30:00,10.0008
2012-02-16 10:30:00,10.368
2012-02-17 10:30:00,10.6272
2012-02-18 10:30:00,10.854
2012-02-19 10:30:00,12.5712
2012-02-20 10:30:00,11.448
2012-02-21 10:30:00,11.4264
2012-02-22 10:30:00,11.4048
2012-02-23 10:30:00,11.750401
2012-02-24 10:30:00,12.2256
2012-02-25 10:30:00,12.5064
2012-02-26 10:30:00,12.441601
2012-02-27 10:30:00,11.826
2012-02-28 10:30:00,14.7312
2012-02-29 10:30:00,14.1804
2012-03-01 10:30:00,13.3704
2012-03-02 10:30:00,13.6512
2012-03-03 10:30:00,13.1328
2012-03-04 10:30:00,12.3444
2012-03-05 10:30:00,4.7952003
2012-03-06 10:30:00,14.2992
2012-03-07 10:30:00,11.8908
2012-03-08 10:30:00,12.8196
2012-03-09 10:30:00,12.441601
2012-03-10 10:30:00,12.8196
2012-03-11 10:30:00,15.3036
2012-03-12 10:30:00,15.573601
2012-03-13 10:30:00,16.3512
2012-03-14 10:30:00,15.0984
2012-03-15 10:30:00,13.748401
2012-03-16 10:30:00,17.582401
2012-03-17 10:30:00,15.400801
2012-03-18 10:30:00,16.610401
2012-03-19 10:30:00,17.3556
2012-03-20 10:30:00,16.5672
2012-03-21 10:30:00,16.016401
2012-03-22 10:30:00,17.5068
2012-03-23 10:30:00,8.4564
2012-03-24 10:30:00,18.5328
2012-03-25 10:30:00,19.4724
2012-03-26 10:30:00,19.0728
2012-03-27 10:30:00,22.1616
2012-03-28 10:30:00,19.494001
2012-03-29 10:30:00,9.342
2012-03-30 10:30:00,14.115601
2012-03-31 10:30:00,19.742401
2012-04-01 10:30:00,19.6776
