time,srad
2012-01-01 10:30:00,6.4368
2012-01-02 10:30:00,5.7564
2012-01-03 10:30:00,6.3936
2012-01-04 10:30:00,6.5340004
2012-01-05 10:30:00,6.5772
2012-01-06 10:30:00,6.7284
2012-01-07 10:30:00,6.7824
2012-01-08 10:30:00,6.7932
2012-01-09 10:30:00,6.7932
2012-01-10 10:30:00,3.0240002
2012-01-11 10:30:00,3.2076
2012-01-12 10:30:00,6.966
2012-01-13 10:30:00,7.0740004
2012-01-14 10:30:00,7.2792
2012-01-15 10:30:00,7.1604004
2012-01-16 10:30:00,7.3332
2012-01-17 10:30:00,7.3548
2012-01-18 10:30:00,7.4736004
2012-01-19 10:30:00,6.6636
2012-01-20 10:30:00,7.2468004
2012-01-21 10:30:00,7.2792
2012-01-22 10:30:00,8.1216
2012-01-23 10:30:00,7.6140003
2012-01-24 10:30:00,7.9488
2012-01-25 10:30:00,8.4024
2012-01-26 10:30:00,8.586
2012-01-27 10:30:00,8.7804
2012-01-28 10:30:00,8.877601
2012-01-29 10:30:00,8.694
2012-01-30 10:30:00,8.5212
2012-01-31 10:30:00,8.845201
2012-02-01 10:30:00,8.7804
2012-02-02 10:30:00,8.37
2012-02-03 10:30:00,8.3484
2012-02-04 10:30:00,10.1736
2012-02-05 10:30:00,8.164801
2012-02-06 10:30:00,9.4824
2012-02-07 10:30:00,10.0008
2012-02-08 10:30:00,3.0564
2012-02-09 10:30:00,10.270801
2012-02-10 10:30:00,9.4824
2012-02-11 10:30:00,10.270801
2012-02-12 10:30:00,10.6812
2012-02-13 10:30:00,11.0052
2012-02-14 10:30:00,10.26
2012-02-15 10:30:00,11.3184
2012-02-16 10:30:00,10.4868
2012-02-17 10:30:00,10.7892
2012-02-18 10:30:00,11.3076
2012-02-19 10:30:00,12.96
2012-02-20 10:30:00,11.8584
2012-02-21 10:30:00,12.1176
2012-02-22 10:30:00,11.383201
2012-02-23 10:30:00,12.5172
2012-02-24 10:30:00,11.782801
2012-02-25 10:30:00,13.348801
2012-02-26 10:30:00,13.122001
2012-02-27 10:30:00,13.5972
2012-02-28 10:30:00,15.660001
2012-02-29 10:30:00,15.120001
2012-03-01 10:30:00,14.1696005
2012-03-02 10:30:00,14.2776
2012-03-03 10:30:00,14.5584
2012-03-04 10:30:00,10.7784
2012-03-05 10:30:00,6.0156
2012-03-06 10:30:00,9.396
2012-03-07 10:30:00,8.1
2012-03-08 10:30:00,15.768001
2012-03-09 10:30:00,14.6772
2012-03-10 10:30:00,13.348801
2012-03-11 10:30:00,14.0184
2012-03-12 10:30:00,16.405201
2012-03-13 10:30:00,15.595201
2012-03-14 10:30:00,16.0812
2012-03-15 10:30:00,15.994801
2012-03-16 10:30:00,17.722801
2012-03-17 10:30:00,13.2408
2012-03-18 10:30:00,17.377201
2012-03-19 10:30:00,17.9172
2012-03-20 10:30:00,17.7444
2012-03-21 10:30:00,19.710001
2012-03-22 10:30:00,17.3448
2012-03-23 10:30:00,6.696
2012-03-24 10:30:00,16.9128
2012-03-25 10:30:00,19.7532
2012-03-26 10:30:00,16.6536
2012-03-27 10:30:00,22.5072
2012-03-28 10:30:00,19.5588
2012-03-29 10:30:00,4.6872
2012-03-30 10:30:00,15.800401
2012-03-31 10:30:00,15.984
2012-04-01 10:30:00,20.1852
2012-04-02 10:30:00,15.681601
2012-04-03 10:30:00,15.660001
2012-04-04 10:30:00,13.9968
2012-04-05 10:30:00,16.5132
2012-04-06 10:30:00,21.5568
2012-04-07 10:30:00,17.0532
2012-04-08 10:30:00,18.6192
2012-04-09 10:30:00,22.4316
