time,srad
2012-01-01 10:30:00,6.3828
2012-01-02 10:30:00,5.4756002
2012-01-03 10:30:00,6.3180003
2012-01-04 10:30:00,6.4476004
2012-01-05 10:30:00,6.4908004
2012-01-06 10:30:00,6.6312003
2012-01-07 10:30:00,6.7068
2012-01-08 10:30:00,6.6852
2012-01-09 10:30:00,6.696
2012-01-10 10:30:00,3.4884
2012-01-11 10:30:00,2.5488
2012-01-12 10:30:00,6.8688
2012-01-13 10:30:00,6.9876003
2012-01-14 10:30:00,7.2036004
2012-01-15 10:30:00,6.7824
2012-01-16 10:30:00,7.2036004
2012-01-17 10:30:00,7.3224
2012-01-18 10:30:00,7.3656
2012-01-19 10:30:00,5.4108
2012-01-20 10:30:00,7.5384
2012-01-21 10:30:00,7.7328
2012-01-22 10:30:00,8.0568
2012-01-23 10:30:00,7.4196
2012-01-24 10:30:00,8.2728
2012-01-25 10:30:00,8.37
2012-01-26 10:30:00,8.5428
2012-01-27 10:30:00,8.748
2012-01-28 10:30:00,8.877601
2012-01-29 10:30:00,8.9964
2012-01-30 10:30:00,9.2016
2012-01-31 10:30:00,9.3096
2012-02-01 10:30:00,7.6788
2012-02-02 10:30:00,7.1172004
2012-02-03 10:30:00,7.29
2012-02-04 10:30:00,8.931601
2012-02-05 10:30:00,8.1108
2012-02-06 10:30:00,7.9164004
2012-02-07 10:30:00,8.845201
2012-02-08 10:30:00,4.5792003
2012-02-09 10:30:00,8.164801
2012-02-10 10:30:00,10.6380005
2012-02-11 10:30:00,10.6272
2012-02-12 10:30:00,8.154
2012-02-13 10:30:00,10.908
2012-02-14 10:30:00,6.0912004
2012-02-15 10:30:00,11.2536
2012-02-16 10:30:00,11.1348
2012-02-17 10:30:00,11.394
2012-02-18 10:30:00,11.836801
2012-02-19 10:30:00,12.582001
2012-02-20 10:30:00,12.312
2012-02-21 10:30:00,11.5992
2012-02-22 10:30:00,10.5516
2012-02-23 10:30:00,11.0268
2012-02-24 10:30:00,11.210401
2012-02-25 10:30:00,12.5172
2012-02-26 10:30:00,11.9448
2012-02-27 10:30:00,11.7072
2012-02-28 10:30:00,13.446
2012-02-29 10:30:00,13.3704
2012-03-01 10:30:00,13.284
