time,srad
2012-01-01 10:30:00,6.6096
2012-01-02 10:30:00,5.346
2012-01-03 10:30:00,6.3072
2012-01-04 10:30:00,6.5880003
2012-01-05 10:30:00,6.5880003
2012-01-06 10:30:00,6.8796
2012-01-07 10:30:00,6.9228
2012-01-08 10:30:00,6.9444003
2012-01-09 10:30:00,6.9012003
2012-01-10 10:30:00,3.618
2012-01-11 10:30:00,2.9592001
2012-01-12 10:30:00,6.9336
2012-01-13 10:30:00,7.2036004
2012-01-14 10:30:00,7.236
2012-01-15 10:30:00,7.8732004
2012-01-16 10:30:00,7.4412003
2012-01-17 10:30:00,7.4844003
2012-01-18 10:30:00,7.6032
2012-01-19 10:30:00,6.7284
2012-01-20 10:30:00,7.4088
2012-01-21 10:30:00,7.5924
2012-01-22 10:30:00,7.7436004
2012-01-23 10:30:00,7.6248
2012-01-24 10:30:00,7.776
2012-01-25 10:30:00,8.5428
2012-01-26 10:30:00,8.7264
2012-01-27 10:30:00,9.5364
2012-01-28 10:30:00,9.018001
2012-01-29 10:30:00,9.0072
2012-01-30 10:30:00,9.6012
2012-01-31 10:30:00,9.2016
2012-02-01 10:30:00,8.37
2012-02-02 10:30:00,8.8128
2012-02-03 10:30:00,9.936
2012-02-04 10:30:00,9.3204
2012-02-05 10:30:00,8.37
2012-02-06 10:30:00,10.5732
2012-02-07 10:30:00,9.9684
2012-02-08 10:30:00,5.3244
2012-02-09 10:30:00,10.4004
2012-02-10 10:30:00,11.3184
2012-02-11 10:30:00,10.4328
2012-02-12 10:30:00,11.4912
2012-02-13 10:30:00,11.156401
2012-02-14 10:30:00,10.1412
2012-02-15 10:30:00,11.178
2012-02-16 10:30:00,11.1888
2012-02-17 10:30:00,11.448
2012-02-18 10:30:00,11.8908
2012-02-19 10:30:00,13.7592
2012-02-20 10:30:00,12.463201
2012-02-21 10:30:00,12.366
2012-02-22 10:30:00,11.4804
2012-02-23 10:30:00,12.949201
2012-02-24 10:30:00,13.521601
2012-02-25 10:30:00,13.608001
2012-02-26 10:30:00,13.467601
2012-02-27 10:30:00,13.921201
2012-02-28 10:30:00,15.93
2012-02-29 10:30:00,15.2388
2012-03-01 10:30:00,14.2776
2012-03-02 10:30:00,14.6772
2012-03-03 10:30:00,14.720401
2012-03-04 10:30:00,12.204
2012-03-05 10:30:00,6.9984
2012-03-06 10:30:00,12.96
2012-03-07 10:30:00,9.1152
2012-03-08 10:30:00,11.6208
2012-03-09 10:30:00,15.1956005
2012-03-10 10:30:00,10.854
2012-03-11 10:30:00,9.1368
2012-03-12 10:30:00,14.364
2012-03-13 10:30:00,15.681601
2012-03-14 10:30:00,16.524
2012-03-15 10:30:00,16.718401
2012-03-16 10:30:00,18.0792
2012-03-17 10:30:00,13.5
2012-03-18 10:30:00,17.7768
2012-03-19 10:30:00,18.4356
2012-03-20 10:30:00,18.1872
2012-03-21 10:30:00,19.180801
2012-03-22 10:30:00,17.830801
2012-03-23 10:30:00,6.0372
2012-03-24 10:30:00,19.569601
2012-03-25 10:30:00,20.9304
2012-03-26 10:30:00,19.0944
2012-03-27 10:30:00,22.140001
2012-03-28 10:30:00,19.915201
2012-03-29 10:30:00,11.9988
2012-03-30 10:30:00,11.9016
2012-03-31 10:30:00,19.4508
2012-04-01 10:30:00,19.915201
2012-04-02 10:30:00,19.6452
2012-04-03 10:30:00,16.5348
2012-04-04 10:30:00,19.6452
2012-04-05 10:30:00,16.502401
2012-04-06 10:30:00,20.7252
2012-04-07 10:30:00,19.083601
2012-04-08 10:30:00,18.468
2012-04-09 10:30:00,25.1856
2012-04-10 10:30:00,14.8392
2012-04-11 10:30:00,24.9048
