time,srad
2012-01-01 10:30:00,6.1236
2012-01-02 10:30:00,4.8384
2012-01-03 10:30:00,6.102
2012-01-04 10:30:00,6.2316003
2012-01-05 10:30:00,6.2532
2012-01-06 10:30:00,6.372
2012-01-07 10:30:00,6.4476004
2012-01-08 10:30:00,6.4368
2012-01-09 10:30:00,6.3504
2012-01-10 10:30:00,2.862
2012-01-11 10:30:00,1.8792001
2012-01-12 10:30:00,5.8644004
2012-01-13 10:30:00,6.7392
2012-01-14 10:30:00,6.9444003
2012-01-15 10:30:00,6.7932
2012-01-16 10:30:00,6.9552
2012-01-17 10:30:00,6.9444003
2012-01-18 10:30:00,6.9876003
2012-01-19 10:30:00,6.7932
2012-01-20 10:30:00,7.3872004
2012-01-21 10:30:00,6.9552
2012-01-22 10:30:00,6.912
2012-01-23 10:30:00,7.5708003
2012-01-24 10:30:00,7.8732004
2012-01-25 10:30:00,8.0028
2012-01-26 10:30:00,8.154
2012-01-27 10:30:00,8.4348
2012-01-28 10:30:00,8.564401
2012-01-29 10:30:00,8.704801
2012-01-30 10:30:00,8.877601
2012-01-31 10:30:00,8.9532
2012-02-01 10:30:00,8.7372
2012-02-02 10:30:00,8.6508
2012-02-03 10:30:00,8.5212
2012-02-04 10:30:00,9.871201
2012-02-05 10:30:00,9.190801
2012-02-06 10:30:00,8.8668
2012-02-07 10:30:00,9.6768
2012-02-08 10:30:00,6.4692
2012-02-09 10:30:00,8.6616
2012-02-10 10:30:00,9.0936
2012-02-11 10:30:00,10.3356
2012-02-12 10:30:00,7.2792
2012-02-13 10:30:00,10.692
2012-02-14 10:30:00,10.4868
2012-02-15 10:30:00,10.983601
2012-02-16 10:30:00,10.2924
2012-02-17 10:30:00,10.4652
2012-02-18 10:30:00,8.7588005
2012-02-19 10:30:00,11.9988
2012-02-20 10:30:00,11.383201
2012-02-21 10:30:00,11.2644005
2012-02-22 10:30:00,11.4588
2012-02-23 10:30:00,10.0008
2012-02-24 10:30:00,9.871201
2012-02-25 10:30:00,12.474
2012-02-26 10:30:00,12.5604
2012-02-27 10:30:00,10.5948
2012-02-28 10:30:00,14.320801
2012-02-29 10:30:00,14.115601
2012-03-01 10:30:00,13.1976
2012-03-02 10:30:00,13.316401
2012-03-03 10:30:00,13.5972
2012-03-04 10:30:00,10.8648
2012-03-05 10:30:00,4.3308
2012-03-06 10:30:00,12.1176
2012-03-07 10:30:00,7.668
2012-03-08 10:30:00,14.7528
2012-03-09 10:30:00,15.7032
2012-03-10 10:30:00,11.6748
2012-03-11 10:30:00,9.6876
2012-03-12 10:30:00,16.1352
2012-03-13 10:30:00,15.832801
2012-03-14 10:30:00,15.940801
2012-03-15 10:30:00,14.4396
2012-03-16 10:30:00,18.0792
2012-03-17 10:30:00,16.5672
2012-03-18 10:30:00,17.5284
2012-03-19 10:30:00,18.0468
2012-03-20 10:30:00,18.4788
2012-03-21 10:30:00,19.980001
2012-03-22 10:30:00,18.954
2012-03-23 10:30:00,9.104401
2012-03-24 10:30:00,15.346801
2012-03-25 10:30:00,20.0772
2012-03-26 10:30:00,14.9796
2012-03-27 10:30:00,19.926
2012-03-28 10:30:00,18.241201
2012-03-29 10:30:00,3.3696
2012-03-30 10:30:00,11.7612
2012-03-31 10:30:00,10.1088
2012-04-01 10:30:00,19.3428
2012-04-02 10:30:00,20.1852
2012-04-03 10:30:00,12.366
2012-04-04 10:30:00,12.409201
2012-04-05 10:30:00,16.264801
2012-04-06 10:30:00,21.5028
2012-04-07 10:30:00,19.6452
2012-04-08 10:30:00,10.7352
2012-04-09 10:30:00,22.2264
2012-04-10 10:30:00,11.394
2012-04-11 10:30:00,23.014801
2012-04-12 10:30:00,25.326
2012-04-13 10:30:00,22.8204
2012-04-14 10:30:00,11.6748
2012-04-15 10:30:00,21.8376
2012-04-16 10:30:00,26.1576
2012-04-17 10:30:00,22.388401
2012-04-18 10:30:00,22.032001
2012-04-19 10:30:00,18.8244
2012-04-20 10:30:00,25.833601
2012-04-21 10:30:00,17.9496
2012-04-22 10:30:00,23.5548
2012-04-23 10:30:00,19.2024
2012-04-24 10:30:00,5.2596
2012-04-25 10:30:00,22.1508
2012-04-26 10:30:00,24.1488
2012-04-27 10:30:00,5.3028
2012-04-28 10:30:00,22.8636
2012-04-29 10:30:00,23.2416
2012-04-30 10:30:00,25.023602
2012-05-01 10:30:00,22.766401
2012-05-02 10:30:00,25.693201
2012-05-03 10:30:00,27.248402
2012-05-04 10:30:00,23.878801
2012-05-05 10:30:00,25.3692
2012-05-06 10:30:00,25.9416
2012-05-07 10:30:00,24.4836
2012-05-08 10:30:00,24.364801
2012-05-09 10:30:00,20.844
2012-05-10 10:30:00,28.0044
2012-05-11 10:30:00,18.5004
2012-05-12 10:30:00,4.8492002
2012-05-13 10:30:00,14.58
2012-05-14 10:30:00,20.2068
2012-05-15 10:30:00,19.0296
2012-05-16 10:30:00,10.0764
2012-05-17 10:30:00,26.9568
2012-05-18 10:30:00,26.622
2012-05-19 10:30:00,30.8124
2012-05-20 10:30:00,31.395601
2012-05-21 10:30:00,26.978401
2012-05-22 10:30:00,14.860801
2012-05-23 10:30:00,28.717201
2012-05-24 10:30:00,23.4144
2012-05-25 10:30:00,27.3348
2012-05-26 10:30:00,27.216002
2012-05-27 10:30:00,31.1364
2012-05-28 10:30:00,30.250801
2012-05-29 10:30:00,20.8764
2012-05-30 10:30:00,11.9016
2012-05-31 10:30:00,22.701601
2012-06-01 10:30:00,15.2928
2012-06-02 10:30:00,8.7264
2012-06-03 10:30:00,7.7544003
2012-06-04 10:30:00,12.409201
2012-06-05 10:30:00,28.231201
2012-06-06 10:30:00,20.714401
2012-06-07 10:30:00,22.3668
2012-06-08 10:30:00,18.770401
2012-06-09 10:30:00,17.3988
2012-06-10 10:30:00,17.712
2012-06-11 10:30:00,14.8932
2012-06-12 10:30:00,4.7412
2012-06-13 10:30:00,4.4604
2012-06-14 10:30:00,13.932
2012-06-15 10:30:00,5.7456
2012-06-16 10:30:00,15.7896
2012-06-17 10:30:00,8.8236
2012-06-18 10:30:00,29.376001
2012-06-19 10:30:00,31.0932
2012-06-20 10:30:00,27.496801
2012-06-21 10:30:00,21.902401
2012-06-22 10:30:00,25.974
2012-06-23 10:30:00,21.5568
2012-06-24 10:30:00,13.7376
2012-06-25 10:30:00,12.808801
2012-06-26 10:30:00,23.014801
2012-06-27 10:30:00,12.949201
2012-06-28 10:30:00,17.830801
2012-06-29 10:30:00,8.694
2012-06-30 10:30:00,27.637201
2012-07-01 10:30:00,10.3464
2012-07-02 10:30:00,9.0504
2012-07-03 10:30:00,17.0748
2012-07-04 10:30:00,19.7316
2012-07-05 10:30:00,29.203201
2012-07-06 10:30:00,29.300402
2012-07-07 10:30:00,28.1772
2012-07-08 10:30:00,19.6992
2012-07-09 10:30:00,20.7792
2012-07-10 10:30:00,16.6536
2012-07-11 10:30:00,7.0632
2012-07-12 10:30:00,7.5924
2012-07-13 10:30:00,28.3068
2012-07-14 10:30:00,20.9844
2012-07-15 10:30:00,28.35
2012-07-16 10:30:00,27.529202
2012-07-17 10:30:00,30.207602
2012-07-18 10:30:00,14.806801
2012-07-19 10:30:00,23.6628
2012-07-20 10:30:00,14.968801
2012-07-21 10:30:00,13.8456
2012-07-22 10:30:00,4.9896
2012-07-23 10:30:00,29.0196
2012-07-24 10:30:00,20.0772
2012-07-25 10:30:00,18.8892
2012-07-26 10:30:00,17.6796
2012-07-27 10:30:00,28.728
2012-07-28 10:30:00,6.4044003
2012-07-29 10:30:00,3.078
2012-07-30 10:30:00,13.521601
2012-07-31 10:30:00,24.1704
2012-08-01 10:30:00,19.6884
2012-08-02 10:30:00,20.3796
2012-08-03 10:30:00,15.973201
2012-08-04 10:30:00,20.7036
2012-08-05 10:30:00,27.486
2012-08-06 10:30:00,24.84
2012-08-07 10:30:00,25.488
2012-08-08 10:30:00,22.248001
2012-08-09 10:30:00,28.7604
2012-08-10 10:30:00,21.1788
2012-08-11 10:30:00,16.8588
2012-08-12 10:30:00,22.41
2012-08-13 10:30:00,19.116001
2012-08-14 10:30:00,14.234401
2012-08-15 10:30:00,26.0496
2012-08-16 10:30:00,22.7232
2012-08-17 10:30:00,11.4804
2012-08-18 10:30:00,26.784
2012-08-19 10:30:00,23.9976
2012-08-20 10:30:00,6.9228
2012-08-21 10:30:00,24.332401
2012-08-22 10:30:00,26.7408
2012-08-23 10:30:00,24.8292
2012-08-24 10:30:00,23.878801
2012-08-25 10:30:00,19.5588
2012-08-26 10:30:00,22.388401
2012-08-27 10:30:00,16.6212
2012-08-28 10:30:00,20.682001
2012-08-29 10:30:00,18.1116
2012-08-30 10:30:00,21.762001
2012-08-31 10:30:00,20.412
2012-09-01 10:30:00,17.7444
2012-09-02 10:30:00,3.6936002
2012-09-03 10:30:00,7.8516
2012-09-04 10:30:00,11.4588
2012-09-05 10:30:00,15.454801
2012-09-06 10:30:00,20.5848
2012-09-07 10:30:00,22.1292
2012-09-08 10:30:00,19.548
2012-09-09 10:30:00,20.3904
2012-09-10 10:30:00,14.0832
2012-09-11 10:30:00,3.4668
2012-09-12 10:30:00,3.0456002
2012-09-13 10:30:00,7.7652
2012-09-14 10:30:00,22.2588
2012-09-15 10:30:00,18.6516
2012-09-16 10:30:00,21.0924
2012-09-17 10:30:00,18.3276
2012-09-18 10:30:00,18.068401
2012-09-19 10:30:00,18.2952
2012-09-20 10:30:00,16.9992
2012-09-21 10:30:00,15.1308
2012-09-22 10:30:00,15.6492
2012-09-23 10:30:00,17.582401
2012-09-24 10:30:00,13.467601
2012-09-25 10:30:00,2.9160001
2012-09-26 10:30:00,15.552
2012-09-27 10:30:00,2.7864
2012-09-28 10:30:00,8.1108
2012-09-29 10:30:00,16.1352
2012-09-30 10:30:00,16.038
2012-10-01 10:30:00,15.800401
2012-10-02 10:30:00,17.4528
2012-10-03 10:30:00,4.6764
2012-10-04 10:30:00,13.208401
2012-10-05 10:30:00,15.228001
2012-10-06 10:30:00,14.58
2012-10-07 10:30:00,16.146
2012-10-08 10:30:00,14.547601
2012-10-09 10:30:00,3.3156002
2012-10-10 10:30:00,11.329201
2012-10-11 10:30:00,12.668401
2012-10-12 10:30:00,7.182
2012-10-13 10:30:00,9.234
2012-10-14 10:30:00,11.2536
2012-10-15 10:30:00,13.284
2012-10-16 10:30:00,3.618
2012-10-17 10:30:00,12.5172
2012-10-18 10:30:00,8.0352
2012-10-19 10:30:00,10.8864
2012-10-20 10:30:00,10.897201
2012-10-21 10:30:00,7.4196
2012-10-22 10:30:00,9.1476
2012-10-23 10:30:00,11.0052
2012-10-24 10:30:00,8.7264
2012-10-25 10:30:00,10.411201
2012-10-26 10:30:00,7.5276003
2012-10-27 10:30:00,7.6464
2012-10-28 10:30:00,10.3896
2012-10-29 10:30:00,7.182
2012-10-30 10:30:00,5.238
2012-10-31 10:30:00,9.1476
2012-11-01 10:30:00,11.242801
2012-11-02 10:30:00,9.244801
2012-11-03 10:30:00,3.6936002
2012-11-04 10:30:00,3.8232
2012-11-05 10:30:00,7.4628
2012-11-06 10:30:00,10.530001
2012-11-07 10:30:00,8.9532
2012-11-08 10:30:00,10.357201
2012-11-09 10:30:00,7.4196
2012-11-10 10:30:00,5.4756002
2012-11-11 10:30:00,2.4732
2012-11-12 10:30:00,2.7432
2012-11-13 10:30:00,4.1148
2012-11-14 10:30:00,9.2556
2012-11-15 10:30:00,7.0956
2012-11-16 10:30:00,7.8948
2012-11-17 10:30:00,8.154
2012-11-18 10:30:00,2.3868
2012-11-19 10:30:00,4.0392003
2012-11-20 10:30:00,4.7412
2012-11-21 10:30:00,7.8732004
2012-11-22 10:30:00,7.8084
2012-11-23 10:30:00,7.5384
2012-11-24 10:30:00,6.5016003
2012-11-25 10:30:00,7.3332
2012-11-26 10:30:00,7.3980002
2012-11-27 10:30:00,5.7564
2012-11-28 10:30:00,3.5532
2012-11-29 10:30:00,4.0824003
2012-11-30 10:30:00,5.1192
2012-12-01 10:30:00,5.886
2012-12-02 10:30:00,6.5880003
2012-12-03 10:30:00,6.6852
2012-12-04 10:30:00,6.7284
2012-12-05 10:30:00,6.6744003
2012-12-06 10:30:00,5.1948
2012-12-07 10:30:00,6.1668
2012-12-08 10:30:00,4.6656003
2012-12-09 10:30:00,4.6332
2012-12-10 10:30:00,6.1236
2012-12-11 10:30:00,6.1884003
2012-12-12 10:30:00,6.1668
2012-12-13 10:30:00,6.1668
2012-12-14 10:30:00,5.7672
2012-12-15 10:30:00,3.9852002
2012-12-16 10:30:00,6.0480003
2012-12-17 10:30:00,6.0480003
2012-12-18 10:30:00,6.0804
2012-12-19 10:30:00,5.9508
2012-12-20 10:30:00,5.9292
2012-12-21 10:30:00,4.4496
2012-12-22 10:30:00,3.0672002
2012-12-23 10:30:00,4.86
2012-12-24 10:30:00,2.9484
2012-12-25 10:30:00,3.2292001
2012-12-26 10:30:00,6.0480003
2012-12-27 10:30:00,5.9724
2012-12-28 10:30:00,2.7324002
2012-12-29 10:30:00,3.186
2012-12-30 10:30:00,6.1236
2012-12-31 10:30:00,2.0088
2013-01-01 10:30:00,4.7736
2013-01-02 10:30:00,5.5836
