time,srad
2012-01-01 10:30:00,4.4928
2012-01-02 10:30:00,4.968
2012-01-03 10:30:00,5.886
2012-01-04 10:30:00,4.7628
2012-01-05 10:30:00,4.9464
2012-01-06 10:30:00,4.4388003
2012-01-07 10:30:00,4.3308
2012-01-08 10:30:00,4.6764
2012-01-09 10:30:00,6.1992
2012-01-10 10:30:00,6.264
2012-01-11 10:30:00,6.1452003
2012-01-12 10:30:00,5.5080004
2012-01-13 10:30:00,5.6376
2012-01-14 10:30:00,6.7068
2012-01-15 10:30:00,6.9228
2012-01-16 10:30:00,7.02
2012-01-17 10:30:00,7.1712003
2012-01-18 10:30:00,7.1064
2012-01-19 10:30:00,6.642
2012-01-20 10:30:00,6.8688
2012-01-21 10:30:00,6.8688
2012-01-22 10:30:00,6.6096
2012-01-23 10:30:00,6.8580003
2012-01-24 10:30:00,6.1776004
2012-01-25 10:30:00,6.426
2012-01-26 10:30:00,7.9488
2012-01-27 10:30:00,7.4952
2012-01-28 10:30:00,8.1108
2012-01-29 10:30:00,8.1756
2012-01-30 10:30:00,8.164801
2012-01-31 10:30:00,8.37
2012-02-01 10:30:00,7.9812
2012-02-02 10:30:00,8.0892
2012-02-03 10:30:00,7.4736004
2012-02-04 10:30:00,8.8344
2012-02-05 10:30:00,8.8236
2012-02-06 10:30:00,9.190801
2012-02-07 10:30:00,9.3744
2012-02-08 10:30:00,9.644401
2012-02-09 10:30:00,5.1948
2012-02-10 10:30:00,9.9144
2012-02-11 10:30:00,8.748
2012-02-12 10:30:00,8.7264
2012-02-13 10:30:00,6.7176003
2012-02-14 10:30:00,10.756801
2012-02-15 10:30:00,11.0808
2012-02-16 10:30:00,11.0268
2012-02-17 10:30:00,11.2212
2012-02-18 10:30:00,11.610001
2012-02-19 10:30:00,11.9988
2012-02-20 10:30:00,12.3444
2012-02-21 10:30:00,12.268801
2012-02-22 10:30:00,12.5712
2012-02-23 10:30:00,12.409201
2012-02-24 10:30:00,12.9924
2012-02-25 10:30:00,12.322801
2012-02-26 10:30:00,13.068001
2012-02-27 10:30:00,12.754801
2012-02-28 10:30:00,13.608001
2012-02-29 10:30:00,14.418
2012-03-01 10:30:00,13.1328
2012-03-02 10:30:00,13.575601
2012-03-03 10:30:00,13.9104
2012-03-04 10:30:00,14.8932
2012-03-05 10:30:00,13.122001
2012-03-06 10:30:00,15.606
2012-03-07 10:30:00,12.776401
2012-03-08 10:30:00,12.798
2012-03-09 10:30:00,12.744
2012-03-10 10:30:00,15.012
2012-03-11 10:30:00,16.642801
2012-03-12 10:30:00,16.642801
2012-03-13 10:30:00,17.1936
2012-03-14 10:30:00,17.8092
2012-03-15 10:30:00,16.8804
2012-03-16 10:30:00,18.176401
2012-03-17 10:30:00,18.198
2012-03-18 10:30:00,18.576
2012-03-19 10:30:00,19.0944
2012-03-20 10:30:00,18.7596
2012-03-21 10:30:00,10.6596
2012-03-22 10:30:00,19.396801
2012-03-23 10:30:00,12.1608
2012-03-24 10:30:00,19.6452
2012-03-25 10:30:00,20.293201
2012-03-26 10:30:00,18.5976
2012-03-27 10:30:00,20.898
2012-03-28 10:30:00,19.8396
2012-03-29 10:30:00,7.4952
2012-03-30 10:30:00,13.4784
2012-03-31 10:30:00,21.589201
2012-04-01 10:30:00,21.1896
2012-04-02 10:30:00,21.3192
2012-04-03 10:30:00,17.4204
2012-04-04 10:30:00,15.1848
2012-04-05 10:30:00,18.9108
2012-04-06 10:30:00,22.075201
2012-04-07 10:30:00,20.628
2012-04-08 10:30:00,4.8276
2012-04-09 10:30:00,20.52
2012-04-10 10:30:00,21.4596
2012-04-11 10:30:00,20.5308
2012-04-12 10:30:00,24.537601
2012-04-13 10:30:00,23.1336
2012-04-14 10:30:00,8.8344
2012-04-15 10:30:00,15.854401
2012-04-16 10:30:00,24.4944
2012-04-17 10:30:00,22.2372
2012-04-18 10:30:00,22.464
2012-04-19 10:30:00,10.303201
2012-04-20 10:30:00,18.5436
2012-04-21 10:30:00,15.7788
2012-04-22 10:30:00,24.9804
2012-04-23 10:30:00,11.6856
2012-04-24 10:30:00,16.3188
2012-04-25 10:30:00,16.1028
2012-04-26 10:30:00,27.529202
2012-04-27 10:30:00,6.102
2012-04-28 10:30:00,5.5728
2012-04-29 10:30:00,14.0184
2012-04-30 10:30:00,27.010801
2012-05-01 10:30:00,22.248001
2012-05-02 10:30:00,26.19
2012-05-03 10:30:00,29.343601
2012-05-04 10:30:00,29.278801
2012-05-05 10:30:00,28.134
2012-05-06 10:30:00,25.4232
2012-05-07 10:30:00,24.127201
2012-05-08 10:30:00,23.5224
2012-05-09 10:30:00,22.842001
2012-05-10 10:30:00,29.538
2012-05-11 10:30:00,14.1264
2012-05-12 10:30:00,9.7632
2012-05-13 10:30:00,25.833601
2012-05-14 10:30:00,19.461601
2012-05-15 10:30:00,12.063601
2012-05-16 10:30:00,21.859201
2012-05-17 10:30:00,20.5632
2012-05-18 10:30:00,27.086401
2012-05-19 10:30:00,32.3568
2012-05-20 10:30:00,31.7952
2012-05-21 10:30:00,22.0536
2012-05-22 10:30:00,24.948
2012-05-23 10:30:00,19.494001
2012-05-24 10:30:00,23.058
2012-05-25 10:30:00,25.4232
2012-05-26 10:30:00,32.313602
2012-05-27 10:30:00,31.7844
2012-05-28 10:30:00,29.376001
2012-05-29 10:30:00,15.5088005
2012-05-30 10:30:00,15.994801
2012-05-31 10:30:00,28.198801
2012-06-01 10:30:00,19.9368
2012-06-02 10:30:00,6.102
2012-06-03 10:30:00,13.1976
2012-06-04 10:30:00,17.6364
2012-06-05 10:30:00,18.554401
2012-06-06 10:30:00,18.3276
2012-06-07 10:30:00,13.888801
2012-06-08 10:30:00,18.792
2012-06-09 10:30:00,12.6576
2012-06-10 10:30:00,11.4048
2012-06-11 10:30:00,9.504001
2012-06-12 10:30:00,11.6316
2012-06-13 10:30:00,13.316401
2012-06-14 10:30:00,17.7444
2012-06-15 10:30:00,25.8768
2012-06-16 10:30:00,16.437601
2012-06-17 10:30:00,16.9128
2012-06-18 10:30:00,30.034801
2012-06-19 10:30:00,30.596401
2012-06-20 10:30:00,31.082401
