time,srad
2012-01-01 10:30:00,6.426
2012-01-02 10:30:00,4.914
2012-01-03 10:30:00,6.3612003
2012-01-04 10:30:00,6.5124
2012-01-05 10:30:00,6.5448003
2012-01-06 10:30:00,6.6744003
2012-01-07 10:30:00,6.75
2012-01-08 10:30:00,6.7284
2012-01-09 10:30:00,6.75
2012-01-10 10:30:00,1.8360001
2012-01-11 10:30:00,2.322
2012-01-12 10:30:00,6.9012003
2012-01-13 10:30:00,7.0308003
2012-01-14 10:30:00,7.236
2012-01-15 10:30:00,4.3524003
2012-01-16 10:30:00,7.2468004
2012-01-17 10:30:00,7.3440003
2012-01-18 10:30:00,7.4088
2012-01-19 10:30:00,5.8320003
2012-01-20 10:30:00,7.8084
2012-01-21 10:30:00,7.9704003
2012-01-22 10:30:00,8.1
2012-01-23 10:30:00,7.6032
2012-01-24 10:30:00,8.305201
2012-01-25 10:30:00,8.4024
2012-01-26 10:30:00,8.5752
2012-01-27 10:30:00,8.791201
2012-01-28 10:30:00,8.8992
2012-01-29 10:30:00,8.7156
2012-01-30 10:30:00,8.9856
2012-01-31 10:30:00,9.018001
2012-02-01 10:30:00,8.704801
2012-02-02 10:30:00,8.6832
2012-02-03 10:30:00,8.748
2012-02-04 10:30:00,10.4868
2012-02-05 10:30:00,8.2728
2012-02-06 10:30:00,9.1152
2012-02-07 10:30:00,9.730801
2012-02-08 10:30:00,4.698
2012-02-09 10:30:00,9.3852005
2012-02-10 10:30:00,10.2276
2012-02-11 10:30:00,10.4004
2012-02-12 10:30:00,7.7868004
2012-02-13 10:30:00,9.244801
2012-02-14 10:30:00,10.5732
2012-02-15 10:30:00,11.3076
2012-02-16 10:30:00,10.7676
2012-02-17 10:30:00,10.929601
2012-02-18 10:30:00,11.437201
2012-02-19 10:30:00,13.1868
2012-02-20 10:30:00,12.063601
2012-02-21 10:30:00,11.9664
2012-02-22 10:30:00,10.8864
2012-02-23 10:30:00,12.981601
2012-02-24 10:30:00,11.8476
2012-02-25 10:30:00,13.284
2012-02-26 10:30:00,13.2192
2012-02-27 10:30:00,12.268801
2012-02-28 10:30:00,15.595201
2012-02-29 10:30:00,14.601601
2012-03-01 10:30:00,14.3316
2012-03-02 10:30:00,14.320801
2012-03-03 10:30:00,14.742001
2012-03-04 10:30:00,9.2124
2012-03-05 10:30:00,4.2228003
