date,discharge
2018-03-21,0.807
2018-03-22,0.939
2018-03-23,1.22
2018-03-24,1.61
2018-03-25,2.15
2018-03-26,2.71
2018-03-27,3.22
2018-03-28,3.47
2018-03-29,3.61
2018-03-30,3.73
2018-03-31,3.84
2018-04-01,3.93
2018-04-02,4.02
2018-04-03,4.08
2018-04-04,4.0
2018-04-05,3.85
2018-04-06,3.7
2018-04-07,3.6
2018-04-08,3.66
2018-04-09,3.81
2018-04-10,3.74
2018-04-11,3.23
2018-04-12,3.73
2018-04-13,3.61
2018-04-14,3.49
2018-04-15,3.18
2018-04-16,3.38
2018-04-17,3.71
2018-04-18,4.25
2018-04-19,4.4
2018-04-20,4.78
2018-04-21,8.22
2018-04-22,8.1
2018-04-23,7.83
2018-04-24,7.52
2018-04-25,7.03
2018-04-26,6.36
2018-04-27,5.58
2018-04-28,4.78
2018-04-29,4.44
2018-04-30,3.92
2018-05-01,3.42
2018-05-02,3.26
2018-05-03,3.26
2018-05-04,3.26
2018-05-05,3.26
2018-05-06,3.26
2018-05-07,3.09
2018-05-08,2.88
2018-05-09,2.86
2018-05-10,2.77
2018-05-11,2.65
2018-05-12,2.65
2018-05-13,2.65
2018-05-14,2.65
2018-05-15,2.58
2018-05-16,2.48
2018-05-17,2.48
2018-05-18,2.48
2018-05-19,2.48
2018-05-20,2.48
2018-05-21,2.48
2018-05-22,2.48
2018-05-23,2.63
2018-05-24,2.58
2018-05-25,2.48
2018-05-26,2.48
2018-05-27,2.56
2018-05-28,2.84
2018-05-29,3.13
2018-05-30,3.39
2018-05-31,3.18
2018-06-01,3.06
2018-06-02,2.88
2018-06-03,2.77
2018-06-04,2.65
2018-06-05,2.58
2018-06-06,2.48
2018-06-07,2.48
2018-06-08,2.48
2018-06-09,2.48
2018-06-10,2.08
2018-06-11,1.52
2018-06-12,2.05
2018-06-13,2.32
2018-06-14,2.47
2018-06-15,2.9
2018-06-16,3.8
2018-06-17,3.96
2018-06-18,4.21
2018-06-19,4.45
2018-06-20,4.27
2018-06-21,4.03
2018-06-22,3.76
2018-06-23,3.5
2018-06-24,3.22
2018-06-25,3.44
2018-06-26,8.77
2018-06-27,9.69
2018-06-28,6.96
2018-06-29,5.62
2018-06-30,4.93
2018-07-01,4.34
2018-07-02,3.89
2018-07-03,3.51
2018-07-04,4.0
2018-07-05,5.36
2018-07-06,6.54
2018-07-07,6.86
2018-07-08,8.5
2018-07-09,11.2
2018-07-10,11.3
2018-07-11,9.08
2018-07-12,8.74
2018-07-13,8.41
2018-07-14,7.73
2018-07-15,7.04
2018-07-16,10.1
2018-07-17,15.1
2018-07-18,12.5
2018-07-19,11.6
2018-07-20,14.2
2018-07-21,14.7
2018-07-22,13.6
2018-07-23,12.5
2018-07-24,21.3
2018-07-25,65.1
2018-07-26,54.0
2018-07-27,54.7
2018-07-28,49.1
2018-07-29,41.0
2018-07-30,35.0
2018-07-31,31.9
2018-08-01,28.5
2018-08-02,24.2
2018-08-03,23.4
2018-08-04,26.5
2018-08-05,25.2
2018-08-06,22.0
2018-08-07,20.1
2018-08-08,18.3
2018-08-09,16.1
2018-08-10,14.6
2018-08-11,14.1
2018-08-12,13.6
2018-08-13,15.1
2018-08-14,20.3
2018-08-15,20.7
2018-08-16,19.1
2018-08-17,17.1
2018-08-18,15.9
2018-08-19,14.2
2018-08-20,13.4
2018-08-21,13.0
2018-08-22,12.0
2018-08-23,11.1
2018-08-24,10.3
2018-08-25,11.1
2018-08-26,11.4
2018-08-27,10.4
2018-08-28,9.52
2018-08-29,10.9
2018-08-30,10.9
2018-08-31,10.8
2018-09-01,10.1
2018-09-02,11.5
2018-09-03,17.8
2018-09-04,19.5
2018-09-05,17.3
2018-09-06,15.7
2018-09-07,14.2
2018-09-08,13.3
2018-09-09,12.7
2018-09-10,12.1
2018-09-11,11.6
2018-09-12,10.8
2018-09-13,10.6
2018-09-14,10.0
2018-09-15,10.0
2018-09-16,9.99
2018-09-17,9.53
2018-09-18,9.28
2018-09-19,8.96
2018-09-20,8.61
2018-09-21,8.57
2018-09-22,8.57
2018-09-23,8.57
2018-09-24,8.56
2018-09-25,8.25
2018-09-26,8.2
2018-09-27,7.9
2018-09-28,8.49
2018-09-29,9.2
2018-09-30,11.9
2018-10-01,14.1
2018-10-02,13.6
2018-10-03,13.1
2018-10-04,12.4
2018-10-05,11.7
2018-10-06,11.4
2018-10-07,11.1
2018-10-08,10.8
2018-10-09,10.4
2018-10-10,10.0
2018-10-11,10.0
2018-10-12,9.99
2018-10-13,9.66
2018-10-14,9.33
2018-10-15,9.29
2018-10-16,9.28
2018-10-17,8.96
2018-10-18,8.61
2018-10-19,8.57
2018-10-20,8.57
2018-10-21,8.57
2018-10-22,8.56
2018-10-23,8.25
2018-10-24,8.21
2018-10-25,8.21
2018-10-26,8.21
2018-10-27,8.21
2018-10-28,8.2
2018-10-29,7.88
2018-10-30,7.84
2018-10-31,7.84
2018-11-01,7.83
2018-11-02,7.53
2018-11-03,7.48
2018-11-04,7.18
2018-11-05,7.13
2018-11-06,6.83
2018-11-07,6.5
2018-11-08,6.18
2018-11-09,6.13
2018-11-10,5.85
2018-11-11,5.54
2018-11-12,5.5
2018-11-13,5.5
2018-11-14,5.38
2018-11-15,4.9
2018-11-16,4.59
2018-11-17,4.07
2018-11-18,3.99
2018-11-19,3.36
2018-11-20,2.99
2018-11-21,2.87
2018-11-22,2.96
2018-11-23,3.1
2018-11-24,3.22
2018-11-25,3.27
2018-11-26,3.1
2018-11-27,2.79
2018-11-28,2.44
2018-11-29,2.23
2018-11-30,2.44
2018-12-01,2.74
2018-12-02,2.95
2018-12-03,2.68
2018-12-04,2.32
2018-12-05,2.12
2018-12-06,2.04
2018-12-07,1.97
2018-12-08,1.91
2018-12-09,1.86
2018-12-10,1.81
2018-12-11,1.76
2018-12-12,1.72
2018-12-13,1.68
2018-12-14,1.64
2018-12-15,1.61
2018-12-16,1.61
2018-12-17,1.61
2018-12-18,1.62
2018-12-19,1.62
2018-12-20,1.62
2018-12-21,1.62
2018-12-22,1.62
2018-12-23,1.63
2018-12-24,1.63
2018-12-25,1.62
2018-12-26,1.51
2018-12-27,1.39
2018-12-28,1.28
2018-12-29,1.16
2018-12-30,1.04
2018-12-31,0.927
2019-01-01,0.81
2019-01-02,0.708
2019-01-03,0.693
2019-01-04,0.692
2019-01-05,0.69
2019-01-06,0.689
2019-01-07,0.688
2019-01-08,0.686
2019-01-09,0.685
2019-01-10,0.684
2019-01-11,0.683
2019-01-12,0.682
2019-01-13,0.687
2019-01-14,0.693
2019-01-15,0.699
2019-01-16,0.705
2019-01-17,0.711
2019-01-18,0.716
2019-01-19,0.722
2019-01-20,0.728
2019-01-21,0.734
2019-01-22,0.739
2019-01-23,0.736
2019-01-24,0.734
2019-01-25,0.73
2019-01-26,0.727
2019-01-27,0.724
2019-01-28,0.72
2019-01-29,0.718
2019-01-30,0.714
2019-01-31,0.712
2019-02-01,0.711
2019-02-02,0.727
2019-02-03,0.746
2019-02-04,0.765
2019-02-05,0.784
2019-02-06,0.803
2019-02-07,0.822
2019-02-08,0.841
2019-02-09,0.86
2019-02-10,0.879
2019-02-11,0.896
2019-02-12,0.903
2019-02-13,0.908
2019-02-14,0.914
2019-02-15,0.92
2019-02-16,0.925
2019-02-17,0.931
2019-02-18,0.936
2019-02-19,0.942
2019-02-20,0.947
2019-02-21,0.953
2019-02-22,0.957
2019-02-23,0.96
2019-02-24,0.964
2019-02-25,0.968
2019-02-26,0.971
2019-02-27,0.975
2019-02-28,0.978
2019-03-01,0.994
2019-03-02,1.08
2019-03-03,1.16
2019-03-04,1.26
2019-03-05,1.35
2019-03-06,1.44
2019-03-07,1.49
2019-03-08,1.5
2019-03-09,1.48
2019-03-10,1.46
2019-03-11,1.44
2019-03-12,1.44
2019-03-13,1.45
2019-03-14,1.45
2019-03-15,1.46
2019-03-16,1.59
2019-03-17,1.75
2019-03-18,1.91
2019-03-19,2.01
2019-03-20,2.08
2019-03-21,2.15
2019-03-22,2.18
2019-03-23,2.2
2019-03-24,2.2
2019-03-25,2.2
2019-03-26,2.16
2019-03-27,2.09
2019-03-28,2.03
2019-03-29,1.96
2019-03-30,1.91
2019-03-31,1.86
2019-04-01,1.81
2019-04-02,1.78
2019-04-03,1.88
2019-04-04,2.02
2019-04-05,2.18
2019-04-06,2.25
2019-04-07,2.3
2019-04-08,2.33
2019-04-09,2.36
2019-04-10,2.18
2019-04-11,2.22
2019-04-12,2.87
2019-04-13,2.97
2019-04-14,2.94
2019-04-15,2.94
2019-04-16,2.94
2019-04-17,2.94
2019-04-18,2.94
2019-04-19,2.83
2019-04-20,2.68
2019-04-21,2.68
2019-04-22,2.68
2019-04-23,2.68
2019-04-24,2.68
2019-04-25,2.69
2019-04-26,2.91
2019-04-27,2.94
2019-04-28,2.94
2019-04-29,2.94
2019-04-30,2.94
2019-05-01,2.94
2019-05-02,2.94
2019-05-03,2.94
2019-05-04,2.94
2019-05-05,2.94
2019-05-06,2.83
2019-05-07,2.67
2019-05-08,2.4
2019-05-09,2.1
2019-05-10,2.07
2019-05-11,2.07
2019-05-12,2.08
2019-05-13,2.48
2019-05-14,2.91
2019-05-15,2.94
2019-05-16,2.94
2019-05-17,3.06
2019-05-18,3.23
2019-05-19,3.76
2019-05-20,10.4
2019-05-21,12.0
2019-05-22,7.45
2019-05-23,6.01
2019-05-24,5.38
2019-05-25,5.11
2019-05-26,5.0
2019-05-27,4.88
2019-05-28,4.58
2019-05-29,4.24
2019-05-30,3.85
2019-05-31,3.82
2019-06-01,3.82
2019-06-02,3.71
2019-06-03,3.56
2019-06-04,3.56
2019-06-05,3.56
2019-06-06,3.56
2019-06-07,4.27
2019-06-08,8.18
2019-06-09,8.92
2019-06-10,9.49
2019-06-11,10.0
2019-06-12,10.5
2019-06-13,10.1
2019-06-14,9.75
2019-06-15,8.94
2019-06-16,8.68
2019-06-17,8.0
2019-06-18,7.51
2019-06-19,6.95
2019-06-20,6.49
2019-06-21,6.14
2019-06-22,5.69
2019-06-23,5.44
2019-06-24,5.14
2019-06-25,5.0
2019-06-26,5.57
2019-06-27,5.8
2019-06-28,6.96
2019-06-29,7.99
2019-06-30,8.36
2019-07-01,8.22
2019-07-02,8.28
2019-07-03,9.39
2019-07-04,9.69
2019-07-05,11.7
2019-07-06,12.0
2019-07-07,12.3
2019-07-08,12.0
2019-07-09,11.7
2019-07-10,11.3
2019-07-11,11.4
2019-07-12,12.2
2019-07-13,15.3
2019-07-14,15.4
2019-07-15,15.0
2019-07-16,18.4
2019-07-17,25.9
2019-07-18,22.7
2019-07-19,17.9
2019-07-20,17.6
2019-07-21,33.1
2019-07-22,33.8
2019-07-23,30.6
2019-07-24,28.8
2019-07-25,30.4
2019-07-26,26.9
2019-07-27,23.4
2019-07-28,23.3
2019-07-29,23.6
2019-07-30,23.1
2019-07-31,24.4
2019-08-01,22.3
2019-08-02,20.4
2019-08-03,18.8
2019-08-04,18.2
2019-08-05,16.9
2019-08-06,27.3
2019-08-07,50.8
2019-08-08,56.8
2019-08-09,52.9
2019-08-10,51.8
2019-08-11,48.8
2019-08-12,50.7
2019-08-13,49.2
2019-08-14,45.2
2019-08-15,40.7
2019-08-16,38.0
2019-08-17,42.6
2019-08-18,49.2
2019-08-19,49.9
2019-08-20,54.6
2019-08-21,99.0
2019-08-22,110.0
2019-08-23,107.0
2019-08-24,107.0
2019-08-25,107.0
2019-08-26,130.0
2019-08-27,185.0
2019-08-28,171.0
2019-08-29,166.0
2019-08-30,154.0
2019-08-31,128.0
2019-09-01,109.0
2019-09-02,97.6
2019-09-03,86.3
2019-09-04,78.6
2019-09-05,72.4
2019-09-06,67.7
2019-09-07,62.4
2019-09-08,56.0
2019-09-09,50.2
2019-09-10,45.9
2019-09-11,42.8
2019-09-12,40.3
2019-09-13,38.3
2019-09-14,36.5
2019-09-15,35.2
2019-09-16,33.4
2019-09-17,32.5
2019-09-18,31.9
2019-09-19,31.0
2019-09-20,30.6
2019-09-21,29.5
2019-09-22,28.5
2019-09-23,27.9
2019-09-24,26.9
2019-09-25,25.4
2019-09-26,23.6
2019-09-27,22.5
2019-09-28,22.3
2019-09-29,21.6
2019-09-30,20.6
2019-10-01,20.5
2019-10-02,20.3
2019-10-03,20.8
2019-10-04,22.4
2019-10-05,22.5
2019-10-06,21.6
2019-10-07,20.7
2019-10-08,20.1
2019-10-09,19.5
2019-10-10,19.5
2019-10-11,19.1
2019-10-12,18.6
2019-10-13,18.1
2019-10-14,17.6
2019-10-15,17.2
2019-10-16,16.8
2019-10-17,16.7
2019-10-18,16.2
2019-10-19,16.2
2019-10-20,15.6
2019-10-21,15.3
2019-10-22,15.3
2019-10-23,14.8
2019-10-24,14.4
2019-10-25,14.4
2019-10-26,14.4
2019-10-27,14.4
2019-10-28,14.4
2019-10-29,14.4
2019-10-30,14.4
2019-10-31,14.0
2019-11-01,14.0
2019-11-02,14.0
2019-11-03,14.0
2019-11-04,14.0
2019-11-05,13.5
2019-11-06,12.8
2019-11-07,12.3
2019-11-08,11.8
2019-11-09,11.8
2019-11-10,11.8
2019-11-11,11.8
2019-11-12,11.4
2019-11-13,10.7
2019-11-14,6.91
2019-11-15,5.9
2019-11-16,5.63
2019-11-17,5.27
2019-11-18,4.76
2019-11-19,4.21
2019-11-20,3.77
2019-11-21,3.67
2019-11-22,3.65
2019-11-23,3.64
2019-11-24,3.62
2019-11-25,3.6
2019-11-26,3.57
2019-11-27,3.55
2019-11-28,3.51
2019-11-29,3.43
2019-11-30,3.29
2019-12-01,3.09
2019-12-02,2.85
2019-12-03,2.56
2019-12-04,2.21
2019-12-05,2.0
2019-12-06,2.02
2019-12-07,2.05
2019-12-08,2.08
2019-12-09,2.12
2019-12-10,2.16
2019-12-11,2.18
2019-12-12,2.22
2019-12-13,2.26
2019-12-14,2.29
2019-12-15,2.32
2019-12-16,2.32
2019-12-17,2.32
2019-12-18,2.32
2019-12-19,2.32
2019-12-20,2.32
2019-12-21,2.29
2019-12-22,2.16
2019-12-23,2.0
2019-12-24,1.86
2019-12-25,1.74
2019-12-26,1.7
2019-12-27,1.66
2019-12-28,1.62
2019-12-29,1.59
2019-12-30,1.55
2019-12-31,1.52
2020-01-01,1.5
2020-01-02,1.52
2020-01-03,1.54
2020-01-04,1.56
2020-01-05,1.58
2020-01-06,1.6
2020-01-07,1.62
2020-01-08,1.64
2020-01-09,1.67
2020-01-10,1.69
2020-01-11,1.71
2020-01-12,1.69
2020-01-13,1.68
2020-01-14,1.66
2020-01-15,1.64
2020-01-16,1.62
2020-01-17,1.6
2020-01-18,1.59
2020-01-19,1.57
2020-01-20,1.55
2020-01-21,1.53
2020-01-22,1.52
2020-01-23,1.51
2020-01-24,1.5
2020-01-25,1.49
2020-01-26,1.48
2020-01-27,1.47
2020-01-28,1.46
2020-01-29,1.45
2020-01-30,1.44
2020-01-31,1.43
2020-02-01,1.39
2020-02-02,1.35
2020-02-03,1.3
2020-02-04,1.26
2020-02-05,1.21
2020-02-06,1.16
2020-02-07,1.12
2020-02-08,1.07
2020-02-09,1.02
2020-02-10,0.986
2020-02-11,0.986
2020-02-12,0.991
2020-02-13,0.996
2020-02-14,1.0
2020-02-15,1.0
2020-02-16,1.01
2020-02-17,1.01
2020-02-18,1.02
2020-02-19,1.02
2020-02-20,1.03
2020-02-21,1.07
2020-02-22,1.12
2020-02-23,1.16
2020-02-24,1.2
2020-02-25,1.24
2020-02-26,1.28
2020-02-27,1.32
2020-02-28,1.36
2020-02-29,1.4
2020-03-01,1.44
2020-03-02,1.45
2020-03-03,1.46
2020-03-04,1.47
2020-03-05,1.48
2020-03-06,1.49
2020-03-07,1.5
2020-03-08,1.51
2020-03-09,1.52
2020-03-10,1.53
2020-03-11,1.54
2020-03-12,1.56
2020-03-13,1.58
2020-03-14,1.6
2020-03-15,1.62
2020-03-16,1.63
2020-03-17,1.65
2020-03-18,1.67
2020-03-19,1.69
2020-03-20,1.69
2020-03-21,1.7
2020-03-22,1.71
2020-03-23,1.97
2020-03-24,2.44
2020-03-25,2.77
2020-03-26,2.97
2020-03-27,3.13
2020-03-28,3.3
2020-03-29,3.48
2020-03-30,3.72
2020-03-31,3.99
2020-04-01,4.27
2020-04-02,4.42
2020-04-03,4.29
2020-04-04,4.09
2020-04-05,3.89
2020-04-06,3.99
2020-04-07,3.76
2020-04-08,3.64
2020-04-09,3.72
2020-04-10,3.72
2020-04-11,3.72
2020-04-12,3.73
2020-04-13,4.0
2020-04-14,4.04
2020-04-15,4.05
2020-04-16,4.36
2020-04-17,4.4
2020-04-18,4.4
2020-04-19,4.57
2020-04-20,5.38
2020-04-21,5.16
2020-04-22,4.44
2020-04-23,4.25
2020-04-24,4.04
2020-04-25,4.04
2020-04-26,4.04
2020-04-27,3.91
2020-04-28,3.72
2020-04-29,3.73
2020-04-30,4.16
2020-05-01,4.4
2020-05-02,4.6
2020-05-03,5.06
2020-05-04,5.42
2020-05-05,5.46
2020-05-06,5.46
2020-05-07,5.46
2020-05-08,5.46
2020-05-09,5.46
2020-05-10,5.79
2020-05-11,6.72
2020-05-12,6.81
2020-05-13,6.26
2020-05-14,6.22
2020-05-15,6.21
2020-05-16,6.13
2020-05-17,22.1
2020-05-18,73.4
2020-05-19,84.6
2020-05-20,73.4
2020-05-21,61.4
2020-05-22,51.2
2020-05-23,47.1
2020-05-24,44.7
2020-05-25,38.4
2020-05-26,35.0
2020-05-27,32.7
2020-05-28,30.4
2020-05-29,28.6
2020-05-30,26.4
2020-05-31,25.0
2020-06-01,25.9
2020-06-02,25.1
2020-06-03,25.6
2020-06-04,26.2
2020-06-05,24.9
2020-06-06,22.4
2020-06-07,21.4
2020-06-08,21.1
2020-06-09,19.6
2020-06-10,18.2
2020-06-11,17.7
2020-06-12,17.7
2020-06-13,18.8
2020-06-14,25.5
2020-06-15,27.0
2020-06-16,23.4
2020-06-17,19.7
2020-06-18,18.8
2020-06-19,17.8
2020-06-20,19.5
2020-06-21,23.5
2020-06-22,21.9
2020-06-23,55.3
2020-06-24,63.8
2020-06-25,54.2
2020-06-26,48.5
2020-06-27,44.4
2020-06-28,43.9
2020-06-29,40.2
2020-06-30,45.4
2020-07-01,68.7
2020-07-02,57.9
2020-07-03,50.0
2020-07-04,48.0
2020-07-05,50.6
2020-07-06,55.9
2020-07-07,57.2
2020-07-08,50.3
2020-07-09,45.3
2020-07-10,41.7
2020-07-11,38.0
2020-07-12,35.5
2020-07-13,34.2
2020-07-14,32.7
2020-07-15,31.3
2020-07-16,29.5
2020-07-17,28.2
2020-07-18,30.0
2020-07-19,31.5
2020-07-20,30.8
2020-07-21,28.2
2020-07-22,26.3
2020-07-23,25.5
2020-07-24,22.8
2020-07-25,19.8
2020-07-26,17.2
2020-07-27,16.8
2020-07-28,16.5
2020-07-29,23.2
2020-07-30,49.5
2020-07-31,46.2
2020-08-01,36.4
2020-08-02,32.1
2020-08-03,39.7
2020-08-04,53.1
2020-08-05,49.2
2020-08-06,42.1
2020-08-07,39.5
2020-08-08,37.5
2020-08-09,57.1
2020-08-10,55.2
2020-08-11,51.8
2020-08-12,46.2
2020-08-13,47.5
2020-08-14,70.8
2020-08-15,80.6
2020-08-16,82.0
2020-08-17,87.3
2020-08-18,106.0
2020-08-19,117.0
2020-08-20,114.0
2020-08-21,112.0
2020-08-22,106.0
2020-08-23,100.0
2020-08-24,95.0
2020-08-25,91.6
2020-08-26,85.7
2020-08-27,81.1
2020-08-28,84.7
2020-08-29,97.6
2020-08-30,91.3
2020-08-31,91.5
2020-09-01,90.5
2020-09-02,81.9
2020-09-03,75.7
2020-09-04,81.4
2020-09-05,88.6
2020-09-06,78.4
2020-09-07,74.1
2020-09-08,73.0
2020-09-09,71.7
2020-09-10,70.7
2020-09-11,68.0
2020-09-12,64.8
2020-09-13,62.3
2020-09-14,61.2
2020-09-15,61.2
2020-09-16,123.0
2020-09-17,233.0
2020-09-18,228.0
2020-09-19,214.0
2020-09-20,197.0
2020-09-21,182.0
2020-09-22,167.0
2020-09-23,146.0
2020-09-24,130.0
2020-09-25,119.0
2020-09-26,112.0
2020-09-27,106.0
2020-09-28,98.6
2020-09-29,92.8
2020-09-30,86.3
2020-10-01,85.4
2020-10-02,96.0
2020-10-03,95.0
2020-10-04,83.0
2020-10-05,76.9
2020-10-06,69.6
2020-10-07,68.0
2020-10-08,66.4
2020-10-09,64.3
2020-10-10,62.2
2020-10-11,60.9
2020-10-12,58.4
2020-10-13,56.3
2020-10-14,54.6
2020-10-15,51.9
2020-10-16,49.3
2020-10-17,48.2
2020-10-18,47.7
2020-10-19,46.6
2020-10-20,44.4
2020-10-21,43.4
2020-10-22,41.2
2020-10-23,38.8
2020-10-24,37.6
2020-10-25,36.6
2020-10-26,35.6
2020-10-27,35.1
2020-10-28,33.7
2020-10-29,32.4
2020-10-30,30.6
2020-10-31,29.8
2020-11-01,28.9
2020-11-02,27.4
2020-11-03,25.8
2020-11-04,24.6
2020-11-05,24.5
2020-11-06,25.2
2020-11-07,24.9
2020-11-08,23.1
2020-11-09,22.0
2020-11-10,21.5
2020-11-11,21.8
2020-11-12,22.2
2020-11-13,22.2
2020-11-14,21.6
2020-11-15,21.5
2020-11-16,20.8
2020-11-17,20.7
2020-11-18,20.7
2020-11-19,20.3
2020-11-20,18.0
2020-11-21,15.5
2020-11-22,12.8
2020-11-23,10.4
2020-11-24,10.2
2020-11-25,10.1
2020-11-26,10.0
2020-11-27,9.92
2020-11-28,9.18
2020-11-29,7.87
2020-11-30,7.06
2020-12-01,6.58
2020-12-02,6.13
2020-12-03,5.68
2020-12-04,5.28
2020-12-05,5.04
2020-12-06,4.91
2020-12-07,4.79
2020-12-08,4.72
2020-12-09,4.68
2020-12-10,4.62
2020-12-11,4.56
2020-12-12,4.48
2020-12-13,4.36
2020-12-14,4.23
2020-12-15,4.11
2020-12-16,3.98
2020-12-17,3.85
2020-12-18,3.73
2020-12-19,3.6
2020-12-20,3.47
2020-12-21,3.35
2020-12-22,3.22
2020-12-23,3.1
2020-12-24,2.99
2020-12-25,2.87
2020-12-26,2.75
2020-12-27,2.64
2020-12-28,2.52
2020-12-29,2.41
2020-12-30,2.29
2020-12-31,2.18
2021-01-01,2.08
2021-01-02,2.06
2021-01-03,2.06
2021-01-04,2.05
2021-01-05,2.05
2021-01-06,2.05
2021-01-07,2.05
2021-01-08,2.05
2021-01-09,2.04
2021-01-10,2.04
2021-01-11,2.03
2021-01-12,1.96
2021-01-13,1.87
2021-01-14,1.79
2021-01-15,1.7
2021-01-16,1.62
2021-01-17,1.54
2021-01-18,1.46
2021-01-19,1.37
2021-01-20,1.28
2021-01-21,1.21
2021-01-22,1.21
2021-01-23,1.23
2021-01-24,1.25
2021-01-25,1.26
2021-01-26,1.28
2021-01-27,1.29
2021-01-28,1.31
2021-01-29,1.33
2021-01-30,1.34
2021-01-31,1.36
2021-02-01,1.36
2021-02-02,1.37
2021-02-03,1.37
2021-02-04,1.38
2021-02-05,1.38
2021-02-06,1.39
2021-02-07,1.39
2021-02-08,1.39
2021-02-09,1.4
2021-02-10,1.41
2021-02-11,1.41
2021-02-12,1.42
2021-02-13,1.43
2021-02-14,1.44
2021-02-15,1.45
2021-02-16,1.45
2021-02-17,1.46
2021-02-18,1.47
2021-02-19,1.48
2021-02-20,1.53
2021-02-21,1.57
2021-02-22,1.61
2021-02-23,1.66
2021-02-24,1.7
2021-02-25,1.74
2021-02-26,1.78
2021-02-27,1.83
2021-02-28,1.87
2021-03-01,1.9
2021-03-02,1.92
2021-03-03,1.94
2021-03-04,1.96
2021-03-05,1.98
2021-03-06,2.0
2021-03-07,2.02
2021-03-08,2.04
2021-03-09,2.06
2021-03-10,2.09
2021-03-11,2.11
2021-03-12,2.16
2021-03-13,2.22
2021-03-14,2.32
2021-03-15,2.41
2021-03-16,2.52
2021-03-17,2.65
2021-03-18,2.79
2021-03-19,2.95
2021-03-20,3.13
2021-03-21,3.3
2021-03-22,3.64
2021-03-23,4.1
2021-03-24,4.67
2021-03-25,5.35
2021-03-26,6.27
2021-03-27,7.3
2021-03-28,8.5
2021-03-29,9.85
2021-03-30,11.3
2021-03-31,12.8
2021-04-01,13.9
2021-04-02,14.7
2021-04-03,15.3
2021-04-04,13.8
2021-04-05,11.2
2021-04-06,10.5
2021-04-07,9.75
2021-04-08,9.6
2021-04-09,9.15
2021-04-10,9.1
2021-04-11,9.12
2021-04-12,9.84
2021-04-13,9.79
2021-04-14,9.73
2021-04-15,9.16
2021-04-16,9.5
2021-04-17,9.14
2021-04-18,8.58
2021-04-19,8.76
2021-04-20,9.44
2021-04-21,9.76
2021-04-22,10.1
2021-04-23,11.2
2021-04-24,13.7
2021-04-25,14.3
2021-04-26,12.8
2021-04-27,11.6
2021-04-28,11.0
2021-04-29,9.95
2021-04-30,9.9
2021-05-01,9.79
2021-05-02,9.56
2021-05-03,9.15
2021-05-04,8.86
2021-05-05,8.51
2021-05-06,8.15
2021-05-07,8.54
2021-05-08,10.3
2021-05-09,11.6
2021-05-10,13.6
2021-05-11,14.7
2021-05-12,14.8
2021-05-13,14.7
2021-05-14,19.2
2021-05-15,20.4
2021-05-16,18.8
2021-05-17,17.4
2021-05-18,16.5
2021-05-19,15.6
2021-05-20,14.1
2021-05-21,12.4
2021-05-22,11.6
2021-05-23,11.1
2021-05-24,11.5
2021-05-25,11.6
2021-05-26,11.4
2021-05-27,11.0
2021-05-28,10.8
2021-05-29,10.6
2021-05-30,10.4
2021-05-31,10.2
2021-06-01,10.6
2021-06-02,11.1
2021-06-03,23.0
2021-06-04,37.7
2021-06-05,35.8
2021-06-06,30.5
2021-06-07,26.6
2021-06-08,23.1
2021-06-09,22.6
2021-06-10,22.7
2021-06-11,22.1
2021-06-12,19.8
2021-06-13,17.9
2021-06-14,24.5
2021-06-15,45.4
2021-06-16,29.2
2021-06-17,37.5
2021-06-18,35.4
2021-06-19,30.7
2021-06-20,30.4
2021-06-21,30.4
2021-06-22,30.4
2021-06-23,30.4
2021-06-24,30.4
2021-06-25,30.0
2021-06-26,29.6
2021-06-27,28.8
2021-06-28,28.7
2021-06-29,28.4
2021-06-30,27.9
2021-07-01,29.6
2021-07-02,36.6
2021-07-03,45.0
2021-07-04,57.6
2021-07-05,49.6
2021-07-06,46.7
2021-07-07,44.7
2021-07-08,46.8
2021-07-09,53.3
2021-07-10,50.0
2021-07-11,47.7
2021-07-12,42.9
2021-07-13,45.9
2021-07-14,85.3
2021-07-15,96.9
2021-07-16,151.0
2021-07-17,148.0
2021-07-18,261.0
2021-07-19,388.0
2021-07-20,350.0
2021-07-21,285.0
2021-07-22,244.0
2021-07-23,233.0
2021-07-24,247.0
2021-07-25,197.0
2021-07-26,189.0
2021-07-27,218.0
2021-07-28,176.0
2021-07-29,152.0
2021-07-30,139.0
2021-07-31,122.0
2021-08-01,138.0
2021-08-02,160.0
2021-08-03,113.0
2021-08-04,103.0
2021-08-05,114.0
2021-08-06,95.0
2021-08-07,82.5
2021-08-08,70.1
2021-08-09,87.1
2021-08-10,200.0
2021-08-11,257.0
2021-08-12,239.0
2021-08-13,204.0
2021-08-14,173.0
2021-08-15,151.0
2021-08-16,132.0
2021-08-17,115.0
2021-08-18,101.0
2021-08-19,86.8
2021-08-20,84.4
2021-08-21,86.0
2021-08-22,71.9
2021-08-23,93.8
2021-08-24,104.0
2021-08-25,180.0
2021-08-26,281.0
2021-08-27,239.0
2021-08-28,230.0
2021-08-29,209.0
2021-08-30,205.0
2021-08-31,199.0
2021-09-01,194.0
2021-09-02,185.0
2021-09-03,168.0
2021-09-04,152.0
2021-09-05,142.0
2021-09-06,239.0
2021-09-07,273.0
2021-09-08,215.0
2021-09-09,208.0
2021-09-10,201.0
2021-09-11,193.0
2021-09-12,176.0
