time,lrad
2012-01-01 10:30:00,13.4136
2012-01-02 10:30:00,15.228001
2012-01-03 10:30:00,14.007601
2012-01-04 10:30:00,13.489201
2012-01-05 10:30:00,13.262401
2012-01-06 10:30:00,12.798
2012-01-07 10:30:00,13.0464
2012-01-08 10:30:00,13.3596
2012-01-09 10:30:00,13.824
2012-01-10 10:30:00,15.7356
2012-01-11 10:30:00,15.9516
2012-01-12 10:30:00,14.1696005
2012-01-13 10:30:00,14.2452
2012-01-14 10:30:00,14.0184
2012-01-15 10:30:00,13.2732
2012-01-16 10:30:00,13.4136
2012-01-17 10:30:00,13.435201
2012-01-18 10:30:00,13.4568
2012-01-19 10:30:00,14.04
2012-01-20 10:30:00,12.5928
2012-01-21 10:30:00,12.463201
2012-01-22 10:30:00,12.528
2012-01-23 10:30:00,12.7872
2012-01-24 10:30:00,12.6792
2012-01-25 10:30:00,12.5928
2012-01-26 10:30:00,12.5172
2012-01-27 10:30:00,12.150001
2012-01-28 10:30:00,12.4524
2012-01-29 10:30:00,11.9124
2012-01-30 10:30:00,11.502
2012-01-31 10:30:00,11.8476
2012-02-01 10:30:00,12.722401
2012-02-02 10:30:00,13.6728
2012-02-03 10:30:00,13.2516
2012-02-04 10:30:00,14.461201
2012-02-05 10:30:00,15.2712
2012-02-06 10:30:00,12.6252
2012-02-07 10:30:00,13.338
2012-02-08 10:30:00,16.092001
2012-02-09 10:30:00,13.6512
2012-02-10 10:30:00,12.906
2012-02-11 10:30:00,13.554
2012-02-12 10:30:00,14.634001
2012-02-13 10:30:00,14.2992
2012-02-14 10:30:00,13.9536
2012-02-15 10:30:00,13.932
2012-02-16 10:30:00,13.521601
2012-02-17 10:30:00,13.6512
2012-02-18 10:30:00,14.5584
2012-02-19 10:30:00,13.77
2012-02-20 10:30:00,13.3272
2012-02-21 10:30:00,14.364
2012-02-22 10:30:00,14.8176
2012-02-23 10:30:00,15.2496
2012-02-24 10:30:00,14.5908
2012-02-25 10:30:00,14.2668
2012-02-26 10:30:00,14.58
2012-02-27 10:30:00,15.8652
2012-02-28 10:30:00,15.033601
2012-02-29 10:30:00,14.947201
2012-03-01 10:30:00,14.5908
2012-03-02 10:30:00,14.4396
2012-03-03 10:30:00,15.714001
2012-03-04 10:30:00,17.9496
2012-03-05 10:30:00,19.8936
2012-03-06 10:30:00,16.405201
2012-03-07 10:30:00,18.2196
2012-03-08 10:30:00,15.573601
2012-03-09 10:30:00,15.832801
2012-03-10 10:30:00,16.0488
2012-03-11 10:30:00,17.118
2012-03-12 10:30:00,16.7616
2012-03-13 10:30:00,16.2324
2012-03-14 10:30:00,16.437601
2012-03-15 10:30:00,19.0944
2012-03-16 10:30:00,17.2908
2012-03-17 10:30:00,17.0424
2012-03-18 10:30:00,15.8112
2012-03-19 10:30:00,16.0704
2012-03-20 10:30:00,17.7336
2012-03-21 10:30:00,16.8588
