time,lrad
2012-01-01 10:30:00,13.888801
2012-01-02 10:30:00,15.282001
2012-01-03 10:30:00,13.921201
2012-01-04 10:30:00,14.2236
2012-01-05 10:30:00,13.921201
2012-01-06 10:30:00,14.0832
2012-01-07 10:30:00,13.834801
2012-01-08 10:30:00,13.6512
2012-01-09 10:30:00,13.2516
2012-01-10 10:30:00,16.9128
2012-01-11 10:30:00,16.2108
2012-01-12 10:30:00,13.284
2012-01-13 10:30:00,13.662001
2012-01-14 10:30:00,13.9968
2012-01-15 10:30:00,14.5908
2012-01-16 10:30:00,13.77
2012-01-17 10:30:00,13.4244
2012-01-18 10:30:00,13.5972
2012-01-19 10:30:00,14.904
2012-01-20 10:30:00,13.2732
2012-01-21 10:30:00,12.895201
2012-01-22 10:30:00,12.862801
2012-01-23 10:30:00,12.852
2012-01-24 10:30:00,12.6792
2012-01-25 10:30:00,13.035601
2012-01-26 10:30:00,13.1652
2012-01-27 10:30:00,12.808801
2012-01-28 10:30:00,12.5928
2012-01-29 10:30:00,12.322801
2012-01-30 10:30:00,12.1932
2012-01-31 10:30:00,12.0528
2012-02-01 10:30:00,14.1048
2012-02-02 10:30:00,15.8436
2012-02-03 10:30:00,16.0596
2012-02-04 10:30:00,16.416
2012-02-05 10:30:00,16.5564
2012-02-06 10:30:00,15.8112
2012-02-07 10:30:00,13.77
2012-02-08 10:30:00,14.806801
2012-02-09 10:30:00,14.202001
2012-02-10 10:30:00,13.348801
2012-02-11 10:30:00,14.115601
2012-02-12 10:30:00,16.4484
2012-02-13 10:30:00,15.433201
2012-02-14 10:30:00,14.742001
2012-02-15 10:30:00,14.6988
2012-02-16 10:30:00,14.2560005
2012-02-17 10:30:00,14.320801
2012-02-18 10:30:00,15.2712
2012-02-19 10:30:00,15.0984
2012-02-20 10:30:00,14.1804
2012-02-21 10:30:00,15.768001
2012-02-22 10:30:00,15.973201
2012-02-23 10:30:00,16.956001
2012-02-24 10:30:00,16.2108
2012-02-25 10:30:00,16.1352
2012-02-26 10:30:00,16.038
2012-02-27 10:30:00,17.690401
2012-02-28 10:30:00,17.388
2012-02-29 10:30:00,16.3944
2012-03-01 10:30:00,16.264801
2012-03-02 10:30:00,16.016401
2012-03-03 10:30:00,17.3556
2012-03-04 10:30:00,19.2348
