time,lrad
2012-01-01 10:30:00,14.029201
2012-01-02 10:30:00,15.7356
2012-01-03 10:30:00,14.2776
2012-01-04 10:30:00,14.5692005
2012-01-05 10:30:00,14.148001
2012-01-06 10:30:00,14.2236
2012-01-07 10:30:00,14.061601
2012-01-08 10:30:00,14.007601
2012-01-09 10:30:00,13.575601
2012-01-10 10:30:00,18.381601
2012-01-11 10:30:00,16.8804
2012-01-12 10:30:00,13.986
2012-01-13 10:30:00,14.3856
2012-01-14 10:30:00,14.461201
2012-01-15 10:30:00,14.9904
2012-01-16 10:30:00,14.094001
2012-01-17 10:30:00,13.780801
2012-01-18 10:30:00,13.878
2012-01-19 10:30:00,15.714001
2012-01-20 10:30:00,13.338
2012-01-21 10:30:00,12.949201
2012-01-22 10:30:00,13.089601
2012-01-23 10:30:00,13.629601
2012-01-24 10:30:00,13.035601
2012-01-25 10:30:00,13.316401
2012-01-26 10:30:00,13.5108
2012-01-27 10:30:00,13.122001
2012-01-28 10:30:00,12.8736
2012-01-29 10:30:00,12.862801
2012-01-30 10:30:00,12.42
2012-01-31 10:30:00,12.312
2012-02-01 10:30:00,14.1264
2012-02-02 10:30:00,15.1956005
2012-02-03 10:30:00,15.336
2012-02-04 10:30:00,15.4224
2012-02-05 10:30:00,16.0488
2012-02-06 10:30:00,15.7032
2012-02-07 10:30:00,13.7916
2012-02-08 10:30:00,15.141601
2012-02-09 10:30:00,14.3964
2012-02-10 10:30:00,13.4244
2012-02-11 10:30:00,14.288401
2012-02-12 10:30:00,17.1396
2012-02-13 10:30:00,15.660001
2012-02-14 10:30:00,14.7960005
2012-02-15 10:30:00,14.742001
2012-02-16 10:30:00,14.515201
2012-02-17 10:30:00,14.6448
2012-02-18 10:30:00,15.400801
2012-02-19 10:30:00,15.2496
2012-02-20 10:30:00,14.3532
2012-02-21 10:30:00,15.93
2012-02-22 10:30:00,16.4592
2012-02-23 10:30:00,16.642801
2012-02-24 10:30:00,17.442001
2012-02-25 10:30:00,15.714001
2012-02-26 10:30:00,15.660001
2012-02-27 10:30:00,17.4852
2012-02-28 10:30:00,17.604
2012-02-29 10:30:00,17.0856
2012-03-01 10:30:00,16.3512
2012-03-02 10:30:00,15.984
2012-03-03 10:30:00,17.5068
2012-03-04 10:30:00,19.494001
2012-03-05 10:30:00,22.41
2012-03-06 10:30:00,19.062
2012-03-07 10:30:00,18.068401
2012-03-08 10:30:00,16.4484
2012-03-09 10:30:00,16.1784
2012-03-10 10:30:00,18.694801
2012-03-11 10:30:00,16.9884
2012-03-12 10:30:00,16.264801
2012-03-13 10:30:00,17.517601
2012-03-14 10:30:00,17.442001
2012-03-15 10:30:00,20.1312
2012-03-16 10:30:00,19.656
2012-03-17 10:30:00,15.973201
2012-03-18 10:30:00,16.578001
2012-03-19 10:30:00,16.815601
2012-03-20 10:30:00,17.9064
2012-03-21 10:30:00,18.5652
2012-03-22 10:30:00,19.5156
2012-03-23 10:30:00,23.0904
2012-03-24 10:30:00,19.062
2012-03-25 10:30:00,18.36
2012-03-26 10:30:00,21.492
2012-03-27 10:30:00,20.3904
2012-03-28 10:30:00,22.734001
2012-03-29 10:30:00,23.436
2012-03-30 10:30:00,18.8136
2012-03-31 10:30:00,19.1592
2012-04-01 10:30:00,17.1072
2012-04-02 10:30:00,18.414
2012-04-03 10:30:00,19.774801
2012-04-04 10:30:00,20.9844
2012-04-05 10:30:00,19.224
2012-04-06 10:30:00,18.0576
2012-04-07 10:30:00,21.7512
2012-04-08 10:30:00,20.8332
2012-04-09 10:30:00,22.1508
2012-04-10 10:30:00,24.5592
2012-04-11 10:30:00,20.919601
2012-04-12 10:30:00,20.628
2012-04-13 10:30:00,22.8528
2012-04-14 10:30:00,23.8356
2012-04-15 10:30:00,19.5156
2012-04-16 10:30:00,20.6928
2012-04-17 10:30:00,24.159601
2012-04-18 10:30:00,25.833601
2012-04-19 10:30:00,25.4016
2012-04-20 10:30:00,24.710402
2012-04-21 10:30:00,24.7968
2012-04-22 10:30:00,24.6024
2012-04-23 10:30:00,26.730001
2012-04-24 10:30:00,31.0608
2012-04-25 10:30:00,23.1336
2012-04-26 10:30:00,22.2048
2012-04-27 10:30:00,25.520401
2012-04-28 10:30:00,20.6388
2012-04-29 10:30:00,23.274
2012-04-30 10:30:00,24.408
2012-05-01 10:30:00,24.2568
2012-05-02 10:30:00,24.2784
2012-05-03 10:30:00,24.4512
2012-05-04 10:30:00,24.8076
2012-05-05 10:30:00,23.112001
2012-05-06 10:30:00,23.9436
2012-05-07 10:30:00,25.1532
2012-05-08 10:30:00,25.3584
2012-05-09 10:30:00,24.850801
2012-05-10 10:30:00,24.3756
2012-05-11 10:30:00,26.935202
2012-05-12 10:30:00,30.628801
2012-05-13 10:30:00,26.589602
2012-05-14 10:30:00,25.3476
2012-05-15 10:30:00,22.572
2012-05-16 10:30:00,27.756
2012-05-17 10:30:00,24.505201
2012-05-18 10:30:00,26.697601
2012-05-19 10:30:00,22.939201
2012-05-20 10:30:00,23.9436
2012-05-21 10:30:00,28.328402
2012-05-22 10:30:00,28.728
2012-05-23 10:30:00,22.4316
2012-05-24 10:30:00,23.911201
2012-05-25 10:30:00,24.051601
2012-05-26 10:30:00,23.3496
2012-05-27 10:30:00,26.5032
2012-05-28 10:30:00,24.6024
2012-05-29 10:30:00,28.371601
2012-05-30 10:30:00,28.6632
2012-05-31 10:30:00,27.4536
2012-06-01 10:30:00,25.822802
2012-06-02 10:30:00,29.376001
2012-06-03 10:30:00,27.1728
2012-06-04 10:30:00,31.7844
2012-06-05 10:30:00,26.2656
2012-06-06 10:30:00,29.721601
2012-06-07 10:30:00,27.291601
2012-06-08 10:30:00,26.838001
2012-06-09 10:30:00,28.6956
2012-06-10 10:30:00,27.216002
2012-06-11 10:30:00,29.062801
2012-06-12 10:30:00,30.9852
2012-06-13 10:30:00,30.596401
2012-06-14 10:30:00,30.0456
2012-06-15 10:30:00,31.752
2012-06-16 10:30:00,28.08
2012-06-17 10:30:00,29.7324
2012-06-18 10:30:00,25.2828
2012-06-19 10:30:00,26.557201
2012-06-20 10:30:00,26.7516
2012-06-21 10:30:00,29.7108
2012-06-22 10:30:00,27.0648
2012-06-23 10:30:00,29.311201
2012-06-24 10:30:00,32.6808
2012-06-25 10:30:00,31.428001
2012-06-26 10:30:00,29.9484
2012-06-27 10:30:00,32.248802
2012-06-28 10:30:00,31.428001
2012-06-29 10:30:00,32.108402
2012-06-30 10:30:00,27.4104
2012-07-01 10:30:00,32.734802
2012-07-02 10:30:00,31.0284
2012-07-03 10:30:00,30.9852
2012-07-04 10:30:00,27.810001
2012-07-05 10:30:00,27.0972
2012-07-06 10:30:00,26.2008
2012-07-07 10:30:00,26.9136
2012-07-08 10:30:00,30.801601
2012-07-09 10:30:00,30.553202
2012-07-10 10:30:00,30.834002
2012-07-11 10:30:00,32.529602
2012-07-12 10:30:00,33.8256
2012-07-13 10:30:00,26.6004
2012-07-14 10:30:00,27.4752
2012-07-15 10:30:00,27.4104
2012-07-16 10:30:00,28.468801
2012-07-17 10:30:00,27.1296
2012-07-18 10:30:00,31.503601
2012-07-19 10:30:00,28.35
2012-07-20 10:30:00,27.972
2012-07-21 10:30:00,30.9636
2012-07-22 10:30:00,33.858
2012-07-23 10:30:00,26.3304
2012-07-24 10:30:00,27.604801
2012-07-25 10:30:00,31.4712
2012-07-26 10:30:00,27.6912
2012-07-27 10:30:00,26.2548
2012-07-28 10:30:00,34.0308
2012-07-29 10:30:00,34.1604
2012-07-30 10:30:00,32.8428
2012-07-31 10:30:00,26.8596
2012-08-01 10:30:00,28.4148
2012-08-02 10:30:00,27.885601
2012-08-03 10:30:00,30.423601
2012-08-04 10:30:00,30.067202
2012-08-05 10:30:00,26.5032
2012-08-06 10:30:00,27.3024
2012-08-07 10:30:00,27.4212
2012-08-08 10:30:00,30.067202
2012-08-09 10:30:00,24.0408
2012-08-10 10:30:00,26.276402
2012-08-11 10:30:00,29.538
2012-08-12 10:30:00,25.023602
2012-08-13 10:30:00,25.6716
2012-08-14 10:30:00,30.4452
2012-08-15 10:30:00,24.8292
2012-08-16 10:30:00,26.805601
2012-08-17 10:30:00,31.0284
2012-08-18 10:30:00,26.028
2012-08-19 10:30:00,26.19
2012-08-20 10:30:00,28.458
2012-08-21 10:30:00,24.2352
2012-08-22 10:30:00,23.1768
2012-08-23 10:30:00,25.812
2012-08-24 10:30:00,26.524801
2012-08-25 10:30:00,27.561602
2012-08-26 10:30:00,27.885601
2012-08-27 10:30:00,30.1644
2012-08-28 10:30:00,28.825201
2012-08-29 10:30:00,27.388802
2012-08-30 10:30:00,25.898401
2012-08-31 10:30:00,28.7064
2012-09-01 10:30:00,28.404001
2012-09-02 10:30:00,31.0716
2012-09-03 10:30:00,28.263601
2012-09-04 10:30:00,30.3372
2012-09-05 10:30:00,24.753601
2012-09-06 10:30:00,24.5592
2012-09-07 10:30:00,24.2784
2012-09-08 10:30:00,26.514
2012-09-09 10:30:00,26.103601
2012-09-10 10:30:00,28.684801
2012-09-11 10:30:00,30.996
2012-09-12 10:30:00,30.1536
2012-09-13 10:30:00,28.1448
2012-09-14 10:30:00,21.4596
2012-09-15 10:30:00,23.738401
2012-09-16 10:30:00,22.2588
2012-09-17 10:30:00,23.5548
2012-09-18 10:30:00,23.6952
2012-09-19 10:30:00,23.187601
2012-09-20 10:30:00,25.1208
2012-09-21 10:30:00,24.624
2012-09-22 10:30:00,29.052
2012-09-23 10:30:00,23.014801
2012-09-24 10:30:00,24.2136
2012-09-25 10:30:00,30.6504
2012-09-26 10:30:00,20.6172
2012-09-27 10:30:00,29.408401
2012-09-28 10:30:00,30.4992
2012-09-29 10:30:00,21.3624
2012-09-30 10:30:00,21.8808
2012-10-01 10:30:00,22.388401
2012-10-02 10:30:00,22.2696
2012-10-03 10:30:00,28.954802
2012-10-04 10:30:00,24.580801
2012-10-05 10:30:00,21.4596
2012-10-06 10:30:00,21.6972
2012-10-07 10:30:00,21.405602
2012-10-08 10:30:00,26.568
2012-10-09 10:30:00,28.4256
2012-10-10 10:30:00,22.107601
2012-10-11 10:30:00,20.9844
2012-10-12 10:30:00,26.0604
2012-10-13 10:30:00,20.822401
2012-10-14 10:30:00,21.114
2012-10-15 10:30:00,22.939201
2012-10-16 10:30:00,26.8272
2012-10-17 10:30:00,19.17
2012-10-18 10:30:00,21.686401
2012-10-19 10:30:00,20.8764
2012-10-20 10:30:00,17.4204
2012-10-21 10:30:00,22.215601
2012-10-22 10:30:00,21.0816
2012-10-23 10:30:00,20.6172
2012-10-24 10:30:00,24.1164
2012-10-25 10:30:00,21.6648
2012-10-26 10:30:00,24.883202
2012-10-27 10:30:00,24.224401
