time,lrad
2012-01-01 10:30:00,13.521601
2012-01-02 10:30:00,14.6124
2012-01-03 10:30:00,17.9928
2012-01-04 10:30:00,14.493601
2012-01-05 10:30:00,13.4136
2012-01-06 10:30:00,13.1004
2012-01-07 10:30:00,13.176001
2012-01-08 10:30:00,13.435201
2012-01-09 10:30:00,13.338
2012-01-10 10:30:00,18.554401
2012-01-11 10:30:00,16.6212
2012-01-12 10:30:00,13.6728
2012-01-13 10:30:00,13.608001
2012-01-14 10:30:00,13.5432005
2012-01-15 10:30:00,15.498
2012-01-16 10:30:00,13.262401
2012-01-17 10:30:00,13.0788
2012-01-18 10:30:00,13.2408
2012-01-19 10:30:00,13.2516
2012-01-20 10:30:00,12.366
2012-01-21 10:30:00,12.2148
2012-01-22 10:30:00,12.7008
2012-01-23 10:30:00,14.094001
2012-01-24 10:30:00,12.355201
2012-01-25 10:30:00,12.690001
2012-01-26 10:30:00,12.744
2012-01-27 10:30:00,12.4308
2012-01-28 10:30:00,12.528
2012-01-29 10:30:00,12.009601
2012-01-30 10:30:00,11.7612
2012-01-31 10:30:00,11.9772005
2012-02-01 10:30:00,12.3984
2012-02-02 10:30:00,13.802401
2012-02-03 10:30:00,13.8672
2012-02-04 10:30:00,14.1804
2012-02-05 10:30:00,15.9192
2012-02-06 10:30:00,14.094001
2012-02-07 10:30:00,13.208401
2012-02-08 10:30:00,17.604
2012-02-09 10:30:00,13.834801
2012-02-10 10:30:00,13.6728
2012-02-11 10:30:00,13.381201
2012-02-12 10:30:00,14.3856
2012-02-13 10:30:00,14.4828005
2012-02-14 10:30:00,13.780801
2012-02-15 10:30:00,13.9104
2012-02-16 10:30:00,14.0832
2012-02-17 10:30:00,13.986
2012-02-18 10:30:00,14.904
2012-02-19 10:30:00,14.04
2012-02-20 10:30:00,13.694401
2012-02-21 10:30:00,14.1372
2012-02-22 10:30:00,14.904
2012-02-23 10:30:00,16.3836
2012-02-24 10:30:00,15.433201
2012-02-25 10:30:00,14.472
2012-02-26 10:30:00,14.461201
2012-02-27 10:30:00,16.7616
2012-02-28 10:30:00,15.314401
2012-02-29 10:30:00,15.055201
2012-03-01 10:30:00,14.8392
2012-03-02 10:30:00,14.547601
2012-03-03 10:30:00,15.368401
2012-03-04 10:30:00,19.2456
2012-03-05 10:30:00,20.887201
2012-03-06 10:30:00,17.9064
2012-03-07 10:30:00,18.5004
2012-03-08 10:30:00,17.377201
2012-03-09 10:30:00,15.487201
2012-03-10 10:30:00,15.2172
2012-03-11 10:30:00,17.172
2012-03-12 10:30:00,15.973201
2012-03-13 10:30:00,16.0056
2012-03-14 10:30:00,17.0316
2012-03-15 10:30:00,19.548
2012-03-16 10:30:00,17.5932
2012-03-17 10:30:00,16.1784
2012-03-18 10:30:00,15.832801
2012-03-19 10:30:00,16.189201
2012-03-20 10:30:00,17.3448
2012-03-21 10:30:00,17.1504
2012-03-22 10:30:00,18.5652
2012-03-23 10:30:00,23.2956
2012-03-24 10:30:00,17.7768
2012-03-25 10:30:00,17.0748
2012-03-26 10:30:00,20.962801
2012-03-27 10:30:00,17.28
2012-03-28 10:30:00,20.6928
2012-03-29 10:30:00,26.19
2012-03-30 10:30:00,18.8568
2012-03-31 10:30:00,16.6752
2012-04-01 10:30:00,16.7292
2012-04-02 10:30:00,18.0144
2012-04-03 10:30:00,19.461601
2012-04-04 10:30:00,18.554401
2012-04-05 10:30:00,20.714401
2012-04-06 10:30:00,17.8416
2012-04-07 10:30:00,21.589201
2012-04-08 10:30:00,20.2068
2012-04-09 10:30:00,20.0664
2012-04-10 10:30:00,21.762001
2012-04-11 10:30:00,19.0296
2012-04-12 10:30:00,18.802801
2012-04-13 10:30:00,19.656
2012-04-14 10:30:00,24.019201
2012-04-15 10:30:00,18.9648
2012-04-16 10:30:00,18.943201
2012-04-17 10:30:00,22.0536
2012-04-18 10:30:00,23.4468
2012-04-19 10:30:00,26.0928
2012-04-20 10:30:00,19.396801
2012-04-21 10:30:00,25.585201
2012-04-22 10:30:00,23.0688
2012-04-23 10:30:00,26.071201
2012-04-24 10:30:00,28.3932
2012-04-25 10:30:00,18.468
2012-04-26 10:30:00,22.4316
2012-04-27 10:30:00,23.9976
2012-04-28 10:30:00,21.8376
2012-04-29 10:30:00,22.6368
2012-04-30 10:30:00,21.4164
2012-05-01 10:30:00,22.8636
2012-05-02 10:30:00,22.4424
2012-05-03 10:30:00,21.794401
2012-05-04 10:30:00,22.9824
2012-05-05 10:30:00,21.9456
2012-05-06 10:30:00,22.6152
2012-05-07 10:30:00,24.6348
2012-05-08 10:30:00,24.138
2012-05-09 10:30:00,25.8444
2012-05-10 10:30:00,21.9564
2012-05-11 10:30:00,27.291601
2012-05-12 10:30:00,27.9396
2012-05-13 10:30:00,24.6888
2012-05-14 10:30:00,22.5504
2012-05-15 10:30:00,21.924
2012-05-16 10:30:00,24.753601
2012-05-17 10:30:00,23.652
2012-05-18 10:30:00,24.4944
2012-05-19 10:30:00,20.952
2012-05-20 10:30:00,21.967201
2012-05-21 10:30:00,27.8316
2012-05-22 10:30:00,26.406
2012-05-23 10:30:00,21.168001
2012-05-24 10:30:00,23.1336
2012-05-25 10:30:00,23.6628
2012-05-26 10:30:00,21.2976
2012-05-27 10:30:00,23.014801
2012-05-28 10:30:00,22.939201
2012-05-29 10:30:00,28.1772
2012-05-30 10:30:00,25.6824
2012-05-31 10:30:00,21.7404
2012-06-01 10:30:00,26.9244
2012-06-02 10:30:00,29.030401
2012-06-03 10:30:00,28.242
2012-06-04 10:30:00,27.6804
2012-06-05 10:30:00,24.019201
2012-06-06 10:30:00,29.3868
2012-06-07 10:30:00,25.239601
2012-06-08 10:30:00,25.9956
2012-06-09 10:30:00,27.529202
2012-06-10 10:30:00,26.6436
2012-06-11 10:30:00,26.3628
2012-06-12 10:30:00,30.0888
2012-06-13 10:30:00,29.646
2012-06-14 10:30:00,31.179602
2012-06-15 10:30:00,29.8728
2012-06-16 10:30:00,24.732
2012-06-17 10:30:00,29.440802
2012-06-18 10:30:00,24.2784
2012-06-19 10:30:00,24.2892
2012-06-20 10:30:00,26.0172
2012-06-21 10:30:00,26.071201
2012-06-22 10:30:00,27.399601
2012-06-23 10:30:00,28.674002
2012-06-24 10:30:00,32.799603
2012-06-25 10:30:00,31.6116
2012-06-26 10:30:00,28.263601
2012-06-27 10:30:00,31.3092
2012-06-28 10:30:00,32.076
2012-06-29 10:30:00,28.8036
2012-06-30 10:30:00,26.1144
2012-07-01 10:30:00,29.7864
2012-07-02 10:30:00,30.3588
2012-07-03 10:30:00,30.186
2012-07-04 10:30:00,25.002
2012-07-05 10:30:00,25.3152
2012-07-06 10:30:00,25.11
2012-07-07 10:30:00,26.4708
2012-07-08 10:30:00,31.266
2012-07-09 10:30:00,31.104
2012-07-10 10:30:00,30.207602
2012-07-11 10:30:00,32.616
2012-07-12 10:30:00,31.082401
2012-07-13 10:30:00,25.002
2012-07-14 10:30:00,26.762402
2012-07-15 10:30:00,25.963202
2012-07-16 10:30:00,26.136002
2012-07-17 10:30:00,25.8552
2012-07-18 10:30:00,29.970001
2012-07-19 10:30:00,27.496801
2012-07-20 10:30:00,28.944
2012-07-21 10:30:00,30.51
2012-07-22 10:30:00,30.402
2012-07-23 10:30:00,24.6672
2012-07-24 10:30:00,28.1772
2012-07-25 10:30:00,29.484001
2012-07-26 10:30:00,30.693602
2012-07-27 10:30:00,24.883202
2012-07-28 10:30:00,32.734802
2012-07-29 10:30:00,31.708801
2012-07-30 10:30:00,28.4904
2012-07-31 10:30:00,25.4016
2012-08-01 10:30:00,26.4816
2012-08-02 10:30:00,28.782001
2012-08-03 10:30:00,30.553202
2012-08-04 10:30:00,25.693201
2012-08-05 10:30:00,24.948
2012-08-06 10:30:00,25.8552
2012-08-07 10:30:00,26.8272
2012-08-08 10:30:00,24.224401
