time,lrad
2012-01-01 10:30:00,13.716001
2012-01-02 10:30:00,15.6168
2012-01-03 10:30:00,13.8564005
2012-01-04 10:30:00,13.975201
2012-01-05 10:30:00,13.5972
2012-01-06 10:30:00,13.6728
2012-01-07 10:30:00,13.446
2012-01-08 10:30:00,13.6404
2012-01-09 10:30:00,13.176001
2012-01-10 10:30:00,16.783201
2012-01-11 10:30:00,17.604
2012-01-12 10:30:00,14.061601
2012-01-13 10:30:00,13.284
2012-01-14 10:30:00,13.5108
2012-01-15 10:30:00,14.1696005
2012-01-16 10:30:00,13.1976
2012-01-17 10:30:00,13.014
2012-01-18 10:30:00,13.003201
2012-01-19 10:30:00,13.554
2012-01-20 10:30:00,12.862801
2012-01-21 10:30:00,13.2300005
2012-01-22 10:30:00,13.208401
2012-01-23 10:30:00,12.6144
2012-01-24 10:30:00,12.3984
2012-01-25 10:30:00,12.7008
2012-01-26 10:30:00,13.1544
2012-01-27 10:30:00,12.42
2012-01-28 10:30:00,12.366
2012-01-29 10:30:00,12.0744
2012-01-30 10:30:00,12.1608
2012-01-31 10:30:00,12.0852
2012-02-01 10:30:00,13.0572
2012-02-02 10:30:00,14.3964
2012-02-03 10:30:00,14.6232
2012-02-04 10:30:00,14.364
2012-02-05 10:30:00,15.3036
2012-02-06 10:30:00,14.493601
2012-02-07 10:30:00,13.5972
2012-02-08 10:30:00,16.5348
2012-02-09 10:30:00,14.914801
2012-02-10 10:30:00,14.6448
2012-02-11 10:30:00,13.7052
2012-02-12 10:30:00,16.3188
2012-02-13 10:30:00,14.8176
2012-02-14 10:30:00,14.472
2012-02-15 10:30:00,14.493601
2012-02-16 10:30:00,14.655601
2012-02-17 10:30:00,14.9364
2012-02-18 10:30:00,17.0532
2012-02-19 10:30:00,15.001201
2012-02-20 10:30:00,14.234401
2012-02-21 10:30:00,14.828401
2012-02-22 10:30:00,14.9796
2012-02-23 10:30:00,17.5284
2012-02-24 10:30:00,17.3664
2012-02-25 10:30:00,15.1524
2012-02-26 10:30:00,15.0444
2012-02-27 10:30:00,17.8416
2012-02-28 10:30:00,16.524
2012-02-29 10:30:00,15.984
2012-03-01 10:30:00,15.8436
2012-03-02 10:30:00,15.433201
2012-03-03 10:30:00,15.93
2012-03-04 10:30:00,18.662401
2012-03-05 10:30:00,22.312801
2012-03-06 10:30:00,17.128801
2012-03-07 10:30:00,19.764
2012-03-08 10:30:00,15.8976
2012-03-09 10:30:00,15.5088005
2012-03-10 10:30:00,17.28
2012-03-11 10:30:00,18.6408
2012-03-12 10:30:00,15.627601
2012-03-13 10:30:00,16.891201
2012-03-14 10:30:00,17.0424
2012-03-15 10:30:00,19.9908
2012-03-16 10:30:00,17.9928
2012-03-17 10:30:00,15.2388
2012-03-18 10:30:00,16.264801
2012-03-19 10:30:00,16.297201
2012-03-20 10:30:00,17.5608
2012-03-21 10:30:00,17.388
2012-03-22 10:30:00,18.1224
2012-03-23 10:30:00,22.1292
2012-03-24 10:30:00,19.461601
2012-03-25 10:30:00,17.4204
2012-03-26 10:30:00,21.7836
2012-03-27 10:30:00,18.8892
2012-03-28 10:30:00,21.816
2012-03-29 10:30:00,25.6068
2012-03-30 10:30:00,20.358
2012-03-31 10:30:00,20.023201
2012-04-01 10:30:00,17.0424
2012-04-02 10:30:00,17.517601
2012-04-03 10:30:00,21.7404
2012-04-04 10:30:00,21.3192
2012-04-05 10:30:00,18.975601
2012-04-06 10:30:00,17.9388
2012-04-07 10:30:00,20.822401
2012-04-08 10:30:00,22.734001
2012-04-09 10:30:00,20.9736
2012-04-10 10:30:00,23.7924
2012-04-11 10:30:00,20.034
2012-04-12 10:30:00,19.008001
2012-04-13 10:30:00,20.4984
2012-04-14 10:30:00,23.8032
2012-04-15 10:30:00,19.2024
2012-04-16 10:30:00,18.8892
2012-04-17 10:30:00,22.2588
2012-04-18 10:30:00,23.425201
2012-04-19 10:30:00,25.11
2012-04-20 10:30:00,20.0016
2012-04-21 10:30:00,24.926401
2012-04-22 10:30:00,23.112001
2012-04-23 10:30:00,26.4708
2012-04-24 10:30:00,30.110401
2012-04-25 10:30:00,20.8116
2012-04-26 10:30:00,21.027601
2012-04-27 10:30:00,26.632801
2012-04-28 10:30:00,20.898
2012-04-29 10:30:00,22.5072
2012-04-30 10:30:00,22.075201
2012-05-01 10:30:00,23.5872
2012-05-02 10:30:00,22.874401
2012-05-03 10:30:00,22.9824
2012-05-04 10:30:00,23.976
2012-05-05 10:30:00,22.971601
2012-05-06 10:30:00,23.047201
2012-05-07 10:30:00,24.0084
2012-05-08 10:30:00,23.976
2012-05-09 10:30:00,25.7364
2012-05-10 10:30:00,22.593601
2012-05-11 10:30:00,26.8596
2012-05-12 10:30:00,29.451601
2012-05-13 10:30:00,26.352001
2012-05-14 10:30:00,23.328001
2012-05-15 10:30:00,24.051601
2012-05-16 10:30:00,26.514
2012-05-17 10:30:00,24.127201
2012-05-18 10:30:00,25.833601
2012-05-19 10:30:00,22.0104
2012-05-20 10:30:00,22.6044
2012-05-21 10:30:00,27.3132
2012-05-22 10:30:00,28.3068
2012-05-23 10:30:00,21.902401
2012-05-24 10:30:00,24.4296
2012-05-25 10:30:00,23.382
2012-05-26 10:30:00,23.187601
2012-05-27 10:30:00,23.166
2012-05-28 10:30:00,23.220001
2012-05-29 10:30:00,26.978401
2012-05-30 10:30:00,27.810001
2012-05-31 10:30:00,25.3584
2012-06-01 10:30:00,28.5336
2012-06-02 10:30:00,30.034801
2012-06-03 10:30:00,30.7908
2012-06-04 10:30:00,29.926802
2012-06-05 10:30:00,24.991201
2012-06-06 10:30:00,26.6112
2012-06-07 10:30:00,27.086401
2012-06-08 10:30:00,27.7884
2012-06-09 10:30:00,27.885601
2012-06-10 10:30:00,26.406
2012-06-11 10:30:00,27.7668
2012-06-12 10:30:00,30.9204
2012-06-13 10:30:00,31.600801
2012-06-14 10:30:00,29.656801
2012-06-15 10:30:00,31.806002
2012-06-16 10:30:00,28.458
2012-06-17 10:30:00,30.9636
2012-06-18 10:30:00,24.397202
2012-06-19 10:30:00,24.516
2012-06-20 10:30:00,26.0928
2012-06-21 10:30:00,28.728
2012-06-22 10:30:00,26.9676
2012-06-23 10:30:00,29.095201
2012-06-24 10:30:00,31.568401
2012-06-25 10:30:00,31.568401
2012-06-26 10:30:00,27.7992
2012-06-27 10:30:00,31.5792
2012-06-28 10:30:00,30.3048
2012-06-29 10:30:00,32.1516
2012-06-30 10:30:00,26.805601
2012-07-01 10:30:00,30.9852
2012-07-02 10:30:00,31.6116
2012-07-03 10:30:00,28.998001
2012-07-04 10:30:00,28.5228
2012-07-05 10:30:00,25.6068
2012-07-06 10:30:00,26.2332
2012-07-07 10:30:00,27.0216
2012-07-08 10:30:00,29.311201
2012-07-09 10:30:00,29.095201
2012-07-10 10:30:00,30.4776
2012-07-11 10:30:00,33.1776
2012-07-12 10:30:00,32.670002
2012-07-13 10:30:00,25.380001
2012-07-14 10:30:00,28.652401
2012-07-15 10:30:00,26.4816
2012-07-16 10:30:00,27.1944
2012-07-17 10:30:00,26.2332
2012-07-18 10:30:00,31.568401
2012-07-19 10:30:00,28.436401
2012-07-20 10:30:00,31.665602
2012-07-21 10:30:00,31.752
2012-07-22 10:30:00,32.9184
2012-07-23 10:30:00,25.3476
2012-07-24 10:30:00,28.998001
2012-07-25 10:30:00,30.488401
2012-07-26 10:30:00,29.7
2012-07-27 10:30:00,25.4556
2012-07-28 10:30:00,33.0588
2012-07-29 10:30:00,33.2532
2012-07-30 10:30:00,30.0456
2012-07-31 10:30:00,26.2332
2012-08-01 10:30:00,28.198801
2012-08-02 10:30:00,26.805601
2012-08-03 10:30:00,29.235601
2012-08-04 10:30:00,28.1124
2012-08-05 10:30:00,25.7148
2012-08-06 10:30:00,27.2052
2012-08-07 10:30:00,27.0
2012-08-08 10:30:00,26.902802
2012-08-09 10:30:00,22.9824
2012-08-10 10:30:00,25.326
2012-08-11 10:30:00,27.604801
2012-08-12 10:30:00,25.0776
2012-08-13 10:30:00,25.6608
2012-08-14 10:30:00,30.294
2012-08-15 10:30:00,24.0084
2012-08-16 10:30:00,26.5464
2012-08-17 10:30:00,31.4388
2012-08-18 10:30:00,23.533201
