time,lrad
2012-01-01 10:30:00,13.888801
2012-01-02 10:30:00,15.8976
2012-01-03 10:30:00,14.4504
2012-01-04 10:30:00,14.342401
2012-01-05 10:30:00,14.094001
2012-01-06 10:30:00,13.629601
2012-01-07 10:30:00,13.9104
2012-01-08 10:30:00,13.7268
2012-01-09 10:30:00,13.7376
2012-01-10 10:30:00,16.8804
2012-01-11 10:30:00,17.874
2012-01-12 10:30:00,14.5584
2012-01-13 10:30:00,14.5584
2012-01-14 10:30:00,14.407201
2012-01-15 10:30:00,14.4396
2012-01-16 10:30:00,13.8564005
2012-01-17 10:30:00,13.694401
2012-01-18 10:30:00,14.0832
2012-01-19 10:30:00,14.8716
2012-01-20 10:30:00,12.949201
2012-01-21 10:30:00,12.9384
2012-01-22 10:30:00,13.068001
2012-01-23 10:30:00,13.554
2012-01-24 10:30:00,13.338
2012-01-25 10:30:00,13.2732
2012-01-26 10:30:00,13.1652
2012-01-27 10:30:00,12.6576
2012-01-28 10:30:00,13.003201
2012-01-29 10:30:00,12.5388
2012-01-30 10:30:00,12.182401
2012-01-31 10:30:00,12.3444
2012-02-01 10:30:00,13.1544
2012-02-02 10:30:00,13.878
2012-02-03 10:30:00,14.1372
2012-02-04 10:30:00,14.2992
2012-02-05 10:30:00,16.3512
2012-02-06 10:30:00,13.888801
2012-02-07 10:30:00,13.608001
2012-02-08 10:30:00,17.9388
2012-02-09 10:30:00,14.0508
2012-02-10 10:30:00,13.629601
2012-02-11 10:30:00,14.1804
2012-02-12 10:30:00,15.627601
2012-02-13 10:30:00,15.0228
2012-02-14 10:30:00,14.8392
2012-02-15 10:30:00,13.9536
2012-02-16 10:30:00,14.288401
2012-02-17 10:30:00,14.04
2012-02-18 10:30:00,15.2172
2012-02-19 10:30:00,14.9364
2012-02-20 10:30:00,14.061601
2012-02-21 10:30:00,14.968801
2012-02-22 10:30:00,15.7896
2012-02-23 10:30:00,15.93
2012-02-24 10:30:00,15.681601
2012-02-25 10:30:00,14.8932
2012-02-26 10:30:00,15.1092005
2012-02-27 10:30:00,15.714001
2012-02-28 10:30:00,16.4916
2012-02-29 10:30:00,16.5564
2012-03-01 10:30:00,15.498
2012-03-02 10:30:00,15.066
2012-03-03 10:30:00,16.5996
2012-03-04 10:30:00,18.2952
2012-03-05 10:30:00,20.8008
2012-03-06 10:30:00,17.0424
2012-03-07 10:30:00,19.1268
2012-03-08 10:30:00,17.5608
2012-03-09 10:30:00,16.0704
2012-03-10 10:30:00,17.5392
2012-03-11 10:30:00,18.9108
2012-03-12 10:30:00,17.2584
2012-03-13 10:30:00,17.0424
2012-03-14 10:30:00,17.0424
2012-03-15 10:30:00,19.5264
2012-03-16 10:30:00,19.1916
2012-03-17 10:30:00,17.5068
2012-03-18 10:30:00,16.815601
2012-03-19 10:30:00,16.5456
2012-03-20 10:30:00,17.9496
2012-03-21 10:30:00,18.738
2012-03-22 10:30:00,19.1052
2012-03-23 10:30:00,24.019201
2012-03-24 10:30:00,17.4312
2012-03-25 10:30:00,17.3016
2012-03-26 10:30:00,20.3472
2012-03-27 10:30:00,19.1268
2012-03-28 10:30:00,21.3948
2012-03-29 10:30:00,23.252401
2012-03-30 10:30:00,21.5568
