time,lrad
2012-01-01 10:30:00,13.8996
2012-01-02 10:30:00,15.1092005
2012-01-03 10:30:00,14.1588
2012-01-04 10:30:00,14.202001
2012-01-05 10:30:00,15.0984
2012-01-06 10:30:00,14.1804
2012-01-07 10:30:00,13.780801
2012-01-08 10:30:00,13.888801
2012-01-09 10:30:00,14.061601
2012-01-10 10:30:00,16.6536
2012-01-11 10:30:00,15.984
2012-01-12 10:30:00,13.1004
2012-01-13 10:30:00,13.381201
2012-01-14 10:30:00,13.694401
2012-01-15 10:30:00,14.774401
2012-01-16 10:30:00,17.722801
2012-01-17 10:30:00,13.3704
2012-01-18 10:30:00,13.575601
2012-01-19 10:30:00,13.888801
2012-01-20 10:30:00,13.316401
2012-01-21 10:30:00,13.1112
2012-01-22 10:30:00,12.636001
2012-01-23 10:30:00,12.582001
2012-01-24 10:30:00,13.8456
2012-01-25 10:30:00,12.754801
2012-01-26 10:30:00,13.035601
2012-01-27 10:30:00,12.6144
2012-01-28 10:30:00,12.322801
2012-01-29 10:30:00,12.063601
2012-01-30 10:30:00,12.2148
2012-01-31 10:30:00,12.366
2012-02-01 10:30:00,13.7916
2012-02-02 10:30:00,14.688001
2012-02-03 10:30:00,14.7312
2012-02-04 10:30:00,14.9364
2012-02-05 10:30:00,14.806801
2012-02-06 10:30:00,15.552
2012-02-07 10:30:00,13.716001
2012-02-08 10:30:00,14.7960005
2012-02-09 10:30:00,15.8112
2012-02-10 10:30:00,13.3704
2012-02-11 10:30:00,14.148001
2012-02-12 10:30:00,16.6752
2012-02-13 10:30:00,15.0444
2012-02-14 10:30:00,15.7788
2012-02-15 10:30:00,14.6988
2012-02-16 10:30:00,15.4224
2012-02-17 10:30:00,15.001201
2012-02-18 10:30:00,16.189201
2012-02-19 10:30:00,16.308
2012-02-20 10:30:00,14.6232
2012-02-21 10:30:00,15.400801
2012-02-22 10:30:00,15.681601
2012-02-23 10:30:00,16.2324
2012-02-24 10:30:00,18.0252
2012-02-25 10:30:00,15.4116
2012-02-26 10:30:00,15.886801
2012-02-27 10:30:00,19.6776
2012-02-28 10:30:00,17.2476
2012-02-29 10:30:00,16.308
2012-03-01 10:30:00,16.1352
2012-03-02 10:30:00,15.832801
2012-03-03 10:30:00,17.0316
2012-03-04 10:30:00,18.1224
2012-03-05 10:30:00,22.3236
2012-03-06 10:30:00,18.1872
2012-03-07 10:30:00,17.5068
2012-03-08 10:30:00,16.524
2012-03-09 10:30:00,15.93
2012-03-10 10:30:00,16.686
2012-03-11 10:30:00,16.3188
2012-03-12 10:30:00,16.0488
2012-03-13 10:30:00,17.7444
2012-03-14 10:30:00,16.956001
2012-03-15 10:30:00,20.1852
2012-03-16 10:30:00,18.7056
2012-03-17 10:30:00,15.282001
2012-03-18 10:30:00,16.6644
2012-03-19 10:30:00,16.4916
2012-03-20 10:30:00,17.388
2012-03-21 10:30:00,18.489601
2012-03-22 10:30:00,18.8784
2012-03-23 10:30:00,22.5504
2012-03-24 10:30:00,19.429201
2012-03-25 10:30:00,18.5652
2012-03-26 10:30:00,20.9844
2012-03-27 10:30:00,20.336401
2012-03-28 10:30:00,23.652
2012-03-29 10:30:00,23.4792
2012-03-30 10:30:00,21.5244
2012-03-31 10:30:00,21.826801
2012-04-01 10:30:00,17.6472
2012-04-02 10:30:00,18.1332
2012-04-03 10:30:00,21.0492
2012-04-04 10:30:00,20.6172
2012-04-05 10:30:00,18.7596
2012-04-06 10:30:00,17.895601
2012-04-07 10:30:00,23.0904
2012-04-08 10:30:00,23.673601
2012-04-09 10:30:00,21.9456
2012-04-10 10:30:00,24.3432
2012-04-11 10:30:00,21.7836
2012-04-12 10:30:00,20.0664
2012-04-13 10:30:00,21.816
2012-04-14 10:30:00,22.7448
2012-04-15 10:30:00,19.666801
2012-04-16 10:30:00,19.9908
2012-04-17 10:30:00,23.4792
2012-04-18 10:30:00,25.1532
2012-04-19 10:30:00,25.066801
2012-04-20 10:30:00,24.3432
2012-04-21 10:30:00,23.846401
2012-04-22 10:30:00,24.2352
2012-04-23 10:30:00,26.1252
2012-04-24 10:30:00,30.9636
2012-04-25 10:30:00,22.701601
2012-04-26 10:30:00,20.4768
2012-04-27 10:30:00,27.3672
2012-04-28 10:30:00,21.373201
2012-04-29 10:30:00,23.284801
2012-04-30 10:30:00,23.047201
2012-05-01 10:30:00,24.267601
2012-05-02 10:30:00,23.5116
2012-05-03 10:30:00,23.976
2012-05-04 10:30:00,25.3908
2012-05-05 10:30:00,23.155201
2012-05-06 10:30:00,23.9328
2012-05-07 10:30:00,24.624
2012-05-08 10:30:00,24.8616
2012-05-09 10:30:00,24.6348
2012-05-10 10:30:00,24.300001
2012-05-11 10:30:00,25.963202
2012-05-12 10:30:00,30.0456
2012-05-13 10:30:00,24.678001
2012-05-14 10:30:00,24.267601
2012-05-15 10:30:00,24.3216
2012-05-16 10:30:00,25.725601
2012-05-17 10:30:00,23.954401
2012-05-18 10:30:00,26.460001
2012-05-19 10:30:00,22.302
2012-05-20 10:30:00,23.1012
2012-05-21 10:30:00,28.08
2012-05-22 10:30:00,28.609201
2012-05-23 10:30:00,23.1012
2012-05-24 10:30:00,25.3908
2012-05-25 10:30:00,24.3864
2012-05-26 10:30:00,23.112001
2012-05-27 10:30:00,24.850801
2012-05-28 10:30:00,23.9436
2012-05-29 10:30:00,26.9676
2012-05-30 10:30:00,30.596401
2012-05-31 10:30:00,28.5984
2012-06-01 10:30:00,28.35
2012-06-02 10:30:00,28.749601
2012-06-03 10:30:00,29.203201
2012-06-04 10:30:00,29.1816
2012-06-05 10:30:00,25.585201
2012-06-06 10:30:00,29.0088
2012-06-07 10:30:00,27.9072
2012-06-08 10:30:00,27.7884
2012-06-09 10:30:00,29.937601
2012-06-10 10:30:00,26.7516
2012-06-11 10:30:00,29.7864
2012-06-12 10:30:00,30.067202
2012-06-13 10:30:00,32.8212
2012-06-14 10:30:00,27.637201
2012-06-15 10:30:00,31.2768
2012-06-16 10:30:00,31.255201
2012-06-17 10:30:00,30.067202
2012-06-18 10:30:00,25.8876
2012-06-19 10:30:00,26.298
2012-06-20 10:30:00,26.7948
2012-06-21 10:30:00,28.7712
2012-06-22 10:30:00,26.7408
2012-06-23 10:30:00,29.808
2012-06-24 10:30:00,31.017601
2012-06-25 10:30:00,33.8796
2012-06-26 10:30:00,29.581202
2012-06-27 10:30:00,32.5404
2012-06-28 10:30:00,29.646
2012-06-29 10:30:00,31.816801
2012-06-30 10:30:00,26.632801
2012-07-01 10:30:00,31.255201
2012-07-02 10:30:00,31.8924
2012-07-03 10:30:00,31.849201
2012-07-04 10:30:00,26.589602
2012-07-05 10:30:00,26.762402
2012-07-06 10:30:00,26.2548
2012-07-07 10:30:00,26.1144
2012-07-08 10:30:00,30.2292
2012-07-09 10:30:00,29.548801
2012-07-10 10:30:00,30.726002
2012-07-11 10:30:00,33.987602
2012-07-12 10:30:00,32.6052
2012-07-13 10:30:00,25.596
2012-07-14 10:30:00,27.0972
2012-07-15 10:30:00,27.874802
2012-07-16 10:30:00,27.669601
2012-07-17 10:30:00,26.7408
2012-07-18 10:30:00,30.5424
2012-07-19 10:30:00,27.982801
2012-07-20 10:30:00,29.3868
2012-07-21 10:30:00,30.8988
2012-07-22 10:30:00,33.6096
2012-07-23 10:30:00,25.92
2012-07-24 10:30:00,30.672
2012-07-25 10:30:00,30.693602
2012-07-26 10:30:00,29.894402
2012-07-27 10:30:00,25.7688
2012-07-28 10:30:00,32.8212
2012-07-29 10:30:00,33.4584
2012-07-30 10:30:00,31.147202
2012-07-31 10:30:00,26.665201
2012-08-01 10:30:00,28.123201
2012-08-02 10:30:00,28.3176
2012-08-03 10:30:00,29.3652
2012-08-04 10:30:00,27.496801
2012-08-05 10:30:00,26.136002
2012-08-06 10:30:00,27.0
2012-08-07 10:30:00,26.805601
2012-08-08 10:30:00,28.6956
2012-08-09 10:30:00,23.673601
2012-08-10 10:30:00,27.1728
2012-08-11 10:30:00,25.304401
2012-08-12 10:30:00,25.7148
2012-08-13 10:30:00,25.1208
2012-08-14 10:30:00,30.348001
2012-08-15 10:30:00,24.0408
2012-08-16 10:30:00,27.486
2012-08-17 10:30:00,28.3608
2012-08-18 10:30:00,23.8248
2012-08-19 10:30:00,25.509602
2012-08-20 10:30:00,29.4624
2012-08-21 10:30:00,24.019201
2012-08-22 10:30:00,22.6368
2012-08-23 10:30:00,24.958801
2012-08-24 10:30:00,25.9092
