time,lrad
2012-01-01 10:30:00,13.6512
2012-01-02 10:30:00,15.832801
2012-01-03 10:30:00,14.148001
2012-01-04 10:30:00,13.8672
2012-01-05 10:30:00,13.6836
2012-01-06 10:30:00,12.9924
2012-01-07 10:30:00,13.381201
2012-01-08 10:30:00,13.3704
2012-01-09 10:30:00,13.716001
2012-01-10 10:30:00,16.3728
2012-01-11 10:30:00,17.766
2012-01-12 10:30:00,14.1264
2012-01-13 10:30:00,14.234401
2012-01-14 10:30:00,14.061601
2012-01-15 10:30:00,13.5324
2012-01-16 10:30:00,13.6512
2012-01-17 10:30:00,13.662001
2012-01-18 10:30:00,13.780801
2012-01-19 10:30:00,14.493601
2012-01-20 10:30:00,12.7872
2012-01-21 10:30:00,12.528
2012-01-22 10:30:00,12.6792
2012-01-23 10:30:00,13.1652
2012-01-24 10:30:00,13.0248
2012-01-25 10:30:00,12.8412
2012-01-26 10:30:00,12.754801
2012-01-27 10:30:00,12.258
2012-01-28 10:30:00,12.7332
2012-01-29 10:30:00,12.1284
2012-01-30 10:30:00,11.6640005
2012-01-31 10:30:00,12.0852
2012-02-01 10:30:00,12.949201
2012-02-02 10:30:00,13.878
2012-02-03 10:30:00,13.4568
2012-02-04 10:30:00,14.688001
2012-02-05 10:30:00,15.8112
2012-02-06 10:30:00,12.668401
2012-02-07 10:30:00,13.284
2012-02-08 10:30:00,17.4636
2012-02-09 10:30:00,13.6836
2012-02-10 10:30:00,13.2192
2012-02-11 10:30:00,13.694401
2012-02-12 10:30:00,14.493601
2012-02-13 10:30:00,14.4828005
2012-02-14 10:30:00,14.493601
2012-02-15 10:30:00,14.1048
2012-02-16 10:30:00,13.8132
2012-02-17 10:30:00,13.888801
2012-02-18 10:30:00,14.6988
2012-02-19 10:30:00,14.0724
2012-02-20 10:30:00,13.554
2012-02-21 10:30:00,14.7312
2012-02-22 10:30:00,15.4764
2012-02-23 10:30:00,15.595201
2012-02-24 10:30:00,14.7852
2012-02-25 10:30:00,14.472
2012-02-26 10:30:00,14.7528
2012-02-27 10:30:00,15.940801
2012-02-28 10:30:00,15.346801
2012-02-29 10:30:00,15.1632
2012-03-01 10:30:00,14.860801
2012-03-02 10:30:00,14.655601
2012-03-03 10:30:00,16.0056
2012-03-04 10:30:00,17.722801
2012-03-05 10:30:00,20.4984
2012-03-06 10:30:00,16.74
2012-03-07 10:30:00,18.554401
2012-03-08 10:30:00,16.610401
2012-03-09 10:30:00,15.519601
2012-03-10 10:30:00,16.815601
2012-03-11 10:30:00,17.9928
2012-03-12 10:30:00,16.2216
2012-03-13 10:30:00,16.254
2012-03-14 10:30:00,16.524
2012-03-15 10:30:00,19.1052
2012-03-16 10:30:00,18.09
2012-03-17 10:30:00,17.4852
2012-03-18 10:30:00,16.0272
2012-03-19 10:30:00,16.156801
2012-03-20 10:30:00,17.6688
2012-03-21 10:30:00,18.003601
2012-03-22 10:30:00,18.6084
2012-03-23 10:30:00,23.382
