time,lrad
2012-01-01 10:30:00,13.6728
2012-01-02 10:30:00,15.800401
2012-01-03 10:30:00,14.202001
2012-01-04 10:30:00,13.975201
2012-01-05 10:30:00,13.716001
2012-01-06 10:30:00,13.122001
2012-01-07 10:30:00,13.467601
2012-01-08 10:30:00,13.467601
2012-01-09 10:30:00,13.5972
2012-01-10 10:30:00,16.3404
2012-01-11 10:30:00,17.6688
2012-01-12 10:30:00,14.1048
2012-01-13 10:30:00,14.2776
2012-01-14 10:30:00,14.04
2012-01-15 10:30:00,13.554
2012-01-16 10:30:00,13.6188
2012-01-17 10:30:00,13.575601
2012-01-18 10:30:00,13.802401
2012-01-19 10:30:00,14.58
2012-01-20 10:30:00,12.8412
2012-01-21 10:30:00,12.5604
2012-01-22 10:30:00,12.744
2012-01-23 10:30:00,13.208401
2012-01-24 10:30:00,13.0248
2012-01-25 10:30:00,12.906
2012-01-26 10:30:00,12.808801
2012-01-27 10:30:00,12.2472
2012-01-28 10:30:00,12.7656
2012-01-29 10:30:00,12.182401
2012-01-30 10:30:00,11.7072
2012-01-31 10:30:00,12.1068
2012-02-01 10:30:00,13.0572
2012-02-02 10:30:00,13.9428005
2012-02-03 10:30:00,13.489201
2012-02-04 10:30:00,14.7636
2012-02-05 10:30:00,15.8976
2012-02-06 10:30:00,12.744
2012-02-07 10:30:00,13.294801
2012-02-08 10:30:00,17.5068
2012-02-09 10:30:00,13.694401
2012-02-10 10:30:00,13.2516
2012-02-11 10:30:00,13.780801
2012-02-12 10:30:00,14.428801
2012-02-13 10:30:00,14.547601
2012-02-14 10:30:00,14.601601
2012-02-15 10:30:00,14.1912
2012-02-16 10:30:00,13.878
2012-02-17 10:30:00,13.9968
2012-02-18 10:30:00,14.774401
2012-02-19 10:30:00,14.148001
2012-02-20 10:30:00,13.6404
2012-02-21 10:30:00,14.688001
2012-02-22 10:30:00,15.5304
2012-02-23 10:30:00,15.660001
2012-02-24 10:30:00,14.85
2012-02-25 10:30:00,14.515201
2012-02-26 10:30:00,14.7636
2012-02-27 10:30:00,16.016401
2012-02-28 10:30:00,15.4656
2012-02-29 10:30:00,15.228001
2012-03-01 10:30:00,14.9796
2012-03-02 10:30:00,14.6664
2012-03-03 10:30:00,16.0056
2012-03-04 10:30:00,17.7984
2012-03-05 10:30:00,20.4552
2012-03-06 10:30:00,16.470001
2012-03-07 10:30:00,18.316801
2012-03-08 10:30:00,16.405201
2012-03-09 10:30:00,15.2712
2012-03-10 10:30:00,16.524
2012-03-11 10:30:00,17.7444
2012-03-12 10:30:00,16.2108
