time,lrad
2012-01-01 10:30:00,13.5324
2012-01-02 10:30:00,14.9256
2012-01-03 10:30:00,13.975201
2012-01-04 10:30:00,13.662001
2012-01-05 10:30:00,13.402801
2012-01-06 10:30:00,12.9276
2012-01-07 10:30:00,13.1328
2012-01-08 10:30:00,13.5432005
2012-01-09 10:30:00,13.932
2012-01-10 10:30:00,16.092001
2012-01-11 10:30:00,14.914801
2012-01-12 10:30:00,13.8996
2012-01-13 10:30:00,14.061601
2012-01-14 10:30:00,13.77
2012-01-15 10:30:00,13.780801
2012-01-16 10:30:00,13.4568
2012-01-17 10:30:00,13.467601
2012-01-18 10:30:00,13.5648
2012-01-19 10:30:00,14.374801
2012-01-20 10:30:00,12.776401
2012-01-21 10:30:00,12.582001
2012-01-22 10:30:00,12.463201
2012-01-23 10:30:00,13.1868
2012-01-24 10:30:00,12.862801
2012-01-25 10:30:00,12.722401
2012-01-26 10:30:00,12.7332
2012-01-27 10:30:00,12.582001
2012-01-28 10:30:00,12.636001
2012-01-29 10:30:00,12.0204
2012-01-30 10:30:00,11.923201
2012-01-31 10:30:00,11.9772005
2012-02-01 10:30:00,12.9924
2012-02-02 10:30:00,13.77
2012-02-03 10:30:00,14.0724
2012-02-04 10:30:00,14.806801
2012-02-05 10:30:00,15.6384
2012-02-06 10:30:00,13.338
2012-02-07 10:30:00,13.284
2012-02-08 10:30:00,18.3924
2012-02-09 10:30:00,13.716001
2012-02-10 10:30:00,14.407201
2012-02-11 10:30:00,13.5324
2012-02-12 10:30:00,14.914801
2012-02-13 10:30:00,14.4504
2012-02-14 10:30:00,13.888801
2012-02-15 10:30:00,13.824
2012-02-16 10:30:00,13.7052
2012-02-17 10:30:00,13.824
2012-02-18 10:30:00,15.768001
2012-02-19 10:30:00,14.7096
2012-02-20 10:30:00,13.5324
2012-02-21 10:30:00,14.3964
2012-02-22 10:30:00,14.688001
2012-02-23 10:30:00,15.39
2012-02-24 10:30:00,15.1632
2012-02-25 10:30:00,14.418
2012-02-26 10:30:00,14.7528
2012-02-27 10:30:00,16.1784
2012-02-28 10:30:00,15.1956005
2012-02-29 10:30:00,15.454801
2012-03-01 10:30:00,14.7096
2012-03-02 10:30:00,14.547601
2012-03-03 10:30:00,15.1956005
2012-03-04 10:30:00,18.1332
2012-03-05 10:30:00,22.086
2012-03-06 10:30:00,17.064001
2012-03-07 10:30:00,20.898
2012-03-08 10:30:00,15.0228
2012-03-09 10:30:00,15.282001
