	457080.011703	5056833.012060	1655.144409	182.208023	18614071296.000000
	457105.019507	5056808.003197	1619.777344	182.208023	18614079488.000000
	457130.027312	5056808.003197	1594.769531	182.208023	18614079488.000000
	457155.035117	5056808.003197	1569.761719	182.208023	18614083584.000000
	457180.042921	5056782.994333	1534.394653	182.208023	18614093824.000000
	457205.050726	5056782.994333	1509.386841	182.208023	18614093824.000000
	457230.058530	5056757.985470	1474.019775	182.208023	18614138880.000000
	457205.050726	5056732.976607	1438.652710	181.649338	18614140928.000000
	457205.050726	5056707.967743	1413.643799	181.649338	18614145024.000000
	457205.050726	5056682.958880	1388.634888	181.649338	18614145024.000000
	457205.050726	5056657.950017	1363.625977	181.567215	18614149120.000000
	457205.050726	5056632.941153	1338.617065	181.567215	18614198272.000000
	457205.050726	5056607.932290	1313.608154	181.567215	18614198272.000000
	457205.050726	5056582.923427	1288.599243	181.567215	18614198272.000000
	457205.050726	5056557.914563	1263.590332	181.567215	18614198272.000000
	457205.050726	5056532.905700	1238.581421	181.567215	18614206464.000000
	457180.042921	5056507.896837	1203.214355	181.567215	18614212608.000000
	457155.035117	5056482.887973	1167.847290	181.567215	18614224896.000000
	457130.027312	5056457.879110	1132.480225	181.567215	18614226944.000000
	457105.019507	5056432.870247	1097.113159	181.567215	18614239232.000000
	457080.011703	5056407.861383	1061.746094	181.567215	18614243328.000000
	457055.003898	5056382.852520	1026.379028	181.567215	18614251520.000000
	457029.996094	5056357.843657	991.011963	181.567215	18614259712.000000
	457004.988289	5056332.834793	955.644836	181.567215	18614263808.000000
	457004.988289	5056307.825930	930.635986	181.567215	18614267904.000000
	457004.988289	5056282.817067	905.627136	181.567215	18614269952.000000
	457004.988289	5056257.808203	880.618286	181.567215	18614274048.000000
	457029.996094	5056232.799340	845.251160	181.567215	18614288384.000000
	457055.003898	5056207.790477	809.884033	181.567215	18614292480.000000
	457080.011703	5056207.790477	784.876221	181.567215	18614321152.000000
	457105.019507	5056207.790477	759.868408	181.567215	18614327296.000000
	457130.027312	5056207.790477	734.860596	181.567215	18614329344.000000
	457155.035117	5056232.799340	699.493469	181.567215	18614331392.000000
	457155.035117	5056257.808203	674.484619	181.567215	18614339584.000000
	457180.042921	5056282.817067	639.117493	181.567215	18614339584.000000
	457205.050726	5056282.817067	614.109680	181.346619	18614351872.000000
	457230.058530	5056282.817067	589.101868	181.332565	18614353920.000000
	457255.066335	5056282.817067	564.094055	181.332565	18614353920.000000
	457280.074139	5056282.817067	539.086243	181.332565	18614372352.000000
	457305.081944	5056257.808203	503.719116	181.332565	18614384640.000000
	457330.089748	5056282.817067	468.351990	181.267563	18614386688.000000
	457355.097553	5056282.817067	443.344177	181.267563	18614388736.000000
	457380.105358	5056257.808203	407.977051	180.540283	18614390784.000000
	457405.113162	5056232.799340	372.609924	180.540024	18614439936.000000
	457430.120967	5056207.790477	337.242798	180.540024	18614458368.000000
	457430.120967	5056182.781613	312.233948	180.540024	18614466560.000000
	457455.128771	5056157.772750	276.866821	180.540024	18614468608.000000
	457480.136576	5056132.763887	241.499710	180.540024	18614474752.000000
	457505.144380	5056107.755023	206.132584	180.540024	18614491136.000000
	457530.152185	5056082.746160	170.765457	180.540024	18614495232.000000
	457555.159989	5056082.746160	145.757660	180.540024	18614503424.000000
	457580.167794	5056082.746160	120.749863	180.540024	18614503424.000000
	457605.175599	5056057.737297	85.382736	180.411621	18614503424.000000
