time,prec
2012-01-01 10:30:00,0.0
2012-01-02 10:30:00,0.4968
2012-01-03 10:30:00,0.162
2012-01-04 10:30:00,0.0324
2012-01-05 10:30:00,0.0108
2012-01-06 10:30:00,0.0
2012-01-07 10:30:00,0.0
2012-01-08 10:30:00,0.0756
2012-01-09 10:30:00,0.4968
2012-01-10 10:30:00,0.3132
2012-01-11 10:30:00,0.0108
2012-01-12 10:30:00,0.0
2012-01-13 10:30:00,0.0216
2012-01-14 10:30:00,0.0
2012-01-15 10:30:00,0.0
2012-01-16 10:30:00,0.0
2012-01-17 10:30:00,0.0
2012-01-18 10:30:00,0.0
2012-01-19 10:30:00,0.0648
2012-01-20 10:30:00,0.0
2012-01-21 10:30:00,0.0
2012-01-22 10:30:00,0.0
2012-01-23 10:30:00,0.0
2012-01-24 10:30:00,0.0
2012-01-25 10:30:00,0.0
2012-01-26 10:30:00,0.0
2012-01-27 10:30:00,0.0
2012-01-28 10:30:00,0.0
2012-01-29 10:30:00,0.0
2012-01-30 10:30:00,0.0
2012-01-31 10:30:00,0.0324
2012-02-01 10:30:00,0.0216
2012-02-02 10:30:00,0.0
2012-02-03 10:30:00,0.0
2012-02-04 10:30:00,0.0
2012-02-05 10:30:00,0.0432
2012-02-06 10:30:00,0.0
2012-02-07 10:30:00,0.0
2012-02-08 10:30:00,0.0216
2012-02-09 10:30:00,0.053999998
2012-02-10 10:30:00,0.0
2012-02-11 10:30:00,0.0
2012-02-12 10:30:00,0.0324
2012-02-13 10:30:00,0.1188
2012-02-14 10:30:00,0.0
2012-02-15 10:30:00,0.0108
2012-02-16 10:30:00,0.0
2012-02-17 10:30:00,0.0
2012-02-18 10:30:00,0.0216
2012-02-19 10:30:00,0.0108
2012-02-20 10:30:00,0.0
2012-02-21 10:30:00,0.0648
2012-02-22 10:30:00,0.0108
2012-02-23 10:30:00,0.0108
2012-02-24 10:30:00,0.0432
2012-02-25 10:30:00,0.0
2012-02-26 10:30:00,0.0
2012-02-27 10:30:00,0.0
2012-02-28 10:30:00,0.0
2012-02-29 10:30:00,0.0432
2012-03-01 10:30:00,0.0
2012-03-02 10:30:00,0.0108
2012-03-03 10:30:00,0.0432
2012-03-04 10:30:00,0.648
2012-03-05 10:30:00,3.6072001
2012-03-06 10:30:00,0.0756
2012-03-07 10:30:00,0.76680005
2012-03-08 10:30:00,0.0324
2012-03-09 10:30:00,0.37800002
2012-03-10 10:30:00,0.6156
2012-03-11 10:30:00,0.0108
2012-03-12 10:30:00,0.0
2012-03-13 10:30:00,0.0
2012-03-14 10:30:00,0.0
2012-03-15 10:30:00,0.0864
2012-03-16 10:30:00,0.0864
2012-03-17 10:30:00,0.0
2012-03-18 10:30:00,0.0
2012-03-19 10:30:00,0.0
2012-03-20 10:30:00,0.0
2012-03-21 10:30:00,0.0
2012-03-22 10:30:00,0.3348
2012-03-23 10:30:00,4.5036
2012-03-24 10:30:00,0.097200006
2012-03-25 10:30:00,0.0
2012-03-26 10:30:00,0.0648
2012-03-27 10:30:00,0.0
2012-03-28 10:30:00,0.1728
2012-03-29 10:30:00,4.1256
2012-03-30 10:30:00,0.19440001
2012-03-31 10:30:00,0.75600004
2012-04-01 10:30:00,0.0
2012-04-02 10:30:00,0.0216
2012-04-03 10:30:00,0.0432
2012-04-04 10:30:00,0.1728
2012-04-05 10:30:00,0.0756
2012-04-06 10:30:00,0.0
2012-04-07 10:30:00,0.107999995
2012-04-08 10:30:00,1.4472001
2012-04-09 10:30:00,0.0
2012-04-10 10:30:00,0.0108
2012-04-11 10:30:00,0.0216
2012-04-12 10:30:00,0.0108
2012-04-13 10:30:00,0.0
2012-04-14 10:30:00,1.674
2012-04-15 10:30:00,0.0108
2012-04-16 10:30:00,0.0
2012-04-17 10:30:00,0.0
2012-04-18 10:30:00,0.0
2012-04-19 10:30:00,2.8404
2012-04-20 10:30:00,0.0324
2012-04-21 10:30:00,0.2592
2012-04-22 10:30:00,0.0
2012-04-23 10:30:00,0.41039997
2012-04-24 10:30:00,0.0324
2012-04-25 10:30:00,0.0216
2012-04-26 10:30:00,0.0432
2012-04-27 10:30:00,1.9548
2012-04-28 10:30:00,0.162
2012-04-29 10:30:00,0.053999998
2012-04-30 10:30:00,0.0324
2012-05-01 10:30:00,0.0324
2012-05-02 10:30:00,0.1512
2012-05-03 10:30:00,0.0216
2012-05-04 10:30:00,0.053999998
2012-05-05 10:30:00,0.0
2012-05-06 10:30:00,0.0
2012-05-07 10:30:00,0.0
2012-05-08 10:30:00,0.0432
2012-05-09 10:30:00,0.0
2012-05-10 10:30:00,0.0324
2012-05-11 10:30:00,0.3024
2012-05-12 10:30:00,6.8364
2012-05-13 10:30:00,0.1404
2012-05-14 10:30:00,0.0108
2012-05-15 10:30:00,4.5792
2012-05-16 10:30:00,1.6524
2012-05-17 10:30:00,0.0
2012-05-18 10:30:00,0.0
2012-05-19 10:30:00,0.0
2012-05-20 10:30:00,0.0
2012-05-21 10:30:00,0.2916
2012-05-22 10:30:00,0.18360001
2012-05-23 10:30:00,0.0108
2012-05-24 10:30:00,0.0
2012-05-25 10:30:00,0.1188
2012-05-26 10:30:00,0.0432
2012-05-27 10:30:00,0.0216
2012-05-28 10:30:00,0.0
2012-05-29 10:30:00,5.4863997
2012-05-30 10:30:00,2.1383998
2012-05-31 10:30:00,0.0
2012-06-01 10:30:00,4.7412
2012-06-02 10:30:00,16.74
2012-06-03 10:30:00,6.0695996
2012-06-04 10:30:00,1.1664
2012-06-05 10:30:00,0.6048
2012-06-06 10:30:00,6.3828
2012-06-07 10:30:00,1.8576
2012-06-08 10:30:00,8.1756
2012-06-09 10:30:00,0.26999998
2012-06-10 10:30:00,0.3024
2012-06-11 10:30:00,8.6832
2012-06-12 10:30:00,39.3984
2012-06-13 10:30:00,20.4552
2012-06-14 10:30:00,1.8144
2012-06-15 10:30:00,5.5620003
2012-06-16 10:30:00,10.1412
2012-06-17 10:30:00,5.7132
2012-06-18 10:30:00,0.19440001
2012-06-19 10:30:00,0.0432
2012-06-20 10:30:00,0.1728
2012-06-21 10:30:00,0.14039999
2012-06-22 10:30:00,0.0216
2012-06-23 10:30:00,2.5164
2012-06-24 10:30:00,10.7352
2012-06-25 10:30:00,8.4456005
2012-06-26 10:30:00,14.5368
2012-06-27 10:30:00,2.97
2012-06-28 10:30:00,5.9832
2012-06-29 10:30:00,1.998
2012-06-30 10:30:00,0.79919994
2012-07-01 10:30:00,9.266399
2012-07-02 10:30:00,1.9764
2012-07-03 10:30:00,4.4063997
2012-07-04 10:30:00,1.7172
2012-07-05 10:30:00,1.4256
2012-07-06 10:30:00,4.0392
2012-07-07 10:30:00,0.6156
2012-07-08 10:30:00,7.452
2012-07-09 10:30:00,0.0
2012-07-10 10:30:00,39.7764
2012-07-11 10:30:00,6.4692
2012-07-12 10:30:00,1.242
2012-07-13 10:30:00,0.4536
2012-07-14 10:30:00,2.0088
2012-07-15 10:30:00,0.097200006
2012-07-16 10:30:00,0.0
2012-07-17 10:30:00,0.0
2012-07-18 10:30:00,6.8255997
2012-07-19 10:30:00,2.484
2012-07-20 10:30:00,8.9208
2012-07-21 10:30:00,16.7724
2012-07-22 10:30:00,3.4776
2012-07-23 10:30:00,0.0864
2012-07-24 10:30:00,13.2516
2012-07-25 10:30:00,40.3812
2012-07-26 10:30:00,15.400801
2012-07-27 10:30:00,0.0216
2012-07-28 10:30:00,45.878403
2012-07-29 10:30:00,2.2247999
2012-07-30 10:30:00,1.3931999
2012-07-31 10:30:00,0.0
2012-08-01 10:30:00,0.5724
2012-08-02 10:30:00,1.35
2012-08-03 10:30:00,2.8944001
