time,prec
2012-01-01 10:30:00,0.0
2012-01-02 10:30:00,0.6588
2012-01-03 10:30:00,0.1512
2012-01-04 10:30:00,0.19440001
2012-01-05 10:30:00,0.0216
2012-01-06 10:30:00,0.0
2012-01-07 10:30:00,0.0
2012-01-08 10:30:00,0.0
2012-01-09 10:30:00,0.4968
2012-01-10 10:30:00,0.324
2012-01-11 10:30:00,0.0
2012-01-12 10:30:00,0.0
2012-01-13 10:30:00,0.0108
2012-01-14 10:30:00,0.0
2012-01-15 10:30:00,0.0
2012-01-16 10:30:00,0.0324
2012-01-17 10:30:00,0.0
2012-01-18 10:30:00,0.0
2012-01-19 10:30:00,0.097200006
2012-01-20 10:30:00,0.0324
2012-01-21 10:30:00,0.053999998
2012-01-22 10:30:00,0.0
2012-01-23 10:30:00,0.0
2012-01-24 10:30:00,0.0108
2012-01-25 10:30:00,0.0
2012-01-26 10:30:00,0.0
2012-01-27 10:30:00,0.0216
2012-01-28 10:30:00,0.0
2012-01-29 10:30:00,0.0648
2012-01-30 10:30:00,0.0864
2012-01-31 10:30:00,0.0
2012-02-01 10:30:00,0.0108
2012-02-02 10:30:00,0.0
2012-02-03 10:30:00,0.0
2012-02-04 10:30:00,0.0
2012-02-05 10:30:00,0.0
2012-02-06 10:30:00,0.0
2012-02-07 10:30:00,0.0
2012-02-08 10:30:00,0.0216
2012-02-09 10:30:00,0.3024
2012-02-10 10:30:00,0.0324
2012-02-11 10:30:00,0.0
2012-02-12 10:30:00,0.0324
2012-02-13 10:30:00,0.0432
2012-02-14 10:30:00,0.0
2012-02-15 10:30:00,0.0108
2012-02-16 10:30:00,0.0
2012-02-17 10:30:00,0.0
2012-02-18 10:30:00,0.0108
2012-02-19 10:30:00,0.0
2012-02-20 10:30:00,0.0
2012-02-21 10:30:00,0.053999998
2012-02-22 10:30:00,0.0756
2012-02-23 10:30:00,0.053999998
2012-02-24 10:30:00,0.0756
2012-02-25 10:30:00,0.053999998
2012-02-26 10:30:00,0.0324
2012-02-27 10:30:00,0.0
2012-02-28 10:30:00,0.0108
2012-02-29 10:30:00,0.0216
2012-03-01 10:30:00,0.0
2012-03-02 10:30:00,0.0
2012-03-03 10:30:00,0.0432
2012-03-04 10:30:00,0.79919994
2012-03-05 10:30:00,3.1428
2012-03-06 10:30:00,0.18360001
2012-03-07 10:30:00,1.134
2012-03-08 10:30:00,0.1188
2012-03-09 10:30:00,0.86399996
2012-03-10 10:30:00,1.026
2012-03-11 10:30:00,0.107999995
2012-03-12 10:30:00,0.0
2012-03-13 10:30:00,0.053999998
2012-03-14 10:30:00,0.0108
2012-03-15 10:30:00,0.3456
2012-03-16 10:30:00,0.0756
2012-03-17 10:30:00,0.0
2012-03-18 10:30:00,0.0
2012-03-19 10:30:00,0.0
2012-03-20 10:30:00,0.0
2012-03-21 10:30:00,0.0324
2012-03-22 10:30:00,0.9072
2012-03-23 10:30:00,5.3784003
