time,tmax
2012-01-01,-9.20237
2012-01-02,-9.5013075
2012-01-03,-9.173985
2012-01-04,-7.653688
2012-01-05,-9.084201
2012-01-06,-7.8283668
2012-01-07,-8.167027
2012-01-08,-7.857487
2012-01-09,-12.140164
2012-01-10,-15.855429
2012-01-11,-13.579336
2012-01-12,-7.229248
2012-01-13,-6.1507254
2012-01-14,-7.233327
2012-01-15,-3.8648407
2012-01-16,-9.269529
2012-01-17,-10.450106
2012-01-18,-9.365078
2012-01-19,-11.227039
2012-01-20,-12.578964
2012-01-21,-15.532805
2012-01-22,-13.983399
2012-01-23,-15.643229
2012-01-24,-14.099953
2012-01-25,-12.854595
2012-01-26,-10.755945
2012-01-27,-12.242516
2012-01-28,-12.442055
2012-01-29,-14.303563
2012-01-30,-15.548991
2012-01-31,-17.453497
2012-02-01,-14.58897
2012-02-02,-9.209137
2012-02-03,-9.39558
2012-02-04,-2.8267558
2012-02-05,-2.1278336
2012-02-06,-7.8479576
2012-02-07,-10.759585
2012-02-08,-8.348739
2012-02-09,-6.9868603
2012-02-10,-9.534394
2012-02-11,-8.9963875
2012-02-12,-2.4404988
2012-02-13,-3.4973624
2012-02-14,-8.075545
2012-02-15,-5.813956
2012-02-16,-7.802412
2012-02-17,-8.297263
2012-02-18,-3.1353471
2012-02-19,-0.737435
2012-02-20,-6.5245547
2012-02-21,-5.770315
2012-02-22,-4.8868127
2012-02-23,-1.4689004
2012-02-24,-1.1701944
2012-02-25,-4.0742397
2012-02-26,-4.612056
2012-02-27,3.6041193
2012-02-28,4.568923
2012-02-29,2.259532
2012-03-01,-1.3946354
2012-03-02,-3.6250613
2012-03-03,0.1588924
2012-03-04,0.31082043
2012-03-05,-1.5224267
2012-03-06,-0.7973311
2012-03-07,-2.5049174
2012-03-08,-2.1639636
2012-03-09,-2.84054
2012-03-10,-3.9384904
2012-03-11,-1.8013885
2012-03-12,-1.0274731
2012-03-13,3.482488
2012-03-14,2.2060866
2012-03-15,10.5268
2012-03-16,10.675227
2012-03-17,3.416144
2012-03-18,0.5367681
2012-03-19,2.3360832
2012-03-20,5.1475496
2012-03-21,10.275187
2012-03-22,9.065773
2012-03-23,5.0154343
2012-03-24,5.050571
2012-03-25,5.270548
2012-03-26,14.006433
2012-03-27,12.919673
2012-03-28,18.748825
2012-03-29,13.827686
2012-03-30,4.8439536
2012-03-31,-0.68880427
2012-04-01,1.6649004
2012-04-02,6.7379527
2012-04-03,8.630474
2012-04-04,7.9011893
2012-04-05,3.6509929
2012-04-06,6.3523664
2012-04-07,15.367448
2012-04-08,11.516611
2012-04-09,19.246935
2012-04-10,17.00052
2012-04-11,15.6335335
2012-04-12,14.868032
2012-04-13,26.17776
2012-04-14,14.511781
2012-04-15,11.411797
2012-04-16,15.121517
2012-04-17,22.80859
2012-04-18,24.800354
2012-04-19,23.917772
2012-04-20,20.663525
2012-04-21,21.940353
2012-04-22,24.051714
2012-04-23,24.777498
2012-04-24,19.0993
2012-04-25,14.785336
2012-04-26,18.847015
2012-04-27,12.649167
2012-04-28,10.390984
2012-04-29,18.678173
2012-04-30,21.674704
2012-05-01,21.743967
2012-05-02,22.3963
2012-05-03,29.490425
2012-05-04,22.89774
2012-05-05,20.567968
2012-05-06,23.88173
2012-05-07,25.434448
2012-05-08,21.547647
2012-05-09,22.606276
2012-05-10,22.615509
2012-05-11,22.265991
2012-05-12,18.639544
2012-05-13,17.393457
2012-05-14,15.9712305
2012-05-15,17.537775
2012-05-16,14.247286
2012-05-17,24.112003
2012-05-18,30.474224
2012-05-19,26.925287
2012-05-20,27.283255
2012-05-21,31.476791
2012-05-22,27.598776
2012-05-23,19.95516
2012-05-24,21.468725
2012-05-25,23.873392
2012-05-26,21.992064
2012-05-27,27.910486
2012-05-28,25.090715
2012-05-29,25.477224
2012-05-30,22.19519
2012-05-31,21.94288
2012-06-01,25.741901
2012-06-02,21.533112
2012-06-03,23.895275
2012-06-04,22.018585
2012-06-05,28.648558
2012-06-06,30.106047
2012-06-07,29.518785
2012-06-08,30.974585
2012-06-09,26.37989
2012-06-10,22.467499
2012-06-11,23.07429
2012-06-12,17.40017
2012-06-13,21.168518
2012-06-14,22.150177
2012-06-15,19.479204
2012-06-16,22.481926
2012-06-17,22.628132
2012-06-18,26.985262
2012-06-19,28.83158
2012-06-20,30.369057
2012-06-21,30.43251
2012-06-22,30.606321
2012-06-23,27.42547
2012-06-24,25.288857
2012-06-25,30.408747
2012-06-26,30.730907
2012-06-27,27.743267
2012-06-28,28.50212
2012-06-29,27.283087
2012-06-30,32.22022
2012-07-01,26.743174
2012-07-02,22.990686
2012-07-03,23.504536
2012-07-04,28.44403
2012-07-05,29.643791
2012-07-06,30.944464
2012-07-07,32.479923
2012-07-08,30.256987
2012-07-09,30.182533
2012-07-10,28.992361
2012-07-11,23.166645
2012-07-12,23.966698
2012-07-13,27.956163
2012-07-14,30.568443
2012-07-15,32.434696
2012-07-16,33.37022
2012-07-17,33.92365
2012-07-18,28.672703
2012-07-19,31.374388
2012-07-20,31.72895
2012-07-21,29.620548
2012-07-22,24.8112
2012-07-23,29.293474
2012-07-24,31.375854
2012-07-25,30.811218
2012-07-26,32.76224
2012-07-27,31.758263
2012-07-28,27.6856
2012-07-29,21.057693
2012-07-30,22.427137
2012-07-31,28.073725
2012-08-01,26.877445
2012-08-02,25.352184
2012-08-03,25.487617
2012-08-04,28.421131
2012-08-05,32.12403
2012-08-06,33.35051
2012-08-07,31.696903
2012-08-08,29.960913
2012-08-09,28.923258
2012-08-10,24.417753
2012-08-11,22.18729
2012-08-12,26.48711
2012-08-13,28.187405
2012-08-14,30.064232
2012-08-15,28.338978
2012-08-16,31.021868
2012-08-17,29.319061
2012-08-18,28.005878
2012-08-19,29.055391
2012-08-20,25.012693
2012-08-21,24.583675
2012-08-22,24.902662
2012-08-23,30.824047
2012-08-24,30.999193
2012-08-25,30.237295
2012-08-26,30.017561
2012-08-27,28.204937
2012-08-28,29.357452
2012-08-29,29.520002
2012-08-30,30.414951
2012-08-31,33.229233
2012-09-01,31.07862
2012-09-02,26.289246
2012-09-03,16.41047
2012-09-04,15.816884
2012-09-05,22.375555
2012-09-06,28.17451
2012-09-07,28.488346
2012-09-08,26.605707
2012-09-09,27.046982
2012-09-10,28.839846
2012-09-11,20.627218
2012-09-12,13.419684
2012-09-13,16.064611
2012-09-14,23.019587
2012-09-15,25.207924
2012-09-16,25.91487
2012-09-17,24.865181
2012-09-18,25.05591
2012-09-19,26.617031
2012-09-20,28.111156
2012-09-21,28.54271
2012-09-22,23.951576
2012-09-23,20.97424
2012-09-24,20.525434
2012-09-25,16.96758
2012-09-26,21.620913
2012-09-27,11.821242
2012-09-28,15.320627
2012-09-29,16.925943
2012-09-30,20.95731
2012-10-01,22.59914
2012-10-02,22.871128
2012-10-03,16.954296
2012-10-04,20.796347
2012-10-05,18.78732
2012-10-06,18.941935
2012-10-07,21.879997
2012-10-08,21.509348
2012-10-09,17.54853
2012-10-10,11.9806
2012-10-11,15.360825
2012-10-12,12.15938
2012-10-13,8.823187
2012-10-14,10.837099
2012-10-15,11.242047
2012-10-16,7.816964
2012-10-17,6.10772
2012-10-18,5.6552505
2012-10-19,10.848365
2012-10-20,5.465118
2012-10-21,6.1612453
2012-10-22,9.65789
2012-10-23,12.07187
2012-10-24,11.063539
2012-10-25,16.154799
2012-10-26,17.565266
2012-10-27,17.76195
2012-10-28,7.8524714
2012-10-29,1.3214687
2012-10-30,-1.5373299
2012-10-31,1.6204213
2012-11-01,3.8575304
2012-11-02,2.962171
2012-11-03,1.317733
2012-11-04,1.4756405
2012-11-05,3.2585044
2012-11-06,3.9280238
2012-11-07,6.538428
2012-11-08,4.3604016
2012-11-09,6.3388467
2012-11-10,4.4775677
2012-11-11,1.2143768
2012-11-12,2.846543
2012-11-13,0.18140423
2012-11-14,1.9754553
2012-11-15,1.9792936
2012-11-16,-0.04484296
2012-11-17,0.110670686
2012-11-18,-6.3091865
2012-11-19,-2.5645478
2012-11-20,-0.57814515
2012-11-21,0.5692411
2012-11-22,-1.7625167
2012-11-23,-1.7883298
2012-11-24,-4.5835176
2012-11-25,-4.173189
2012-11-26,-4.9420424
2012-11-27,-8.161114
2012-11-28,-5.7327375
2012-11-29,-6.5774403
2012-11-30,-9.805265
2012-12-01,-11.361544
2012-12-02,-8.900808
2012-12-03,-10.423452
2012-12-04,-9.93796
2012-12-05,-11.639145
2012-12-06,-14.046211
2012-12-07,-17.164131
2012-12-08,-12.182778
2012-12-09,-6.0772104
2012-12-10,-5.0588827
2012-12-11,-4.752987
2012-12-12,-8.812827
2012-12-13,-5.64687
2012-12-14,-9.918007
2012-12-15,-13.007347
2012-12-16,-11.216668
2012-12-17,-10.386462
2012-12-18,-10.895745
2012-12-19,-9.38214
2012-12-20,-7.6868553
2012-12-21,-8.773799
2012-12-22,-14.273867
2012-12-23,-15.191362
2012-12-24,-14.726937
2012-12-25,-16.263992
2012-12-26,-14.53749
2012-12-27,-12.497397
2012-12-28,-15.743047
2012-12-29,-13.491598
2012-12-30,-16.208868
2012-12-31,-15.090824
2013-01-01,-19.448187
2013-01-02,-14.503443
2013-01-03,-9.57425
2013-01-04,-9.452959
2013-01-05,-8.77928
2013-01-06,-10.1495695
2013-01-07,-15.885576
2013-01-08,-14.371412
2013-01-09,-14.56702
2013-01-10,-13.218928
2013-01-11,-16.821222
2013-01-12,-13.837439
2013-01-13,-13.806665
2013-01-14,-12.190245
2013-01-15,-16.182938
2013-01-16,-10.481253
2013-01-17,-7.6559734
2013-01-18,-13.63228
2013-01-19,-9.992769
2013-01-20,-14.365654
2013-01-21,-8.912333
2013-01-22,-7.356577
2013-01-23,-13.69174
2013-01-24,-14.860901
2013-01-25,-12.48242
2013-01-26,-12.142994
2013-01-27,-8.962159
2013-01-28,-9.536931
2013-01-29,-5.492982
2013-01-30,-11.472646
2013-01-31,-13.436413
2013-02-01,-7.8549294
2013-02-02,-8.442736
2013-02-03,-12.44146
2013-02-04,-7.523396
2013-02-05,-10.3778515
2013-02-06,-14.219513
2013-02-07,-14.563284
2013-02-08,-9.958744
2013-02-09,-10.974286
2013-02-10,-9.783267
2013-02-11,-5.8897853
2013-02-12,-5.450777
2013-02-13,-1.7717583
2013-02-14,-6.298451
2013-02-15,-8.474744
2013-02-16,-7.176049
2013-02-17,-5.6313267
2013-02-18,-5.5621243
2013-02-19,-9.290965
2013-02-20,-8.590994
2013-02-21,-4.890923
2013-02-22,-5.372834
2013-02-23,-4.6141677
2013-02-24,-6.3052006
2013-02-25,-2.233943
2013-02-26,-5.1961384
2013-02-27,0.38343978
2013-02-28,-6.938592
2013-03-01,-2.633522
2013-03-02,-3.508956
2013-03-03,-4.5243773
2013-03-04,4.66618
2013-03-05,7.047624
2013-03-06,7.083621
2013-03-07,3.6296172
2013-03-08,0.72097695
2013-03-09,-3.7068827
2013-03-10,-1.4902198
2013-03-11,4.082115
2013-03-12,-0.06615758
2013-03-13,-2.8478334
2013-03-14,9.025956
2013-03-15,3.5801942
2013-03-16,11.544624
2013-03-17,8.707326
2013-03-18,-2.279159
2013-03-19,-5.1944942
2013-03-20,-2.9574423
2013-03-21,1.6725988
2013-03-22,0.29742318
2013-03-23,-1.467925
2013-03-24,1.7738899
2013-03-25,5.4680653
2013-03-26,11.159519
2013-03-27,2.4788408
2013-03-28,3.3992128
2013-03-29,3.1849966
2013-03-30,5.0910335
2013-03-31,5.867107
2013-04-01,9.099857
2013-04-02,17.01219
2013-04-03,8.784703
2013-04-04,4.2347746
2013-04-05,3.216929
2013-04-06,5.9655
2013-04-07,5.7529626
2013-04-08,2.917481
2013-04-09,8.894942
2013-04-10,6.314001
2013-04-11,9.403872
2013-04-12,14.017047
2013-04-13,9.957404
2013-04-14,7.1717453
2013-04-15,9.499626
2013-04-16,7.250954
2013-04-17,9.14084
2013-04-18,8.958237
2013-04-19,10.709261
2013-04-20,10.019978
2013-04-21,14.133745
2013-04-22,21.752258
2013-04-23,18.199
2013-04-24,14.488073
2013-04-25,13.795339
2013-04-26,17.53202
2013-04-27,25.368158
2013-04-28,19.779413
2013-04-29,13.080669
2013-04-30,15.690697
2013-05-01,16.90523
2013-05-02,16.861605
2013-05-03,23.0183
2013-05-04,27.414434
2013-05-05,31.471968
2013-05-06,24.14287
