time,tmax
2012-01-01,-13.2974415
2012-01-02,-11.648003
2012-01-03,-14.623261
2012-01-04,-13.172223
2012-01-05,-14.1771145
2012-01-06,-15.756333
2012-01-07,-13.150442
2012-01-08,-13.688365
2012-01-09,-13.738441
2012-01-10,-18.017483
2012-01-11,-14.699184
2012-01-12,-10.399139
2012-01-13,-11.4274435
2012-01-14,-11.088667
2012-01-15,-6.784899
2012-01-16,-8.53394
2012-01-17,-10.496741
2012-01-18,-13.000782
2012-01-19,-13.478846
2012-01-20,-19.221478
2012-01-21,-21.25037
2012-01-22,-18.66321
2012-01-23,-18.290785
2012-01-24,-18.441338
2012-01-25,-15.731638
2012-01-26,-15.40594
2012-01-27,-16.20152
2012-01-28,-15.12883
2012-01-29,-19.676075
2012-01-30,-20.437885
2012-01-31,-21.330326
2012-02-01,-21.246393
2012-02-02,-15.70618
2012-02-03,-15.848751
2012-02-04,-9.187538
2012-02-05,-8.492057
2012-02-06,-15.090948
2012-02-07,-17.486443
2012-02-08,-13.7161875
2012-02-09,-12.425704
2012-02-10,-13.030238
2012-02-11,-12.27867
2012-02-12,-5.303351
2012-02-13,-7.961893
2012-02-14,-12.100792
2012-02-15,-11.039673
2012-02-16,-13.188624
2012-02-17,-13.375907
2012-02-18,-9.263862
2012-02-19,-5.22014
2012-02-20,-9.935067
2012-02-21,-5.761892
2012-02-22,-4.6361103
2012-02-23,-4.1630416
2012-02-24,-7.051713
2012-02-25,-8.803171
2012-02-26,-7.365708
2012-02-27,-0.6220594
2012-02-28,1.0247272
2012-02-29,-2.8594213
2012-03-01,-6.03581
2012-03-02,-5.497808
2012-03-03,-0.47756582
2012-03-04,-3.0944402
2012-03-05,-5.2577567
2012-03-06,-2.9983397
2012-03-07,-6.9598327
2012-03-08,-8.975338
2012-03-09,-5.3059855
2012-03-10,-9.98801
2012-03-11,-6.6507125
2012-03-12,-4.1430645
2012-03-13,-3.0317767
2012-03-14,-0.9638349
2012-03-15,7.7532907
2012-03-16,6.1819468
2012-03-17,-0.0412755
2012-03-18,-3.5154002
2012-03-19,-2.326999
2012-03-20,2.8488503
2012-03-21,2.205364
2012-03-22,4.6690183
2012-03-23,-0.4070891
2012-03-24,0.23126596
2012-03-25,1.2868748
2012-03-26,9.40785
2012-03-27,7.0650187
2012-03-28,15.037324
2012-03-29,11.161497
2012-03-30,-0.42261875
2012-03-31,-4.05276
2012-04-01,-0.72105396
2012-04-02,2.1337566
2012-04-03,2.989293
2012-04-04,3.1156402
2012-04-05,-0.40733445
2012-04-06,3.0155878
2012-04-07,16.477924
2012-04-08,4.4984546
2012-04-09,16.20628
2012-04-10,12.104727
2012-04-11,10.986683
2012-04-12,10.872815
2012-04-13,16.991941
2012-04-14,9.8459635
2012-04-15,5.250276
2012-04-16,11.88096
2012-04-17,18.763618
2012-04-18,24.462267
2012-04-19,20.305056
2012-04-20,13.206227
2012-04-21,19.357702
2012-04-22,22.973095
2012-04-23,21.802353
2012-04-24,16.331379
2012-04-25,9.18543
2012-04-26,14.330453
2012-04-27,8.544923
2012-04-28,5.162513
2012-04-29,14.083226
2012-04-30,18.07679
2012-05-01,18.055552
2012-05-02,20.579361
2012-05-03,24.321514
2012-05-04,19.302217
2012-05-05,17.232431
2012-05-06,19.565168
2012-05-07,22.845568
2012-05-08,22.540737
2012-05-09,21.999811
2012-05-10,22.902033
2012-05-11,17.431446
2012-05-12,15.770908
2012-05-13,12.01183
2012-05-14,10.164409
2012-05-15,13.537141
2012-05-16,12.395892
2012-05-17,23.973577
2012-05-18,31.663486
2012-05-19,20.144484
2012-05-20,24.40072
2012-05-21,29.382072
2012-05-22,24.16077
2012-05-23,14.397154
2012-05-24,15.86752
2012-05-25,20.446924
2012-05-26,21.358662
2012-05-27,26.049276
2012-05-28,24.506655
2012-05-29,20.198393
2012-05-30,17.702703
2012-05-31,21.620375
2012-06-01,19.313812
2012-06-02,13.91083
2012-06-03,18.704617
2012-06-04,18.492315
2012-06-05,23.871685
2012-06-06,24.214273
2012-06-07,23.784632
2012-06-08,23.031145
2012-06-09,20.647072
2012-06-10,15.838779
2012-06-11,15.141229
2012-06-12,13.279112
2012-06-13,14.010431
2012-06-14,15.8526945
