time,tmax
2012-01-01,-8.638357
2012-01-02,-10.0035095
2012-01-03,-9.125697
2012-01-04,-7.0275764
2012-01-05,-9.061891
2012-01-06,-6.9834948
2012-01-07,-7.5941577
2012-01-08,-8.155746
2012-01-09,-12.292722
2012-01-10,-17.608595
2012-01-11,-15.163013
2012-01-12,-8.887898
2012-01-13,-8.21249
2012-01-14,-8.085165
2012-01-15,-5.567743
2012-01-16,-10.9920435
2012-01-17,-11.475073
2012-01-18,-10.176924
2012-01-19,-12.185245
2012-01-20,-12.3494
2012-01-21,-15.446041
2012-01-22,-14.620602
2012-01-23,-15.841479
2012-01-24,-14.320907
2012-01-25,-13.7343645
2012-01-26,-11.307395
2012-01-27,-12.756875
2012-01-28,-13.939263
2012-01-29,-15.00291
2012-01-30,-15.580519
2012-01-31,-16.798975
2012-02-01,-13.478106
2012-02-02,-8.1395
2012-02-03,-8.988037
2012-02-04,-2.0718758
2012-02-05,-2.2497766
2012-02-06,-8.583117
2012-02-07,-10.5570135
2012-02-08,-8.366272
2012-02-09,-7.156435
2012-02-10,-9.832915
2012-02-11,-9.483162
2012-02-12,-3.7341177
2012-02-13,-4.111376
2012-02-14,-8.674339
2012-02-15,-5.319546
2012-02-16,-8.167797
2012-02-17,-8.340758
2012-02-18,-2.5895607
2012-02-19,-0.6631095
2012-02-20,-7.247214
2012-02-21,-7.19282
2012-02-22,-4.942346
2012-02-23,-1.4727987
2012-02-24,-2.2318733
2012-02-25,-4.622454
2012-02-26,-5.1139936
2012-02-27,3.0098674
2012-02-28,4.160464
2012-02-29,0.93262434
2012-03-01,-2.0858476
2012-03-02,-3.8647697
2012-03-03,-1.1080511
2012-03-04,0.33430064
2012-03-05,-2.738804
2012-03-06,-0.70741284
2012-03-07,-2.706228
2012-03-08,-1.4883306
2012-03-09,-2.8470101
2012-03-10,-4.138629
2012-03-11,-1.9348717
2012-03-12,-1.0264194
2012-03-13,3.6111608
2012-03-14,1.9378113
2012-03-15,9.366114
2012-03-16,10.251434
2012-03-17,2.3792472
2012-03-18,0.5115676
2012-03-19,1.1190355
2012-03-20,4.4552546
2012-03-21,9.68912
2012-03-22,8.725898
2012-03-23,4.3651376
2012-03-24,4.2692327
2012-03-25,4.3396826
2012-03-26,13.603057
2012-03-27,12.029052
2012-03-28,18.960377
2012-03-29,12.003857
2012-03-30,4.4810243
2012-03-31,-2.3156943
2012-04-01,0.79447556
2012-04-02,4.993421
2012-04-03,7.636253
2012-04-04,7.066681
2012-04-05,2.0634851
2012-04-06,5.561411
2012-04-07,14.11777
2012-04-08,9.414414
2012-04-09,18.426416
2012-04-10,14.833529
2012-04-11,14.764007
2012-04-12,13.163729
2012-04-13,23.764183
2012-04-14,12.435978
2012-04-15,10.775583
2012-04-16,14.864219
2012-04-17,22.402386
2012-04-18,23.536882
2012-04-19,24.136272
2012-04-20,18.935442
2012-04-21,21.765087
2012-04-22,23.438648
2012-04-23,23.802092
2012-04-24,18.995373
2012-04-25,15.26832
2012-04-26,17.776838
2012-04-27,10.04625
2012-04-28,11.3239355
2012-04-29,16.62817
2012-04-30,20.370844
2012-05-01,21.274158
2012-05-02,23.209667
2012-05-03,27.572708
2012-05-04,21.944555
2012-05-05,22.005383
2012-05-06,22.358809
2012-05-07,24.92649
2012-05-08,21.788162
2012-05-09,21.528112
2012-05-10,21.95564
2012-05-11,21.994564
2012-05-12,17.170422
2012-05-13,17.16435
2012-05-14,15.089735
2012-05-15,16.382254
2012-05-16,14.525713
2012-05-17,23.607151
2012-05-18,29.45457
2012-05-19,24.969103
2012-05-20,26.101923
2012-05-21,30.921425
2012-05-22,26.712765
2012-05-23,18.278824
2012-05-24,20.996368
2012-05-25,22.060385
2012-05-26,21.396666
2012-05-27,27.96267
2012-05-28,23.490967
2012-05-29,24.650898
2012-05-30,20.94834
2012-05-31,20.05112
2012-06-01,25.244036
2012-06-02,21.292439
2012-06-03,22.816954
2012-06-04,21.507519
2012-06-05,28.426
2012-06-06,28.008682
2012-06-07,26.843683
2012-06-08,29.668352
2012-06-09,24.274803
2012-06-10,21.055044
2012-06-11,20.877811
2012-06-12,17.247118
2012-06-13,20.506529
2012-06-14,21.723175
2012-06-15,19.431719
2012-06-16,22.053242
2012-06-17,21.206821
2012-06-18,25.8882
2012-06-19,28.188951
2012-06-20,29.62132
2012-06-21,28.779327
2012-06-22,29.398767
2012-06-23,28.279245
2012-06-24,25.714474
2012-06-25,28.794088
2012-06-26,29.545187
2012-06-27,26.22256
2012-06-28,28.389803
2012-06-29,26.628132
2012-06-30,31.465696
2012-07-01,25.660892
2012-07-02,22.027784
2012-07-03,22.878304
2012-07-04,27.543837
2012-07-05,29.191664
2012-07-06,31.164095
2012-07-07,32.059338
2012-07-08,32.406757
2012-07-09,29.743402
2012-07-10,28.778297
2012-07-11,24.91669
2012-07-12,23.873652
2012-07-13,28.169098
2012-07-14,30.74185
2012-07-15,31.521255
2012-07-16,32.106743
2012-07-17,33.854816
2012-07-18,28.479496
2012-07-19,31.661022
2012-07-20,30.356096
2012-07-21,29.349255
2012-07-22,24.787226
2012-07-23,28.484966
2012-07-24,30.539293
2012-07-25,30.138058
2012-07-26,30.174696
2012-07-27,30.523863
2012-07-28,26.324718
2012-07-29,19.700731
2012-07-30,21.537834
2012-07-31,27.580992
2012-08-01,26.310286
2012-08-02,24.970692
2012-08-03,24.266811
2012-08-04,28.267143
2012-08-05,31.000713
2012-08-06,32.95779
2012-08-07,30.757727
2012-08-08,29.45094
2012-08-09,27.380743
2012-08-10,22.3355
2012-08-11,22.698757
2012-08-12,25.161415
2012-08-13,27.535194
2012-08-14,28.881016
2012-08-15,27.511097
2012-08-16,30.181465
2012-08-17,27.47026
2012-08-18,27.648956
2012-08-19,27.744556
2012-08-20,23.970522
2012-08-21,23.381725
2012-08-22,23.67917
2012-08-23,30.209011
2012-08-24,30.193457
2012-08-25,28.891216
2012-08-26,28.972029
2012-08-27,28.114286
2012-08-28,29.716911
2012-08-29,27.279665
2012-08-30,28.236334
2012-08-31,31.74487
2012-09-01,27.987885
2012-09-02,23.910828
2012-09-03,15.249616
2012-09-04,15.17212
2012-09-05,20.924475
2012-09-06,27.383614
2012-09-07,28.53604
2012-09-08,26.802458
2012-09-09,26.553026
2012-09-10,25.128128
2012-09-11,18.266207
2012-09-12,12.5295725
2012-09-13,13.452823
2012-09-14,22.39416
2012-09-15,24.26625
2012-09-16,25.715933
2012-09-17,24.980417
2012-09-18,24.470552
2012-09-19,25.439123
2012-09-20,27.412619
2012-09-21,28.025904
2012-09-22,21.563185
2012-09-23,21.312952
2012-09-24,19.37183
2012-09-25,16.369648
2012-09-26,20.413616
2012-09-27,11.399828
2012-09-28,16.337551
2012-09-29,16.854893
2012-09-30,20.876278
