time,tmax
2012-01-01,-12.208455
2012-01-02,-11.154064
2012-01-03,-13.68938
2012-01-04,-11.9725275
2012-01-05,-13.349854
2012-01-06,-14.407767
2012-01-07,-12.042008
2012-01-08,-12.538065
2012-01-09,-12.628702
2012-01-10,-17.034876
2012-01-11,-14.114933
2012-01-12,-9.516198
2012-01-13,-10.354
2012-01-14,-9.905559
2012-01-15,-5.851496
2012-01-16,-8.073695
2012-01-17,-10.160933
2012-01-18,-12.0486965
2012-01-19,-12.7477255
2012-01-20,-18.328587
2012-01-21,-20.29703
2012-01-22,-17.448421
2012-01-23,-17.280497
2012-01-24,-17.45745
2012-01-25,-14.87644
2012-01-26,-14.440627
2012-01-27,-15.19709
2012-01-28,-14.2488575
2012-01-29,-18.61447
2012-01-30,-19.59429
2012-01-31,-20.40863
2012-02-01,-20.266989
2012-02-02,-14.577579
2012-02-03,-15.01099
2012-02-04,-8.296019
2012-02-05,-7.3707623
2012-02-06,-14.278719
2012-02-07,-16.59826
2012-02-08,-12.990222
2012-02-09,-11.678205
2012-02-10,-12.087481
2012-02-11,-11.367089
2012-02-12,-5.0505657
2012-02-13,-7.5033884
2012-02-14,-11.626211
2012-02-15,-10.052565
2012-02-16,-12.146358
2012-02-17,-12.301135
2012-02-18,-8.312011
2012-02-19,-4.239974
2012-02-20,-9.026789
2012-02-21,-5.5456805
2012-02-22,-3.939663
2012-02-23,-3.00812
2012-02-24,-6.2872567
2012-02-25,-8.06018
2012-02-26,-6.473862
2012-02-27,0.28422362
2012-02-28,2.1011589
2012-02-29,-1.8639923
2012-03-01,-5.0435667
2012-03-02,-4.686519
2012-03-03,0.69459957
2012-03-04,-2.4803534
2012-03-05,-4.801718
2012-03-06,-2.167931
2012-03-07,-6.003659
2012-03-08,-8.093495
2012-03-09,-4.6156063
2012-03-10,-9.090473
2012-03-11,-5.5008273
2012-03-12,-3.0980458
2012-03-13,-2.077579
2012-03-14,-0.183278
2012-03-15,7.876716
2012-03-16,6.485252
2012-03-17,1.2786026
2012-03-18,-3.0526903
2012-03-19,-1.3324575
2012-03-20,3.975458
2012-03-21,2.9889922
2012-03-22,5.7760158
2012-03-23,0.008367598
2012-03-24,1.0627825
2012-03-25,1.7885919
2012-03-26,10.64187
2012-03-27,7.8670654
2012-03-28,16.397083
2012-03-29,11.832216
2012-03-30,0.55397415
2012-03-31,-3.494361
2012-04-01,-0.53001434
2012-04-02,2.8243196
2012-04-03,3.8917453
2012-04-04,3.7289639
2012-04-05,0.11273575
2012-04-06,3.470107
2012-04-07,16.564274
2012-04-08,5.250939
2012-04-09,16.275303
2012-04-10,12.162232
2012-04-11,10.943829
2012-04-12,10.837699
2012-04-13,17.664024
2012-04-14,9.919587
2012-04-15,5.9566345
2012-04-16,11.649583
2012-04-17,18.673159
2012-04-18,24.122608
2012-04-19,21.050344
2012-04-20,13.794282
2012-04-21,19.642496
2012-04-22,23.044775
2012-04-23,21.800781
2012-04-24,16.62252
2012-04-25,10.044843
2012-04-26,14.989184
2012-04-27,9.023734
2012-04-28,5.6360173
2012-04-29,14.546866
2012-04-30,18.830973
2012-05-01,19.063274
2012-05-02,19.814533
2012-05-03,25.132332
2012-05-04,19.807499
2012-05-05,17.907043
2012-05-06,20.461233
2012-05-07,23.211664
2012-05-08,22.684502
2012-05-09,21.580273
2012-05-10,23.09543
2012-05-11,17.844011
2012-05-12,16.675594
2012-05-13,12.41643
2012-05-14,10.678653
2012-05-15,14.139701
2012-05-16,12.22237
2012-05-17,23.98811
2012-05-18,31.742294
2012-05-19,21.113976
2012-05-20,24.561762
2012-05-21,29.461912
2012-05-22,24.47858
2012-05-23,14.7769985
2012-05-24,16.412992
2012-05-25,20.546202
2012-05-26,21.704744
2012-05-27,26.363539
2012-05-28,24.316002
2012-05-29,20.46274
2012-05-30,18.265997
2012-05-31,21.53228
2012-06-01,19.93951
2012-06-02,14.094635
2012-06-03,18.985249
2012-06-04,19.326197
2012-06-05,24.671959
2012-06-06,24.39988
2012-06-07,24.317625
2012-06-08,22.872454
2012-06-09,21.052694
2012-06-10,16.730085
2012-06-11,15.732854
2012-06-12,13.268017
2012-06-13,14.218987
2012-06-14,16.05413
2012-06-15,17.016031
2012-06-16,24.171726
2012-06-17,18.886312
2012-06-18,25.349573
2012-06-19,26.054523
2012-06-20,27.081455
2012-06-21,28.03664
2012-06-22,27.74353
2012-06-23,26.098358
2012-06-24,21.325323
2012-06-25,23.621935
2012-06-26,26.819096
2012-06-27,22.127184
2012-06-28,24.897873
2012-06-29,25.08756
2012-06-30,29.72548
2012-07-01,21.219908
2012-07-02,19.35847
2012-07-03,22.121033
2012-07-04,27.517199
2012-07-05,28.03971
2012-07-06,27.780746
2012-07-07,29.684824
2012-07-08,28.538383
2012-07-09,28.554098
2012-07-10,25.566587
2012-07-11,19.478579
2012-07-12,19.137321
2012-07-13,25.91732
2012-07-14,29.434307
2012-07-15,29.33759
2012-07-16,32.694942
2012-07-17,31.829159
2012-07-18,28.405638
2012-07-19,29.20436
2012-07-20,28.025377
2012-07-21,28.114592
2012-07-22,21.946875
2012-07-23,29.708317
2012-07-24,30.567196
2012-07-25,29.580378
2012-07-26,26.794636
2012-07-27,30.342266
2012-07-28,21.780533
2012-07-29,17.712513
2012-07-30,23.44683
2012-07-31,26.321308
2012-08-01,23.943184
2012-08-02,23.43736
2012-08-03,23.046862
2012-08-04,27.621317
2012-08-05,30.251808
2012-08-06,31.566721
2012-08-07,29.929428
2012-08-08,27.661945
2012-08-09,25.580164
2012-08-10,21.850567
2012-08-11,19.828146
2012-08-12,23.338299
2012-08-13,25.81896
2012-08-14,24.458
2012-08-15,26.430151
2012-08-16,28.104252
2012-08-17,27.807577
2012-08-18,24.179459
2012-08-19,26.968458
2012-08-20,19.667591
2012-08-21,22.470242
2012-08-22,21.624743
2012-08-23,31.866941
2012-08-24,30.927666
2012-08-25,31.225895
2012-08-26,28.86606
2012-08-27,26.925274
2012-08-28,29.412964
2012-08-29,27.048025
2012-08-30,32.56993
2012-08-31,33.218975
2012-09-01,29.981342
2012-09-02,20.354794
2012-09-03,14.955996
2012-09-04,15.05575
2012-09-05,18.88046
2012-09-06,24.100817
2012-09-07,26.935297
2012-09-08,26.664215
2012-09-09,25.894543
2012-09-10,25.04761
2012-09-11,17.731483
2012-09-12,12.134494
2012-09-13,15.287312
2012-09-14,19.463228
2012-09-15,22.404665
2012-09-16,22.558693
2012-09-17,22.948061
2012-09-18,23.51126
2012-09-19,23.505651
2012-09-20,27.009117
2012-09-21,23.672226
2012-09-22,25.193718
2012-09-23,21.898598
2012-09-24,18.749836
2012-09-25,12.779531
2012-09-26,17.298594
2012-09-27,8.433977
2012-09-28,15.828871
2012-09-29,16.378439
2012-09-30,18.979683
2012-10-01,21.492369
2012-10-02,19.704983
2012-10-03,14.6118355
2012-10-04,16.196121
2012-10-05,13.894598
2012-10-06,17.4091
2012-10-07,21.251862
2012-10-08,22.403208
2012-10-09,14.866522
2012-10-10,8.928136
2012-10-11,12.708553
2012-10-12,8.769092
2012-10-13,4.304499
2012-10-14,5.939327
2012-10-15,8.270518
2012-10-16,4.8285847
2012-10-17,0.8541174
2012-10-18,0.6419462
2012-10-19,5.835057
2012-10-20,0.11294097
2012-10-21,3.8015702
2012-10-22,7.493864
2012-10-23,10.982089
2012-10-24,9.124021
2012-10-25,13.649705
2012-10-26,17.225657
2012-10-27,11.127411
2012-10-28,2.6790516
2012-10-29,-0.8696075
2012-10-30,-4.463197
2012-10-31,-2.5938153
2012-11-01,1.9565319
2012-11-02,-0.30556226
2012-11-03,0.22064185
2012-11-04,-1.3175863
2012-11-05,2.2212005
2012-11-06,2.5573788
2012-11-07,3.8389661
2012-11-08,2.052116
2012-11-09,3.7858877
2012-11-10,0.51379263
2012-11-11,-0.1905749
2012-11-12,-3.0000238
2012-11-13,-6.7130384
2012-11-14,-6.546722
2012-11-15,-3.1239648
2012-11-16,-3.06903
2012-11-17,-3.7256484
2012-11-18,-9.0475445
2012-11-19,-5.7346573
2012-11-20,-2.6995392
2012-11-21,-2.7931495
2012-11-22,-7.8201137
2012-11-23,-7.7967324
2012-11-24,-7.836456
2012-11-25,-7.7402177
2012-11-26,-8.349491
2012-11-27,-9.379714
2012-11-28,-8.378661
2012-11-29,-10.926925
2012-11-30,-14.632949
2012-12-01,-12.077783
2012-12-02,-9.215344
2012-12-03,-13.897122
2012-12-04,-13.225745
2012-12-05,-16.684864
2012-12-06,-18.66545
2012-12-07,-20.200846
2012-12-08,-18.587297
2012-12-09,-11.769748
2012-12-10,-11.556823
2012-12-11,-11.019406
2012-12-12,-10.651649
2012-12-13,-10.5853405
2012-12-14,-11.454164
2012-12-15,-12.18111
2012-12-16,-14.99433
2012-12-17,-16.026579
2012-12-18,-15.666096
2012-12-19,-13.839842
2012-12-20,-12.965291
2012-12-21,-13.773884
2012-12-22,-19.826159
2012-12-23,-21.061869
2012-12-24,-19.26101
2012-12-25,-22.545073
2012-12-26,-18.001816
2012-12-27,-15.467613
2012-12-28,-13.939459
2012-12-29,-16.194613
2012-12-30,-19.275642
2012-12-31,-18.262278
2013-01-01,-22.587421
2013-01-02,-20.977938
2013-01-03,-15.476229
2013-01-04,-13.5157585
2013-01-05,-14.736268
2013-01-06,-15.17554
2013-01-07,-19.002417
2013-01-08,-19.076279
2013-01-09,-19.172668
2013-01-10,-15.550545
2013-01-11,-14.757229
2013-01-12,-14.55615
2013-01-13,-11.594534
2013-01-14,-14.785812
